acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,0.92,0.32,-0.17,-2.12,-2.61
0.09,0.91,0.34,-0.85,-0.55,-2.61
0.10,0.91,0.33,-1.11,-3.08,-1.82
0.10,0.91,0.34,-0.79,-2.49,-0.64
0.11,0.90,0.34,-1.15,-3.68,0.52
0.12,0.89,0.34,-0.85,-3.92,1.10
0.12,0.90,0.33,-1.60,-2.40,1.08
0.11,0.91,0.34,-2.05,-1.73,1.60
0.12,0.90,0.35,-1.74,-0.66,1.22
0.12,0.91,0.33,-1.95,-1.24,1.85
0.12,0.90,0.34,-1.21,-1.34,1.69
0.12,0.89,0.33,-1.50,-1.73,1.19
0.12,0.89,0.33,-1.04,-1.28,1.10
0.12,0.90,0.33,-1.37,0.27,0.81
0.11,0.89,0.33,-1.77,1.15,-0.27
0.11,0.90,0.33,-1.07,1.37,-1.25
0.11,0.89,0.33,-0.20,1.01,-2.12
0.11,0.89,0.33,0.52,0.24,-1.92
0.10,0.90,0.34,0.79,-0.15,-1.56
0.10,0.89,0.32,1.08,-0.43,-1.82
0.10,0.90,0.33,1.02,-0.40,-1.69
0.10,0.90,0.32,0.99,0.14,-2.20
0.09,0.90,0.32,0.70,0.61,-2.78
0.10,0.90,0.32,0.24,0.58,-2.92
0.09,0.90,0.32,-0.02,0.31,-2.92
0.10,0.90,0.32,-0.14,0.37,-2.81
0.10,0.90,0.32,-0.29,0.26,-2.79
0.10,0.90,0.32,0.03,0.50,-3.11
0.11,0.91,0.32,-0.29,0.18,-2.14
0.11,0.91,0.32,-0.52,0.70,-2.20
0.09,0.90,0.32,-0.50,0.58,-2.47
0.09,0.90,0.32,-0.49,0.29,-1.74
0.10,0.89,0.31,-0.29,0.55,-1.39
0.10,0.91,0.32,-0.92,0.53,-0.95
0.09,0.91,0.32,-1.08,0.87,-0.96
0.10,0.90,0.32,-1.18,0.72,-1.08
0.10,0.90,0.33,-1.39,0.61,-0.78
0.10,0.90,0.32,-1.69,0.69,-0.05
0.10,0.91,0.32,-1.97,1.21,0.46
0.10,0.91,0.33,-1.92,0.89,0.63
0.10,0.90,0.33,-1.74,0.61,0.15
0.09,0.90,0.34,-1.94,-0.02,0.52
0.09,0.90,0.32,-1.53,-0.02,0.69
0.09,0.91,0.32,-2.21,-1.08,1.71
0.09,0.91,0.33,-2.18,-0.63,2.09
0.09,0.90,0.33,-2.14,-0.67,1.33
0.10,0.90,0.33,-2.55,-0.90,0.49
0.09,0.90,0.33,-2.55,-1.30,1.16
0.09,0.90,0.32,-3.01,-0.69,1.91
0.10,0.91,0.32,-3.28,-0.43,1.88
0.10,0.90,0.33,-3.53,-0.87,1.65
0.10,0.90,0.33,-3.44,-1.77,1.37
0.09,0.91,0.32,-3.89,-2.09,1.71
0.09,0.91,0.32,-4.76,-2.73,3.97
0.09,0.91,0.33,-4.95,-1.57,3.10
0.08,0.93,0.33,-7.24,-2.40,5.73
0.07,0.92,0.34,-8.43,-1.95,6.43
0.09,0.91,0.34,-9.47,-2.38,7.28
0.10,0.89,0.33,-9.68,-2.29,7.45
0.10,0.88,0.34,-9.04,-2.87,9.39
0.11,0.88,0.35,-8.20,-2.05,8.93
0.12,0.86,0.33,-7.21,-1.40,5.25
0.12,0.86,0.31,-7.42,-2.63,6.15
0.10,0.87,0.34,-4.21,-2.15,11.18
0.12,0.88,0.34,-2.43,-0.06,8.60
0.12,0.92,0.30,-4.35,-0.58,11.44
0.12,0.91,0.31,-5.25,0.89,12.37
0.12,0.90,0.32,-5.44,0.66,12.23
0.13,0.88,0.33,-4.52,0.11,10.89
0.13,0.87,0.33,-3.07,-0.47,7.85
0.12,0.88,0.34,-2.38,-0.72,6.11
0.12,0.89,0.34,-2.40,-1.25,8.02
0.13,0.91,0.35,-2.81,0.23,9.66
0.13,0.90,0.35,-3.80,1.71,9.07
0.13,0.89,0.32,-4.03,2.90,9.73
0.15,0.88,0.33,-4.37,2.66,11.15
0.14,0.89,0.34,-3.39,3.05,11.91
0.12,0.89,0.34,-3.40,2.44,12.73
0.13,0.88,0.35,-2.99,1.36,12.79
0.13,0.88,0.35,-3.13,1.37,11.47
0.13,0.86,0.36,-1.74,1.18,8.72
0.12,0.86,0.37,-0.37,0.41,5.40
0.10,0.88,0.37,-0.03,-2.05,4.78
0.10,0.86,0.38,1.28,-2.56,1.50
0.14,0.85,0.40,2.58,-2.79,0.96
0.08,0.83,0.40,4.38,-4.06,-1.44
0.10,0.84,0.39,3.10,-6.70,1.51
0.11,0.90,0.35,-8.56,-10.38,-4.35
0.21,0.94,0.43,-29.42,-14.95,-20.31
0.13,0.97,0.43,-45.69,-10.90,-41.94
0.12,0.87,0.31,-48.40,-10.50,-56.75
0.18,0.91,0.29,-47.62,-18.84,-43.28
0.16,0.92,0.37,-40.89,-17.44,-37.65
0.12,0.94,0.33,-37.37,-28.26,-38.58
0.12,0.81,0.36,-30.89,-20.52,-22.55
0.11,0.86,0.35,-29.47,-11.69,-13.77
0.10,0.89,0.35,-27.16,-1.68,-8.52
0.08,0.90,0.36,-26.29,-2.69,-4.47
0.04,0.87,0.37,-29.77,-13.53,1.31
0.06,0.88,0.43,-41.15,-17.33,-0.55
0.11,0.87,0.44,-54.27,-6.85,-5.04
0.12,0.83,0.41,-52.82,1.50,-8.61
0.11,0.90,0.39,-58.41,-12.44,-4.18
0.10,0.86,0.45,-54.29,-27.50,-0.70
0.12,0.83,0.44,-48.98,-47.10,3.73
0.16,0.83,0.39,-50.63,-64.05,8.41
0.80,0.80,0.01,-38.63,-1.80,5.71
0.11,0.86,0.53,-49.89,-127.27,17.36
0.14,1.03,0.40,2.27,-188.87,21.89
0.14,0.89,0.55,-21.42,-114.79,11.83
0.17,0.78,0.34,-73.45,-30.72,7.50
0.10,0.81,0.57,-66.21,-13.63,3.63
0.16,0.78,0.48,-51.13,-30.24,1.95
0.17,0.77,0.45,-28.79,-43.91,4.46
0.18,0.80,0.47,-8.34,-60.87,5.56
