acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.39,0.84,0.28,-3.74,2.49,-0.40
0.40,0.84,0.29,-4.12,3.77,-0.46
0.39,0.84,0.28,-4.32,4.63,-0.64
0.39,0.83,0.29,-3.80,4.85,-0.84
0.39,0.83,0.30,-4.03,4.66,-0.92
0.39,0.83,0.30,-3.01,3.94,-1.22
0.38,0.83,0.29,-2.96,3.48,-1.56
0.39,0.84,0.29,-3.04,3.27,-1.68
0.39,0.83,0.30,-2.11,2.84,-2.14
0.39,0.83,0.29,-1.88,2.11,-2.17
0.40,0.83,0.29,-1.79,1.33,-2.11
0.39,0.84,0.29,-2.40,1.11,-2.11
0.39,0.83,0.30,-1.97,0.26,-1.39
0.39,0.83,0.30,-1.48,0.58,-1.22
0.39,0.83,0.30,-1.73,0.47,-1.66
0.38,0.83,0.30,-1.51,0.87,-1.69
0.38,0.83,0.30,-1.47,0.79,-1.80
0.38,0.83,0.30,-1.27,0.75,-1.86
0.39,0.83,0.30,-1.02,0.76,-1.86
0.38,0.83,0.30,-1.53,0.24,-2.34
0.37,0.84,0.30,-2.17,-0.32,-2.24
0.37,0.84,0.31,-1.27,-1.51,-1.60
0.38,0.83,0.30,-0.61,-0.60,-1.31
0.39,0.84,0.29,-0.75,-0.34,-1.77
0.38,0.84,0.30,-1.45,-0.40,-1.89
0.38,0.83,0.30,-0.98,-2.06,-1.19
0.38,0.84,0.29,-1.04,-2.53,-0.37
0.38,0.84,0.27,-2.00,-2.24,1.62
0.38,0.85,0.31,-1.59,-3.30,0.23
0.39,0.84,0.29,-0.72,-1.22,1.28
0.39,0.84,0.30,-1.31,-0.84,1.05
0.39,0.84,0.29,-0.44,0.40,0.96
0.39,0.84,0.29,-1.80,-0.27,1.60
0.38,0.83,0.30,-0.61,-0.23,2.11
0.40,0.84,0.29,-1.08,-0.49,2.12
0.39,0.83,0.29,-1.33,-0.02,1.86
0.39,0.84,0.29,-1.76,-0.29,1.24
0.38,0.83,0.29,-1.45,-0.69,1.04
0.38,0.84,0.29,-1.79,-0.38,1.28
0.37,0.83,0.29,-1.89,-0.46,1.21
0.38,0.83,0.30,-1.88,-0.12,1.30
0.39,0.84,0.29,-2.29,-0.34,1.40
