acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.88,0.38,-1.56,-0.61,-0.61,32.15
0.19,0.88,0.38,-1.44,-0.35,-0.15,32.11
0.2,0.88,0.38,-1.54,-0.46,-0.12,32.11
0.19,0.88,0.37,-2.08,-0.72,-0.58,32.15
0.19,0.88,0.39,-2.4,-0.53,-0.46,32.11
0.19,0.88,0.38,-1.82,-0.5,-0.95,32.15
0.19,0.88,0.39,-1.11,-0.64,-0.61,32.15
0.19,0.88,0.37,-0.61,-1.18,-0.47,32.2
0.19,0.89,0.38,-0.27,-1.22,-0.47,32.15
0.19,0.9,0.37,0.15,-1.39,-0.47,32.15
0.19,0.89,0.38,0.09,-1.68,-0.81,32.2
0.19,0.9,0.38,-0.82,-1.82,-1.56,32.15
0.2,0.9,0.37,-0.99,-1.54,-1.37,32.25
0.18,0.9,0.37,-1.45,-1.68,-1.91,32.11
0.18,0.91,0.37,-1.77,-2.43,-3.24,32.15
0.18,0.9,0.37,-2.29,-2.82,-4.66,32.11
0.19,0.86,0.39,-3.94,2.05,-1.05,32.2
0.18,0.88,0.38,-2.84,1.95,-0.47,32.11
0.18,0.87,0.39,-2.18,1.4,-0.32,32.06
0.17,0.88,0.38,-1.6,1.01,0.14,32.2
0.17,0.89,0.39,-0.99,0.47,0.37,32.15
0.17,0.89,0.38,-0.17,-0.15,0.44,32.2
0.17,0.89,0.39,0.43,-1.19,0.76,32.2
0.17,0.89,0.39,1.07,-1.24,0.82,32.15
0.18,0.89,0.39,1.33,-1.01,1.71,32.15
0.18,0.89,0.38,2.0,-0.72,2.18,32.11
0.19,0.89,0.39,1.82,-0.37,2.79,32.15
0.18,0.9,0.39,0.98,0.0,3.18,32.2
0.18,0.9,0.38,0.78,0.58,3.71,32.11
0.18,0.9,0.36,0.69,1.18,3.66,32.15
0.17,0.91,0.37,-1.21,0.2,1.65,32.11
0.17,0.91,0.37,-3.44,-0.85,-0.75,32.2
0.17,0.9,0.37,-5.02,-0.21,-2.46,32.15
0.18,0.89,0.38,-5.82,0.02,-3.79,32.2
0.18,0.88,0.38,-6.27,0.02,-4.11,32.2
0.19,0.88,0.39,-6.53,0.5,-3.77,32.15
0.19,0.88,0.38,-6.66,1.01,-4.24,32.11
0.18,0.89,0.39,-7.33,0.64,-5.25,32.15
0.18,0.89,0.38,-7.79,0.37,-5.56,32.15
0.17,0.9,0.37,-7.71,1.01,-4.49,32.2
0.18,0.91,0.35,-7.94,0.64,-6.18,32.15
0.17,0.89,0.39,-7.31,-0.52,-5.36,32.15
0.15,0.89,0.39,-8.56,0.0,-3.62,32.11
0.16,0.9,0.38,-6.64,2.78,-2.17,32.15
0.15,0.9,0.38,-3.66,2.09,-1.3,32.15
0.16,0.91,0.38,-3.65,-1.02,-2.17,32.11
0.14,0.93,0.4,-4.99,-2.95,-3.98,32.25
0.12,0.95,0.39,-7.6,-3.39,-5.51,32.2
0.12,0.96,0.36,-7.63,-4.85,-5.51,32.11
0.12,0.97,0.37,-11.34,-10.08,-7.56,32.15
0.12,0.94,0.41,-12.81,-11.68,-7.05,32.11
0.11,0.95,0.42,-15.74,-8.02,-8.44,32.11
0.15,0.96,0.43,-25.63,-6.6,-12.96,32.2
0.14,0.94,0.39,-18.29,-5.95,-10.05,32.2
0.21,0.89,0.4,-15.89,-1.95,-7.3,32.15
0.26,0.82,0.39,-12.4,1.42,-3.34,32.15
0.26,0.78,0.39,-6.92,0.17,-0.67,32.2
0.22,0.79,0.39,-0.21,-1.44,1.25,32.06
0.21,0.82,0.39,6.31,-3.05,2.35,32.11
0.21,0.8,0.38,13.68,-4.05,4.21,32.11
0.2,0.81,0.37,20.37,-6.53,8.37,32.15
0.21,0.76,0.41,32.21,-3.88,14.44,32.15
0.23,0.74,0.39,43.02,-3.21,21.31,32.29
0.23,0.72,0.4,51.63,-5.86,27.25,32.15
0.22,0.73,0.42,56.49,-7.88,33.63,32.11
0.21,0.74,0.42,59.42,-7.76,39.74,32.11
0.21,0.71,0.41,58.76,-11.1,44.35,32.15
0.2,0.73,0.41,59.36,-14.55,49.27,32.2
0.21,0.77,0.39,62.44,-13.91,53.57,32.11
0.23,0.82,0.36,63.24,-14.81,54.55,32.25
0.27,0.82,0.37,61.11,-15.82,57.85,32.2
0.28,0.83,0.37,60.9,-15.24,61.07,32.11
0.31,0.8,0.36,61.1,-10.17,67.01,32.25
0.33,0.86,0.37,56.78,-10.47,67.65,32.2
0.33,0.93,0.28,49.34,-14.99,62.47,32.25
0.29,1.08,0.29,37.01,-11.31,52.9,32.15
0.28,1.04,0.28,31.95,-1.36,46.06,32.2
0.28,0.97,0.14,19.1,-5.82,36.08,32.25
0.29,0.97,0.19,6.93,-7.45,29.15,32.25
0.27,0.94,0.22,-3.76,-1.5,17.25,32.39
0.27,1.04,0.22,-10.95,-3.13,8.66,32.25
0.33,0.97,0.18,-20.75,-6.5,5.3,32.34
0.32,1.01,0.26,-30.0,4.2,-1.39,32.39
0.33,0.95,0.28,-38.43,10.56,-8.85,32.34
0.31,0.96,0.3,-46.15,14.92,-13.88,32.25
0.29,0.96,0.25,-50.35,19.68,-18.79,32.39
0.31,0.92,0.22,-48.2,26.73,-20.24,32.34
0.23,1.0,0.24,-64.15,21.08,-34.2,32.39
0.33,0.9,0.25,-61.68,20.52,-33.6,32.39
0.21,0.95,0.27,-50.79,26.72,-35.44,32.44
0.06,1.14,0.38,-45.01,29.39,-39.44,32.48
0.17,1.01,0.29,-43.63,18.9,-38.32,32.39
0.29,0.89,0.28,-42.2,12.58,-36.43,32.34
0.29,0.88,0.38,-23.21,25.71,-23.45,32.39
0.26,0.87,0.36,-18.72,30.0,-23.62,32.39
0.27,0.92,0.31,-17.83,26.79,-23.77,32.39
0.25,0.91,0.34,-19.4,21.31,-24.67,32.39
0.26,0.89,0.39,-16.52,29.97,-21.57,32.34
0.2,0.94,0.4,-11.82,40.87,-18.32,32.44
0.21,0.95,0.35,-10.14,48.38,-17.16,32.39
0.23,0.95,0.36,-14.26,44.56,-18.92,32.44
0.23,0.9,0.4,-16.43,47.53,-17.77,32.39
0.23,0.91,0.4,-18.41,53.33,-20.02,32.39
0.21,0.9,0.39,-20.15,56.63,-19.89,32.34
0.16,0.88,0.38,-15.91,50.06,-20.12,32.44
0.16,0.86,0.37,-9.5,44.92,-19.62,32.39
0.15,0.87,0.4,-7.24,46.49,-21.21,32.34
0.18,0.87,0.41,-7.18,43.36,-22.78,32.29
0.15,0.85,0.42,-4.73,37.95,-21.44,32.39
0.14,0.89,0.35,-1.65,34.29,-24.85,32.44
0.12,0.92,0.35,-6.78,15.31,-32.93,32.39
0.15,0.91,0.39,-13.37,6.76,-40.05,32.39
0.12,0.9,0.38,-22.5,0.49,-44.79,32.44
0.12,0.92,0.37,-30.95,-13.57,-50.61,32.39
0.11,0.9,0.42,-40.64,-23.4,-54.02,32.48
0.13,0.88,0.4,-42.73,-17.74,-49.5,32.34
0.1,0.89,0.4,-41.07,-7.76,-46.64,32.39
0.09,0.93,0.41,-41.34,-9.89,-47.47,32.44
0.08,0.88,0.46,-43.15,-13.37,-53.4,32.34
0.11,0.82,0.45,-35.36,-8.69,-52.78,32.39
0.15,0.83,0.46,-30.96,-3.28,-46.15,32.44
0.11,0.84,0.49,-36.93,-6.72,-41.4,32.44
0.08,0.88,0.46,-43.25,-8.34,-40.69,32.39
0.12,0.83,0.44,-43.79,-4.76,-35.68,32.34
0.11,0.8,0.51,-43.31,-2.61,-28.09,32.34
0.08,0.78,0.53,-45.54,-4.6,-19.24,32.39
0.07,0.79,0.52,-47.69,-4.52,-16.06,32.34
0.08,0.77,0.51,-49.21,-3.89,-17.42,32.29
0.07,0.75,0.49,-43.36,-12.14,-15.08,32.39
0.07,0.78,0.53,-39.97,-8.24,-11.66,32.34
0.03,0.8,0.49,-38.11,-7.02,-7.82,32.39
0.04,0.78,0.48,-29.48,-9.63,-4.44,32.39
0.03,0.78,0.5,-23.77,-13.36,-2.4,32.34
0.0,0.79,0.49,-16.49,-15.92,0.14,32.39
-0.02,0.82,0.49,-7.51,-18.29,0.2,32.29
-0.01,0.84,0.53,-6.89,-16.32,-7.05,32.44
-0.03,0.79,0.51,-3.08,-16.81,-7.16,32.39
-0.03,0.76,0.49,5.88,-22.58,-3.89,32.34
0.01,0.74,0.5,15.6,-26.21,-0.18,32.39
0.02,0.76,0.5,22.23,-27.76,1.73,32.29
0.05,0.74,0.48,30.4,-31.15,8.73,32.34
0.08,0.7,0.48,41.25,-34.31,17.31,32.34
0.08,0.8,0.49,38.82,-41.82,15.74,32.29
0.11,0.8,0.46,41.27,-41.57,16.79,32.34
0.1,0.81,0.47,42.26,-42.61,17.24,32.29
0.12,0.91,0.49,35.82,-37.92,14.55,32.39
0.15,0.93,0.53,22.05,-28.63,11.44,32.34
0.17,0.9,0.52,5.11,-25.28,6.27,32.29
0.13,0.88,0.49,-0.37,-30.67,8.61,32.39
0.18,0.86,0.5,-5.19,-25.33,7.73,32.25
0.15,0.82,0.52,-1.36,-19.85,13.65,32.39
0.13,0.84,0.49,7.91,-13.86,16.4,32.39
0.12,0.87,0.47,17.97,-4.32,14.93,32.25
0.11,0.87,0.44,39.82,5.01,14.34,32.29
0.09,0.89,0.52,24.11,-6.53,6.58,32.34
0.08,0.87,0.48,19.74,-7.68,5.54,32.25
0.07,0.87,0.44,17.44,-3.19,7.54,32.39
0.07,0.87,0.44,21.34,-1.22,11.68,32.25
0.09,0.88,0.44,20.89,-3.86,12.96,32.25
0.11,0.89,0.44,16.6,-4.53,11.1,32.29
0.13,0.89,0.45,10.6,-2.93,9.28,32.34
