acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,0.85,0.39,-4.76,-3.71,0.47
0.18,0.86,0.39,-6.99,-1.73,0.09
0.19,0.86,0.39,-8.27,1.19,0.00
0.20,0.86,0.39,-7.74,2.08,0.66
0.21,0.86,0.39,-6.21,1.28,0.89
0.21,0.86,0.39,-4.64,-0.17,1.47
0.19,0.85,0.40,-3.40,-0.84,1.98
0.20,0.85,0.40,-3.27,-0.76,2.14
0.19,0.84,0.40,-3.82,0.17,2.58
0.19,0.84,0.41,-3.82,1.11,2.44
0.19,0.84,0.41,-4.27,1.73,2.84
0.19,0.85,0.42,-3.91,1.59,2.49
0.20,0.85,0.41,-3.25,0.02,2.93
0.20,0.85,0.41,-2.81,-0.70,2.92
0.20,0.85,0.41,-2.50,-0.87,2.53
0.21,0.84,0.41,-2.63,-0.34,2.18
0.20,0.85,0.41,-2.35,1.10,1.47
0.20,0.85,0.40,-1.85,1.65,1.51
0.20,0.84,0.40,-1.77,1.65,2.17
0.19,0.85,0.40,-1.36,1.50,2.46
0.19,0.85,0.41,-0.63,1.16,2.67
0.18,0.85,0.40,-1.11,0.40,2.93
0.18,0.85,0.41,-1.73,0.43,3.07
0.18,0.85,0.41,-2.89,0.20,2.66
0.18,0.85,0.41,-3.31,-0.09,2.18
0.18,0.85,0.41,-3.85,-0.96,2.24
0.19,0.85,0.41,-3.76,-1.62,2.69
0.20,0.85,0.40,-4.02,-2.29,3.48
0.19,0.85,0.40,-4.06,-2.35,4.09
0.19,0.85,0.40,-4.58,-2.99,4.67
0.19,0.85,0.41,-4.81,-2.85,4.47
0.20,0.86,0.41,-5.40,-3.22,3.59
0.21,0.85,0.41,-6.18,-2.99,1.94
0.20,0.87,0.42,-7.50,-3.83,0.81
0.19,0.85,0.41,-7.54,-4.46,2.20
0.19,0.83,0.42,-6.23,-4.75,2.67
0.20,0.82,0.41,-5.10,-4.06,3.59
0.20,0.82,0.40,-4.55,-3.44,4.92
0.21,0.83,0.41,-3.73,-3.15,5.89
0.20,0.84,0.41,-3.10,-3.18,6.95
0.20,0.83,0.40,-1.57,-3.33,7.11
0.20,0.83,0.41,-0.61,-3.69,6.76
0.21,0.83,0.40,0.18,-3.82,7.11
0.22,0.84,0.40,-0.41,-3.45,6.53
0.21,0.84,0.41,-0.29,-2.56,6.46
0.22,0.84,0.40,-0.40,-2.43,6.06
0.22,0.84,0.39,-0.37,-2.99,5.04
0.22,0.85,0.41,-0.72,-3.07,4.92
0.21,0.85,0.39,-1.24,-3.37,4.96
0.22,0.86,0.40,-1.85,-3.57,6.09
0.21,0.85,0.40,-2.70,-3.79,6.60
0.21,0.84,0.40,-2.67,-3.50,6.46
0.22,0.84,0.39,-2.67,-3.77,7.74
0.22,0.85,0.40,-3.07,-3.50,11.10
0.23,0.85,0.40,-3.42,-2.53,12.95
0.23,0.85,0.41,-3.83,-2.93,14.43
0.24,0.84,0.39,-2.93,-2.23,15.08
0.24,0.83,0.39,-2.08,-2.31,15.30
0.24,0.82,0.41,-1.44,-2.35,15.10
0.23,0.82,0.41,-0.63,-0.32,11.71
0.24,0.83,0.40,-0.70,-0.41,9.95
0.24,0.83,0.40,-0.72,0.64,8.15
0.24,0.82,0.40,-0.52,1.16,6.49
0.24,0.83,0.40,-0.06,0.46,5.85
0.23,0.83,0.41,0.70,0.08,6.24
0.22,0.83,0.41,1.33,-0.67,6.41
0.24,0.83,0.41,1.59,-1.05,7.07
0.23,0.83,0.40,1.39,0.93,5.65
0.24,0.83,0.39,0.92,0.96,5.91
0.24,0.84,0.41,0.64,1.54,5.24
0.26,0.84,0.39,1.53,1.79,3.88
0.27,0.84,0.38,2.69,0.49,4.29
0.26,0.84,0.39,3.85,-0.50,4.72
0.26,0.83,0.40,4.14,-0.52,3.92
0.25,0.83,0.40,3.48,0.47,3.02
0.23,0.84,0.41,2.63,1.97,1.79
0.24,0.82,0.40,2.50,4.41,-2.26
0.23,0.82,0.40,2.21,4.35,-4.34
0.23,0.83,0.40,2.81,4.87,-7.15
0.24,0.83,0.40,4.14,4.09,-10.20
0.25,0.84,0.39,5.27,4.49,-14.44
0.26,0.82,0.38,5.86,5.92,-20.58
0.24,0.82,0.39,6.20,7.85,-28.29
0.22,0.84,0.40,5.62,9.73,-34.93
0.21,0.84,0.40,4.76,12.89,-44.55
0.22,0.83,0.44,4.26,15.21,-54.58
0.24,0.82,0.43,5.37,17.73,-64.78
0.24,0.78,0.42,9.04,17.66,-65.51
0.19,0.80,0.40,12.90,16.44,-63.54
0.15,0.85,0.43,13.16,14.11,-66.20
0.12,0.88,0.43,12.14,15.44,-74.70
0.09,0.87,0.37,8.99,15.47,-74.73
0.16,0.91,0.35,1.94,17.97,-64.95
0.13,0.93,0.33,-3.36,21.85,-54.31
0.11,0.94,0.32,-3.44,17.56,-46.14
0.10,0.92,0.34,-0.03,11.74,-38.87
0.10,0.91,0.35,2.90,6.00,-30.41
0.10,0.90,0.38,2.18,4.79,-25.07
0.09,0.88,0.39,-0.15,6.14,-18.49
0.09,0.89,0.40,-3.16,9.15,-13.79
0.08,0.90,0.41,-6.40,11.15,-11.27
0.07,0.89,0.39,-7.16,11.39,-11.33
0.05,0.84,0.41,-3.02,6.41,-6.20
0.03,0.89,0.39,-1.15,4.09,-8.93
0.04,0.90,0.39,-3.27,2.24,-12.63
0.04,0.89,0.38,-4.63,2.32,-14.29
0.06,0.90,0.39,-6.02,1.51,-13.65
0.05,0.87,0.39,-5.13,0.96,-12.08
0.06,0.87,0.38,-3.74,0.92,-8.70
0.04,0.86,0.39,-3.71,-0.27,-5.47
0.04,0.86,0.40,-3.57,0.47,-3.05
0.04,0.88,0.39,-4.50,1.66,-1.60
0.04,0.88,0.39,-5.54,1.25,-1.54
0.04,0.87,0.40,-4.11,0.44,-3.13
0.04,0.86,0.38,-2.14,-2.52,-2.11
0.06,0.88,0.39,-2.24,-3.56,-0.96
0.05,0.87,0.40,-2.87,-2.52,-0.70
0.04,0.88,0.39,-3.65,-2.82,0.18
0.03,0.86,0.40,-2.82,-3.60,1.16
0.02,0.86,0.40,-1.33,-5.56,3.53
0.01,0.85,0.40,0.15,-7.76,6.09
-0.01,0.84,0.40,1.83,-11.51,11.28
-0.02,0.83,0.40,3.85,-15.18,18.98
-0.02,0.84,0.39,3.63,-16.92,26.99
0.02,0.84,0.36,1.82,-16.99,32.20
0.03,0.84,0.36,-0.23,-17.45,37.31
0.07,0.86,0.37,-2.41,-17.34,40.35
0.09,0.87,0.37,-4.35,-15.65,37.01
0.14,0.92,0.36,-8.35,-12.96,29.27
0.18,0.91,0.38,-10.96,-11.76,29.77
0.20,0.92,0.38,-10.96,-11.10,27.76
0.20,0.92,0.40,-8.27,-9.39,23.45
0.19,0.91,0.38,-5.05,-8.76,18.02
0.18,0.88,0.39,-3.66,-8.14,12.27
0.16,0.87,0.40,-3.36,-6.52,9.27
0.14,0.85,0.40,-4.02,-4.60,9.36
0.13,0.86,0.41,-5.18,-2.72,9.92
