acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.10,0.89,0.33,0.15,-4.06,0.34
0.11,0.89,0.34,-1.94,-4.87,0.43
0.10,0.89,0.34,-1.04,-1.47,-0.73
0.12,0.90,0.33,-2.81,-3.25,-0.11
0.10,0.90,0.33,-1.85,-0.69,-0.95
0.11,0.89,0.33,-1.59,-2.70,-0.40
0.11,0.89,0.34,-0.75,-3.21,-0.15
0.11,0.88,0.33,-0.12,-3.13,-1.94
0.12,0.88,0.34,-0.37,-3.91,-1.31
0.12,0.90,0.32,-0.27,-1.27,-0.81
0.12,0.91,0.33,-0.92,-1.18,0.18
0.11,0.91,0.34,-0.92,-0.84,0.84
0.11,0.90,0.33,-1.13,-1.40,1.40
0.11,0.89,0.33,-1.22,-2.03,1.63
0.10,0.89,0.34,-1.89,-1.37,1.18
0.10,0.89,0.34,-2.89,-0.90,0.27
0.11,0.90,0.34,-3.27,0.12,-0.26
0.12,0.90,0.33,-3.02,0.58,-0.78
0.13,0.90,0.34,-2.66,0.58,-0.75
0.12,0.90,0.34,-1.65,0.50,-0.34
0.12,0.89,0.34,-0.87,0.64,-1.45
0.11,0.88,0.34,-0.69,0.34,-2.56
0.11,0.89,0.33,-0.69,0.81,-2.08
0.12,0.90,0.32,-0.99,2.56,-0.40
0.11,0.89,0.33,-1.74,4.40,0.63
0.12,0.89,0.33,-2.02,4.93,0.95
0.12,0.90,0.32,-1.82,5.07,2.24
0.11,0.90,0.33,-2.41,4.55,2.93
0.11,0.91,0.34,-2.89,3.69,3.79
0.11,0.90,0.34,-3.10,3.92,4.53
0.11,0.88,0.33,-2.84,4.81,3.97
0.11,0.88,0.35,-2.09,4.38,3.51
0.10,0.87,0.34,-0.85,4.67,2.02
0.10,0.89,0.33,-0.37,3.22,1.62
0.09,0.88,0.33,-0.44,2.53,1.63
0.10,0.89,0.33,-1.22,2.81,2.47
0.09,0.90,0.34,-1.50,3.10,2.37
0.09,0.89,0.33,-1.44,3.16,1.37
0.10,0.89,0.33,-1.89,1.73,1.48
0.09,0.90,0.34,-1.34,1.21,0.78
0.11,0.89,0.35,-1.63,0.93,0.52
0.11,0.89,0.34,-1.53,1.13,0.43
0.10,0.89,0.33,-1.40,0.46,-0.31
0.10,0.90,0.34,-1.68,0.72,0.20
0.10,0.90,0.34,-2.06,0.79,1.34
0.11,0.91,0.33,-2.96,0.85,1.97
0.11,0.89,0.34,-2.69,0.90,2.18
0.11,0.89,0.35,-2.29,0.56,1.94
0.10,0.89,0.34,-2.52,-0.14,1.42
0.10,0.89,0.34,-2.55,-0.78,1.05
0.09,0.89,0.34,-2.44,-0.78,0.79
0.10,0.89,0.34,-2.72,-0.69,1.05
0.10,0.88,0.34,-2.63,-0.38,0.84
0.10,0.89,0.33,-2.31,-1.24,2.26
0.09,0.89,0.33,-2.38,-1.85,3.48
0.10,0.90,0.33,-3.15,-2.75,6.08
0.09,0.90,0.33,-4.44,-3.60,8.14
0.10,0.89,0.34,-4.67,-3.56,8.46
0.11,0.88,0.34,-5.05,-3.30,7.63
0.12,0.89,0.34,-5.11,-2.95,6.72
0.13,0.89,0.34,-5.01,-2.84,6.41
0.13,0.89,0.35,-4.96,-3.21,6.64
0.13,0.89,0.34,-4.69,-3.44,8.32
0.14,0.89,0.33,-5.40,-1.62,7.04
0.13,0.89,0.34,-6.53,-1.28,8.52
0.13,0.89,0.34,-6.38,-0.37,9.57
0.13,0.89,0.35,-6.08,-0.60,9.92
0.13,0.88,0.35,-5.34,-0.60,8.47
0.12,0.89,0.33,-5.71,-1.77,9.79
0.13,0.89,0.35,-5.42,-2.21,11.15
0.14,0.89,0.36,-5.71,-1.63,11.01
0.13,0.89,0.34,-6.18,-1.42,11.40
0.13,0.89,0.35,-6.89,-1.65,12.11
0.14,0.90,0.36,-7.36,-0.87,12.53
0.14,0.89,0.36,-7.54,-0.18,13.40
0.14,0.89,0.35,-7.97,-0.32,12.70
0.14,0.89,0.35,-8.27,-0.66,14.05
0.14,0.88,0.36,-8.02,-1.37,14.95
0.16,0.88,0.35,-8.52,-0.82,16.50
0.15,0.89,0.36,-9.73,-0.23,17.02
0.07,0.75,0.52,-2.87,4.35,31.51
0.07,0.93,0.36,-11.42,1.22,17.54
0.15,0.91,0.37,-11.71,-0.44,20.66
0.16,0.88,0.39,-12.00,-0.29,18.56
0.16,0.85,0.35,-10.96,-2.81,16.79
0.16,0.84,0.37,-8.53,-4.55,13.40
0.15,0.81,0.39,-5.89,-4.67,7.60
0.14,0.82,0.39,-3.60,-4.60,2.35
0.10,0.81,0.39,-2.17,-4.46,-3.48
0.12,0.83,0.41,-1.82,-4.90,-5.51
0.10,0.82,0.39,-3.37,-6.15,-4.50
0.17,0.88,0.44,-13.16,-11.57,-1.82
0.21,0.94,0.42,-27.47,-8.47,-26.69
0.15,0.65,0.49,-36.82,-24.58,-54.63
0.05,0.86,0.27,-32.24,-25.28,-50.03
0.14,0.91,0.34,-30.05,-36.84,-43.16
