acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,0.86,0.37,1.05,-3.40,-1.16
0.17,0.87,0.37,-0.20,-0.56,-0.96
0.17,0.89,0.38,-1.63,1.05,-0.09
0.17,0.88,0.39,-1.50,1.98,-0.61
0.17,0.87,0.38,-0.76,1.54,-0.27
0.17,0.86,0.38,0.03,-0.38,0.02
0.16,0.86,0.37,0.09,-0.81,0.69
0.16,0.87,0.38,-0.70,-0.53,0.75
0.17,0.87,0.38,-1.69,0.76,0.43
0.17,0.87,0.39,-2.34,1.80,0.05
0.17,0.86,0.38,-1.80,1.82,-0.23
0.17,0.86,0.39,-1.01,0.75,0.03
0.17,0.85,0.38,-0.40,-0.26,0.21
0.16,0.86,0.38,0.03,0.12,-0.27
0.17,0.87,0.38,-0.92,0.37,-0.69
0.16,0.86,0.39,-1.33,1.25,-1.21
0.17,0.86,0.38,-1.47,1.82,-1.80
0.17,0.87,0.38,-0.79,1.68,-2.29
0.16,0.86,0.39,0.15,1.31,-2.31
0.16,0.86,0.38,0.67,1.18,-2.53
0.17,0.86,0.38,0.79,1.53,-2.43
0.16,0.86,0.38,0.31,2.34,-2.63
0.16,0.86,0.38,0.40,2.85,-3.01
0.16,0.86,0.38,0.50,3.53,-3.54
0.16,0.86,0.37,0.78,3.16,-3.74
0.16,0.86,0.38,1.45,2.78,-3.47
0.16,0.86,0.38,1.88,2.47,-3.25
0.16,0.86,0.38,2.06,2.08,-3.65
0.15,0.87,0.38,1.66,1.85,-3.76
0.14,0.87,0.38,1.54,1.82,-3.59
0.15,0.87,0.38,1.05,1.50,-3.73
0.15,0.86,0.37,1.08,1.76,-4.03
0.15,0.87,0.36,1.11,1.33,-5.01
0.15,0.87,0.38,1.28,1.39,-5.98
0.15,0.87,0.37,1.79,1.01,-6.64
0.14,0.87,0.38,2.02,0.60,-6.66
0.14,0.87,0.37,2.15,0.11,-6.93
0.13,0.88,0.37,1.68,-0.44,-6.93
0.13,0.88,0.37,1.50,-0.55,-6.23
0.13,0.88,0.37,0.18,-0.58,-4.47
0.14,0.88,0.37,-0.56,-0.11,-3.98
0.14,0.87,0.38,-1.18,-0.03,-3.63
0.15,0.87,0.36,-1.10,-0.29,-2.98
0.14,0.88,0.37,-1.02,-0.43,-2.15
0.14,0.88,0.37,-1.08,-0.29,-1.69
0.14,0.87,0.37,-1.39,-0.17,-1.30
0.13,0.88,0.36,-1.71,-0.08,-0.78
0.14,0.87,0.37,-1.79,-0.06,-0.14
0.13,0.87,0.36,-1.85,-0.09,-0.03
0.14,0.87,0.37,-2.09,-0.20,0.43
0.13,0.87,0.36,-2.34,-0.05,0.72
0.14,0.87,0.36,-2.67,0.32,1.19
0.14,0.86,0.37,-2.69,0.53,1.54
0.14,0.87,0.36,-2.55,0.69,2.27
0.14,0.88,0.38,-2.89,0.60,1.19
0.14,0.87,0.38,-2.75,0.02,0.87
0.13,0.88,0.37,-2.98,0.18,1.07
0.13,0.88,0.37,-3.11,-0.05,0.69
0.14,0.88,0.38,-3.39,0.03,0.92
0.14,0.87,0.37,-3.39,-0.17,1.45
0.14,0.87,0.38,-3.48,0.17,1.91
0.15,0.87,0.37,-3.31,0.18,0.92
0.14,0.86,0.38,-3.33,-0.27,0.20
0.14,0.87,0.38,-2.72,-0.63,-0.53
0.14,0.87,0.37,-2.66,-0.96,-0.66
