acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.49,0.81,0.21,-1.77,0.61,1.42
0.48,0.81,0.21,-1.69,0.09,1.56
0.49,0.81,0.21,-1.47,-0.06,2.18
0.49,0.82,0.22,-1.39,-0.69,2.75
0.49,0.82,0.21,-1.34,0.17,2.89
0.50,0.82,0.21,-0.93,0.90,2.92
0.49,0.81,0.21,-0.29,1.34,3.27
0.50,0.81,0.21,-0.69,0.58,3.05
0.50,0.81,0.21,-0.85,0.52,3.25
0.50,0.81,0.20,-0.82,1.30,3.71
0.50,0.81,0.21,-0.44,2.09,4.18
0.49,0.80,0.21,0.47,2.72,4.02
0.48,0.80,0.22,0.05,2.17,3.10
0.49,0.80,0.21,-1.15,1.19,1.80
0.47,0.80,0.22,-2.98,-0.70,-1.10
0.47,0.81,0.23,-5.56,-3.10,-4.17
0.48,0.81,0.22,-6.26,-3.97,-6.43
0.47,0.83,0.21,-6.23,-4.32,-7.51
0.49,0.82,0.22,-6.47,-4.37,-7.04
0.50,0.83,0.22,-5.36,-4.40,-5.13
0.50,0.81,0.21,-5.04,-2.89,-4.24
0.49,0.80,0.21,-5.11,-1.73,-5.74
0.49,0.82,0.23,-4.79,-1.95,-4.06
0.47,0.81,0.22,-3.98,-3.53,-3.21
0.47,0.81,0.23,-5.31,-4.03,-5.18
0.48,0.81,0.23,-4.20,-3.69,-5.94
0.49,0.82,0.21,-2.44,-2.40,-3.80
0.50,0.83,0.22,-1.08,-1.77,-1.63
0.50,0.82,0.22,-1.11,-0.95,-0.41
0.49,0.82,0.22,-0.85,-0.72,0.52
0.50,0.82,0.22,-1.05,-0.08,1.86
0.49,0.81,0.22,-0.73,0.26,2.56
0.49,0.80,0.23,-0.66,0.69,2.70
0.50,0.80,0.22,-0.23,0.46,2.63
0.49,0.81,0.22,-0.56,-0.37,3.71
0.49,0.81,0.22,-0.43,-1.04,5.07
0.48,0.81,0.22,-0.29,-0.61,5.98
0.50,0.82,0.22,1.51,0.21,6.67
0.49,0.81,0.21,2.29,1.66,6.53
0.50,0.81,0.21,2.00,2.14,6.50
0.49,0.81,0.21,1.13,2.11,6.21
0.49,0.81,0.21,0.06,1.44,5.56
0.50,0.81,0.21,-0.05,1.28,5.01
0.49,0.81,0.22,-0.46,0.95,4.24
0.48,0.82,0.22,-0.21,0.78,3.50
0.48,0.81,0.21,0.55,1.28,3.07
0.49,0.80,0.21,1.07,1.82,2.40
0.49,0.80,0.22,0.87,1.80,1.83
0.49,0.81,0.21,-0.20,0.82,1.42
0.49,0.81,0.21,-1.48,-0.40,1.07
0.49,0.81,0.21,-2.55,-1.10,0.18
0.48,0.81,0.22,-2.38,-1.19,-0.58
0.49,0.81,0.21,-1.95,-0.75,-1.25
0.48,0.81,0.21,-1.97,-0.64,-2.06
0.49,0.81,0.22,-2.67,-1.28,-2.81
0.48,0.80,0.21,-4.18,-1.73,-4.37
0.48,0.80,0.22,-5.02,-2.76,-6.00
0.48,0.80,0.23,-5.98,-3.24,-7.91
0.48,0.78,0.25,-8.41,-4.50,-11.22
0.48,0.77,0.25,-10.40,-5.45,-16.70
0.47,0.79,0.24,-13.50,-6.72,-22.43
0.45,0.81,0.25,-17.11,-8.35,-29.24
0.43,0.81,0.22,-20.18,-9.40,-37.28
0.47,0.86,0.22,-16.15,-8.56,-32.67
0.52,0.86,0.22,-8.43,-5.28,-19.63
0.50,0.85,0.22,-9.53,-0.95,-16.02
0.48,0.83,0.22,-11.01,0.03,-17.36
0.47,0.81,0.22,-14.17,-0.78,-20.21
0.42,0.81,0.23,-17.59,-4.24,-24.14
0.42,0.84,0.24,-20.72,-7.15,-25.16
0.43,0.85,0.24,-23.25,-14.21,-23.16
0.45,0.85,0.18,-22.14,-15.88,-20.02
0.49,0.85,0.19,-12.82,-10.15,-14.41
0.52,0.86,0.19,-5.60,-1.44,-5.51
0.49,0.83,0.21,-0.98,4.70,-0.09
0.47,0.83,0.23,-2.81,3.24,0.90
0.44,0.82,0.25,-5.60,-0.70,-0.23
0.43,0.82,0.26,-6.85,-2.81,-0.87
0.45,0.83,0.26,-5.42,-0.47,-0.15
0.44,0.83,0.26,-4.00,2.26,0.60
0.44,0.82,0.25,-3.11,1.54,0.44
0.44,0.82,0.25,-4.08,-0.09,-0.37
0.42,0.81,0.25,-4.50,-3.33,-1.08
0.43,0.82,0.25,-4.12,-4.70,-1.82
0.42,0.83,0.25,-3.37,-4.76,-3.31
0.43,0.83,0.25,-2.24,-4.03,-3.76
0.43,0.83,0.25,-1.39,-4.02,-3.07
0.45,0.83,0.24,-1.57,-4.61,-3.18
0.43,0.82,0.23,-1.89,-5.86,-3.33
0.43,0.82,0.24,-1.83,-5.82,-3.82
0.44,0.84,0.23,-1.76,-5.27,-2.64
0.44,0.84,0.23,-0.84,-4.66,-1.86
0.44,0.83,0.25,-1.36,-4.63,-1.83
0.43,0.84,0.25,-1.73,-6.26,-1.54
0.43,0.83,0.24,-1.83,-6.02,-1.79
0.44,0.83,0.23,-1.08,-5.37,-1.77
0.44,0.84,0.24,-1.51,-4.89,-1.31
0.43,0.84,0.23,-2.08,-6.23,-1.11
0.43,0.83,0.23,-1.56,-7.22,-1.86
0.43,0.84,0.24,-2.52,-6.90,-1.63
0.44,0.83,0.23,-0.89,-5.92,-1.47
0.45,0.82,0.23,0.02,-4.24,-0.69
0.45,0.83,0.21,0.29,-4.32,-0.23
0.46,0.83,0.23,-0.12,-4.14,0.87
0.46,0.83,0.23,-0.89,-4.84,2.64
0.45,0.83,0.24,-2.61,-3.48,3.74
0.44,0.83,0.24,-1.66,-2.98,4.03
0.42,0.84,0.24,-1.98,-5.01,2.26
0.43,0.84,0.24,-3.79,-3.04,2.32
0.45,0.84,0.23,-2.46,-1.47,2.31
0.47,0.83,0.22,-1.19,-0.64,4.55
0.48,0.83,0.21,-0.02,-0.12,6.27
0.46,0.84,0.21,0.56,-1.54,7.30
0.48,0.83,0.22,1.01,-0.75,9.92
0.47,0.84,0.22,3.56,1.48,12.53
0.46,0.83,0.24,2.24,3.04,11.80
0.46,0.83,0.24,2.89,3.63,12.85
0.47,0.82,0.23,2.70,4.11,14.35
0.46,0.82,0.23,2.99,4.63,15.48
0.47,0.82,0.23,2.56,5.37,14.32
0.46,0.82,0.23,2.58,6.64,14.03
0.46,0.82,0.23,1.54,5.04,16.09
0.44,0.84,0.24,1.22,1.04,18.46
0.45,0.83,0.22,2.72,2.24,19.53
0.47,0.83,0.23,3.97,4.93,20.76
0.48,0.82,0.23,4.44,7.53,22.03
0.48,0.82,0.22,3.95,7.54,22.90
0.48,0.82,0.21,2.18,6.52,23.50
0.49,0.82,0.20,2.21,7.56,23.73
0.51,0.81,0.21,3.18,11.15,24.34
0.51,0.81,0.19,3.59,15.28,25.37
0.50,0.81,0.23,2.53,16.02,25.92
0.50,0.80,0.22,1.22,14.21,27.50
0.49,0.82,0.22,1.25,12.55,29.88
0.49,0.80,0.25,2.06,12.60,29.36
0.48,0.80,0.24,1.34,15.54,27.25
0.51,0.79,0.25,4.17,17.30,25.88
0.48,0.77,0.24,4.82,15.76,22.27
0.48,0.78,0.24,2.87,11.85,19.77
0.49,0.77,0.26,2.53,7.71,15.86
0.50,0.75,0.25,2.02,6.75,12.15
0.50,0.77,0.25,2.29,5.73,9.02
0.51,0.78,0.24,3.27,6.00,7.36
0.51,0.76,0.25,3.30,4.34,4.90
0.50,0.76,0.24,2.82,2.75,2.29
0.51,0.76,0.26,4.32,1.37,1.10
0.51,0.76,0.24,4.37,-0.37,-0.44
0.50,0.77,0.25,4.29,-1.53,-2.12
0.50,0.78,0.24,4.05,-4.00,-2.61
