acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.32,0.74,0.50,-2.40,-0.41,-0.46
0.33,0.74,0.49,-2.15,-1.11,-1.13
0.33,0.74,0.50,-0.98,-2.43,-2.20
0.33,0.73,0.51,0.34,-3.74,-3.15
0.33,0.72,0.51,1.15,-4.34,-3.97
0.32,0.73,0.51,1.34,-4.05,-4.70
0.33,0.75,0.50,0.41,-3.85,-5.27
0.33,0.74,0.51,-0.32,-3.40,-5.51
0.33,0.74,0.50,-0.75,-2.85,-4.90
0.33,0.74,0.51,-0.32,-2.34,-4.34
0.34,0.75,0.50,-0.41,-1.92,-3.73
0.35,0.76,0.51,-0.60,-1.33,-2.14
0.35,0.76,0.52,-0.66,-1.39,0.06
0.35,0.76,0.51,-0.46,-1.50,3.19
0.35,0.74,0.50,0.34,-1.54,4.67
0.34,0.73,0.50,1.15,-0.70,4.46
0.34,0.74,0.50,0.95,0.73,4.99
0.34,0.74,0.50,0.24,2.49,5.63
0.34,0.74,0.50,0.24,3.25,5.63
0.34,0.74,0.49,0.69,1.85,5.69
0.34,0.74,0.49,1.27,0.46,5.80
0.34,0.74,0.49,1.51,0.00,5.33
0.34,0.74,0.49,1.54,1.48,3.63
0.34,0.75,0.49,1.28,2.53,3.44
0.33,0.74,0.50,0.64,3.57,3.36
0.32,0.74,0.49,0.92,4.21,3.37
0.32,0.74,0.49,1.22,3.95,2.98
0.32,0.74,0.50,1.48,3.80,2.06
0.32,0.74,0.50,1.97,3.92,0.92
0.32,0.75,0.50,1.92,4.18,0.63
0.31,0.75,0.50,1.65,4.21,-0.38
0.32,0.75,0.49,1.48,3.89,-1.83
0.32,0.76,0.50,0.85,3.30,-2.78
0.31,0.75,0.50,0.78,2.55,-2.89
0.32,0.74,0.49,0.35,1.68,-2.90
0.33,0.74,0.50,0.03,0.78,-2.90
0.33,0.74,0.51,0.14,0.92,-2.27
0.33,0.74,0.51,0.82,1.10,-1.79
0.33,0.74,0.50,0.90,1.47,-1.98
0.32,0.75,0.50,0.31,1.62,-2.75
