acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.87,0.4,-0.61,-0.66,-0.32,33.42
0.2,0.87,0.41,0.03,-0.81,0.18,33.47
0.2,0.87,0.4,0.52,-1.08,0.7,33.61
0.2,0.88,0.4,-0.21,-0.99,-0.17,33.52
0.2,0.87,0.4,-0.32,-0.69,-0.26,33.57
0.19,0.87,0.4,0.08,-1.1,0.46,33.57
0.19,0.87,0.4,0.5,-1.82,1.05,33.42
0.19,0.88,0.4,0.92,-1.57,1.39,33.47
0.2,0.89,0.4,0.32,-1.01,0.35,33.47
0.2,0.89,0.4,-1.04,-0.27,-0.89,33.52
0.2,0.88,0.4,-1.83,0.18,-1.15,33.57
0.19,0.88,0.4,-2.12,0.05,-1.02,33.47
0.19,0.87,0.39,-1.51,0.34,0.12,33.47
0.19,0.89,0.4,-2.79,0.21,-1.77,33.52
0.19,0.87,0.41,-2.82,0.29,-1.69,33.57
0.19,0.88,0.4,-2.05,0.26,-0.4,33.57
0.21,0.88,0.39,-3.27,3.53,-2.84,33.47
0.21,0.86,0.39,-5.21,0.7,-3.97,33.47
0.21,0.86,0.4,-7.68,-0.29,-5.4,33.42
0.2,0.87,0.41,-8.75,2.14,-6.87,33.61
0.2,0.87,0.4,-8.26,4.08,-6.64,33.47
0.18,0.89,0.41,-8.0,3.63,-5.91,33.52
0.18,0.89,0.4,-9.07,3.45,-6.73,33.47
0.18,0.89,0.41,-10.23,3.98,-7.33,33.47
0.17,0.89,0.42,-9.91,3.86,-6.14,33.47
0.17,0.9,0.4,-10.9,4.41,-8.02,33.52
0.17,0.89,0.4,-11.16,4.46,-8.63,33.52
0.17,0.89,0.4,-12.08,3.53,-8.82,33.57
0.17,0.9,0.42,-14.67,3.25,-11.37,33.52
0.17,0.89,0.42,-17.05,4.24,-13.8,33.52
0.17,0.88,0.43,-18.78,4.96,-14.66,33.47
0.17,0.87,0.43,-19.08,5.16,-14.69,33.57
0.19,0.88,0.44,-22.2,7.13,-19.65,33.52
0.17,0.91,0.45,-26.98,10.02,-23.8,33.47
0.15,0.89,0.45,-28.56,10.4,-23.85,33.47
0.15,0.9,0.44,-32.44,12.87,-27.73,33.42
0.15,0.91,0.44,-38.02,15.44,-32.41,33.52
0.13,0.84,0.43,-34.49,11.83,-26.09,33.47
0.13,0.83,0.43,-30.31,8.89,-23.88,33.47
0.13,0.82,0.44,-27.97,6.26,-22.72,33.52
0.13,0.83,0.45,-24.14,3.1,-18.56,33.57
0.09,0.83,0.47,-18.87,1.02,-12.5,33.47
0.1,0.83,0.45,-11.89,1.1,-7.44,33.52
0.1,0.82,0.44,-5.34,-2.7,-2.49,33.42
0.1,0.83,0.44,-2.7,-11.68,0.73,33.47
0.12,0.84,0.45,-0.18,-14.5,-0.34,33.57
0.11,0.83,0.48,4.21,-12.56,3.13,33.52
0.12,0.83,0.48,7.92,-13.28,10.12,33.47
0.13,0.83,0.46,10.89,-15.05,14.06,33.47
0.17,0.79,0.42,20.4,-12.84,18.76,33.42
0.11,0.85,0.5,22.79,-17.42,32.46,33.57
0.12,0.82,0.4,33.4,-23.54,39.5,33.57
0.1,0.82,0.4,52.52,-23.08,55.82,33.47
0.11,0.81,0.44,71.27,-22.34,73.86,33.52
0.13,0.79,0.46,86.35,-21.71,90.24,33.47
0.16,0.79,0.46,93.07,-26.15,99.88,33.47
0.17,0.82,0.41,89.95,-37.33,94.43,33.52
0.21,1.0,0.36,63.34,-49.13,64.46,33.42
0.33,1.0,0.31,33.57,-50.34,36.67,33.57
0.29,0.98,0.34,17.36,-40.69,22.47,33.47
0.29,0.96,0.35,12.14,-27.45,16.17,33.42
0.26,0.97,0.34,8.17,-21.88,11.16,33.47
0.26,0.97,0.34,1.91,-21.91,5.8,33.47
0.26,0.95,0.33,1.53,-18.89,5.18,33.52
0.29,0.9,0.35,1.01,-10.14,0.92,33.42
0.3,0.88,0.39,-0.78,-1.44,-0.66,33.57
0.28,0.87,0.4,-2.31,1.28,-0.76,33.52
0.31,0.83,0.38,-1.6,5.88,0.32,33.38
0.34,0.82,0.42,-3.16,15.91,1.79,33.57
0.36,0.8,0.42,-5.63,26.03,1.91,33.57
0.35,0.79,0.38,-7.73,30.78,-0.06,33.61
0.35,0.8,0.34,-9.37,31.68,-4.32,33.57
0.35,0.82,0.32,-11.83,31.47,-8.84,33.47
0.33,0.84,0.3,-14.9,28.78,-13.94,33.52
