acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,0.84,0.39,0.00,-3.37,0.05
0.16,0.85,0.40,0.81,0.08,0.26
0.16,0.86,0.39,1.62,-2.27,-0.35
0.16,0.87,0.41,0.67,-1.33,-1.48
0.16,0.86,0.40,1.54,-1.31,-2.03
0.16,0.86,0.39,0.70,-2.21,-1.50
0.15,0.87,0.40,0.84,-1.02,-1.74
0.16,0.86,0.39,0.61,-2.38,-1.50
0.16,0.86,0.39,-0.87,-1.86,-1.54
0.16,0.86,0.40,-1.27,-1.92,-1.98
0.15,0.85,0.40,-1.82,-2.50,-2.40
0.16,0.86,0.39,-1.92,-1.44,-1.83
0.17,0.86,0.40,-2.41,-0.93,-1.56
0.17,0.87,0.40,-2.79,-0.12,-1.45
0.17,0.86,0.40,-2.09,-0.15,-2.64
0.17,0.85,0.41,-1.48,-0.24,-3.47
0.18,0.86,0.41,-0.38,-0.66,-4.12
0.16,0.85,0.40,0.89,-1.24,-4.67
0.17,0.86,0.40,1.73,-0.96,-3.68
0.18,0.87,0.40,1.53,0.47,-1.74
0.17,0.87,0.40,0.72,1.54,-0.81
0.16,0.87,0.39,0.41,3.66,-1.10
0.17,0.87,0.39,-0.76,4.02,-0.85
0.16,0.87,0.39,-1.07,4.63,-1.07
0.15,0.85,0.39,-1.02,3.79,-1.94
0.16,0.86,0.40,-1.27,3.30,-1.83
0.15,0.86,0.40,-0.95,3.33,-1.57
0.16,0.88,0.39,-1.42,5.73,0.89
0.17,0.89,0.38,-3.10,8.27,7.94
0.18,0.88,0.38,-3.30,12.72,15.02
0.20,0.87,0.37,-3.98,17.33,21.83
0.21,0.88,0.36,-5.25,19.63,30.18
0.15,0.89,0.38,-6.93,19.21,28.43
0.14,0.86,0.40,-6.49,15.45,24.37
0.13,0.82,0.40,-4.14,10.99,20.95
0.12,0.83,0.41,-2.52,6.64,17.48
0.12,0.84,0.39,-1.30,5.79,14.12
0.13,0.85,0.41,-2.34,4.41,11.91
0.14,0.85,0.41,-3.63,2.99,9.44
0.16,0.83,0.40,-1.80,4.96,5.40
0.17,0.86,0.38,-3.16,-0.03,5.60
0.19,0.85,0.39,-2.06,0.92,7.48
0.19,0.86,0.40,-1.92,0.73,11.19
0.19,0.86,0.40,-1.94,1.66,10.06
0.18,0.86,0.40,-2.44,1.42,9.74
0.18,0.85,0.40,-2.63,2.21,9.59
0.16,0.85,0.40,-3.04,2.40,8.15
0.17,0.86,0.41,-3.97,1.73,8.29
0.17,0.86,0.41,-3.73,2.12,8.73
0.18,0.85,0.38,-4.21,1.57,9.42
0.18,0.85,0.40,-4.69,1.86,8.56
0.18,0.84,0.41,-4.20,1.45,6.69
0.18,0.84,0.41,-3.34,0.78,5.33
0.18,0.83,0.39,-2.23,0.21,4.40
0.18,0.86,0.38,-2.43,-0.92,7.76
0.18,0.85,0.40,-2.61,-1.82,11.80
0.18,0.87,0.40,-3.18,-1.16,13.85
0.17,0.86,0.38,-4.96,-1.95,15.34
0.18,0.86,0.40,-5.83,-1.39,15.97
0.18,0.87,0.39,-7.48,-1.56,19.39
0.19,0.86,0.41,-9.31,-1.25,20.00
0.19,0.84,0.42,-9.13,-0.24,18.38
0.18,0.83,0.40,-8.95,-1.69,18.17
0.20,0.82,0.41,-7.92,-1.80,16.55
0.20,0.82,0.41,-6.81,-1.45,13.13
0.20,0.81,0.41,-5.62,-1.27,7.94
0.19,0.82,0.42,-4.95,-3.68,2.81
0.17,0.81,0.42,-3.19,-5.21,-0.89
0.20,0.80,0.41,-1.68,-5.19,-5.73
0.18,0.80,0.39,-0.60,-2.72,-13.59
0.16,0.80,0.39,-0.40,-2.02,-20.95
0.10,0.78,0.38,0.78,-5.45,-30.55
0.10,0.87,0.38,-5.34,-14.35,-40.15
0.14,0.99,0.41,-17.30,-18.85,-58.12
0.16,1.02,0.50,-30.18,-26.06,-67.47
0.11,0.93,0.39,-37.62,-33.44,-72.40
0.05,0.76,0.46,-29.51,-57.40,-70.12
0.17,0.88,0.43,-21.08,-62.69,-62.27
0.24,0.87,0.41,-16.43,-54.52,-47.50
0.28,0.88,0.41,-18.52,-45.07,-40.29
0.22,0.88,0.38,-21.62,-32.58,-32.27
0.24,0.88,0.39,-24.02,-29.62,-23.50
0.22,0.86,0.36,-20.92,-28.11,-12.85
0.17,0.83,0.43,-19.04,-32.38,-4.03
0.21,0.80,0.44,-14.37,-27.16,-2.41
0.22,0.82,0.49,-14.40,-23.08,-0.09
0.22,0.80,0.47,-11.53,-17.36,-2.81
0.21,0.83,0.45,-12.03,-17.05,-5.10
0.19,0.80,0.47,-10.15,-15.25,-7.11
0.20,0.79,0.48,-8.20,-16.18,-8.78
0.20,0.78,0.47,-6.20,-13.11,-8.12
0.22,0.82,0.48,-6.85,-8.27,-4.53
0.20,0.79,0.44,-5.66,-2.60,-1.65
0.20,0.81,0.45,-6.06,0.66,5.10
0.20,0.84,0.45,-5.42,3.45,6.43
0.22,0.82,0.45,-4.87,4.79,8.76
0.22,0.81,0.46,-3.19,7.04,12.05
0.22,0.82,0.46,-2.46,8.60,14.66
0.19,0.84,0.45,-2.78,10.24,15.85
0.19,0.80,0.46,-2.02,13.18,13.18
0.20,0.78,0.46,0.06,17.82,11.28
0.20,0.79,0.45,2.05,21.15,10.46
0.20,0.82,0.45,3.22,24.75,11.76
0.19,0.83,0.44,3.54,28.15,12.15
0.22,0.79,0.44,5.48,32.47,12.50
0.22,0.77,0.43,8.70,35.40,12.99
0.19,0.76,0.46,12.03,32.56,12.58
0.18,0.73,0.45,19.77,28.60,8.76
0.16,0.70,0.42,30.23,24.85,4.67
0.16,0.70,0.40,42.05,24.20,0.79
0.14,0.74,0.41,48.08,21.24,-4.20
0.14,0.84,0.41,49.13,23.16,-11.11
0.12,0.94,0.41,43.19,21.53,-13.13
0.12,0.99,0.43,34.02,19.62,-11.66
0.11,1.02,0.44,23.34,16.87,-10.15
0.12,1.00,0.44,14.21,15.19,-7.16
0.16,0.95,0.41,7.68,15.15,-6.40
0.13,0.89,0.41,5.30,15.85,-2.02
0.14,0.85,0.38,4.20,15.44,-0.20
0.12,0.83,0.40,5.22,14.78,-1.42
0.12,0.83,0.40,6.66,13.65,-3.37
0.12,0.84,0.39,7.45,11.39,-5.21
0.11,0.86,0.40,7.65,8.89,-5.48
0.12,0.87,0.41,7.92,7.21,-4.53
0.11,0.87,0.42,7.16,6.06,-6.05
0.11,0.87,0.39,6.63,5.74,-7.60
0.10,0.87,0.38,5.47,4.32,-8.52
0.10,0.87,0.38,5.19,3.82,-8.47
0.10,0.87,0.38,4.15,3.66,-7.53
0.11,0.89,0.39,2.44,2.70,-7.97
0.11,0.88,0.38,1.89,2.63,-7.80
0.11,0.89,0.39,0.70,2.02,-8.76
0.11,0.88,0.38,0.09,1.57,-8.27
0.12,0.88,0.38,-0.95,0.89,-7.85
0.11,0.88,0.38,-1.45,1.02,-6.79
0.09,0.88,0.37,-1.95,0.46,-4.93
0.09,0.88,0.38,-2.53,0.02,-3.18
0.09,0.87,0.39,-3.11,0.15,-1.80
0.10,0.88,0.38,-4.46,0.03,-1.65
0.09,0.89,0.39,-5.56,-0.32,-2.00
0.10,0.88,0.39,-5.60,-1.24,-2.92
0.09,0.87,0.38,-5.40,-2.87,-3.16
0.09,0.85,0.39,-4.69,-4.64,-2.34
0.07,0.85,0.38,-4.14,-5.85,-3.16
0.06,0.85,0.38,-3.34,-7.89,-0.93
0.06,0.85,0.35,-3.65,-6.37,1.50
0.05,0.85,0.37,-4.64,-9.30,2.76
0.03,0.86,0.38,-6.24,-10.43,1.47
0.05,0.86,0.38,-6.60,-12.96,1.07
0.07,0.87,0.37,-8.03,-15.54,2.78
0.09,0.90,0.34,-10.85,-12.64,6.06
0.11,0.93,0.34,-15.40,-12.87,9.68
0.10,0.93,0.37,-19.79,-13.50,12.49
0.10,0.93,0.42,-23.56,-16.32,13.22
0.14,0.90,0.46,-25.82,-17.76,6.89
0.15,0.84,0.45,-24.38,-18.49,2.44
0.15,0.83,0.45,-21.45,-22.18,5.85
0.12,0.80,0.44,-18.67,-24.90,9.74
0.11,0.80,0.48,-14.90,-24.20,12.35
0.14,0.79,0.44,-12.95,-19.56,9.68
0.12,0.86,0.41,-14.84,-18.40,13.34
0.15,0.91,0.40,-18.82,-12.99,16.08
0.16,0.92,0.38,-25.15,-11.60,18.44
