acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.19,0.85,0.46,-1.44,-0.47,0.96,33.42
0.2,0.85,0.46,-1.59,-0.26,0.84,33.47
0.2,0.85,0.46,-1.53,-0.08,0.53,33.52
0.2,0.85,0.46,-1.95,-0.06,0.43,33.42
0.2,0.85,0.45,-2.14,0.31,-0.03,33.57
0.19,0.86,0.46,-2.58,0.58,-0.12,33.47
0.19,0.85,0.46,-2.7,0.47,-0.08,33.52
0.2,0.84,0.46,-2.46,0.12,0.17,33.47
0.2,0.85,0.46,-2.2,0.03,0.09,33.57
0.2,0.84,0.45,-2.44,0.03,-0.15,33.42
0.2,0.85,0.46,-2.64,0.35,-0.53,33.42
0.19,0.85,0.46,-2.82,0.37,-0.34,33.47
0.19,0.85,0.46,-2.46,0.24,0.24,33.42
0.2,0.84,0.46,-1.6,-0.24,0.78,33.47
0.2,0.84,0.46,-1.54,-0.37,0.76,33.47
0.2,0.85,0.45,-1.4,-0.11,0.6,33.47
0.2,0.85,0.46,-2.52,0.61,-0.44,33.47
0.2,0.85,0.46,-2.21,0.56,0.31,33.47
0.2,0.85,0.46,-1.88,0.27,0.15,33.52
0.2,0.85,0.47,-1.6,-0.02,0.0,33.38
0.19,0.85,0.46,-0.61,-0.31,0.43,33.47
0.2,0.85,0.47,-0.14,-1.01,0.52,33.42
0.2,0.84,0.45,-0.06,-1.44,0.4,33.52
0.19,0.85,0.47,0.63,-2.06,-0.17,33.47
0.2,0.84,0.46,1.1,-2.12,-0.9,33.47
0.2,0.84,0.45,1.57,-2.14,-0.63,33.42
0.2,0.84,0.46,2.0,-2.78,0.5,33.52
0.19,0.85,0.45,2.93,-2.95,1.42,33.57
0.19,0.86,0.45,3.86,-3.08,2.56,33.52
0.19,0.85,0.45,4.02,-3.08,2.56,33.52
0.19,0.86,0.45,3.44,-3.45,1.53,33.38
0.19,0.85,0.45,2.14,-4.98,-0.27,33.47
0.21,0.85,0.44,0.98,-5.08,-1.62,33.52
0.21,0.84,0.45,0.06,-4.18,-2.49,33.52
0.21,0.85,0.46,-0.37,-2.78,-2.18,33.47
0.21,0.85,0.45,-1.51,-1.63,-2.58,33.47
0.2,0.85,0.46,-1.6,-0.92,-2.32,33.52
0.2,0.85,0.45,-1.28,-0.37,-2.55,33.47
0.19,0.85,0.46,-0.73,0.15,-1.73,33.47
0.19,0.85,0.46,-0.93,0.4,-2.4,33.52
0.19,0.85,0.45,-0.14,0.76,-1.53,33.61
0.19,0.86,0.45,0.23,0.31,-0.69,33.47
0.19,0.86,0.45,-0.52,0.43,-1.85,33.57
0.19,0.85,0.45,-0.34,0.81,-1.34,33.52
0.19,0.86,0.45,-0.7,0.09,-0.89,33.47
0.2,0.85,0.45,-1.6,0.4,-1.92,33.47
0.19,0.85,0.45,-1.91,1.25,-2.21,33.52
0.19,0.86,0.46,-3.13,1.54,-3.02,33.38
0.21,0.86,0.46,-5.4,2.85,-5.1,33.47
0.2,0.86,0.46,-6.6,4.63,-5.97,33.47
0.2,0.84,0.47,-6.17,7.54,-5.34,33.52
0.2,0.84,0.48,-7.33,10.27,-6.14,33.52
0.21,0.84,0.46,-10.92,10.17,-7.92,33.47
0.21,0.86,0.46,-14.38,12.08,-13.22,33.52
0.2,0.89,0.47,-20.75,16.32,-21.1,33.52
0.18,0.91,0.49,-29.18,18.7,-28.96,33.47
0.2,0.92,0.5,-37.3,25.39,-38.92,33.47
0.17,0.87,0.49,-43.6,24.92,-39.69,33.52
0.12,0.82,0.45,-39.27,16.05,-30.4,33.47
0.14,0.78,0.46,-30.92,13.36,-26.15,33.57
0.13,0.8,0.46,-26.21,16.58,-22.32,33.52
