acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.06,0.82,0.49,-1.85,-1.05,-0.52
-0.05,0.82,0.48,-3.24,-0.60,-0.47
-0.05,0.82,0.49,-3.36,0.87,-0.66
-0.05,0.81,0.48,-2.79,1.08,-1.50
-0.04,0.81,0.48,-2.41,0.31,-1.65
-0.05,0.82,0.48,-1.11,0.70,-1.28
-0.05,0.81,0.48,-0.72,0.11,-1.37
-0.06,0.80,0.49,-0.82,0.18,-1.91
-0.07,0.82,0.50,-1.05,0.00,-1.65
-0.07,0.82,0.49,-1.36,-0.38,-1.73
-0.06,0.81,0.48,-1.47,-0.21,-2.05
-0.05,0.82,0.49,-1.33,-0.46,-2.23
-0.05,0.82,0.49,-1.65,-0.21,-2.12
-0.05,0.83,0.49,-2.47,-0.17,-2.23
-0.05,0.82,0.48,-2.17,0.38,-2.14
-0.06,0.82,0.49,-2.06,0.05,-2.90
-0.06,0.82,0.49,-1.57,-0.76,-2.53
-0.06,0.82,0.49,-1.16,-0.18,-2.08
-0.05,0.82,0.48,-1.44,0.70,-1.13
-0.06,0.82,0.49,-1.13,1.45,-1.56
-0.06,0.82,0.48,-0.79,1.51,-1.77
-0.07,0.82,0.49,-0.56,1.18,-1.98
-0.07,0.82,0.48,-1.30,1.22,-1.21
-0.05,0.82,0.48,-2.63,1.45,-0.02
-0.06,0.82,0.49,-3.63,2.06,0.15
-0.06,0.82,0.49,-2.95,2.14,-0.72
-0.05,0.82,0.49,-2.06,0.64,-0.56
-0.05,0.82,0.47,-0.76,-0.46,0.58
-0.06,0.83,0.48,-0.93,-0.17,1.60
-0.06,0.82,0.50,-1.42,0.58,2.89
-0.06,0.82,0.48,-2.05,1.66,1.48
-0.07,0.81,0.48,-1.88,1.36,-1.07
-0.06,0.82,0.48,-0.53,0.26,-2.64
-0.06,0.83,0.48,-0.05,0.05,-1.82
-0.06,0.82,0.48,0.20,-0.20,-0.67
-0.06,0.83,0.48,0.18,0.03,-1.08
-0.06,0.82,0.48,-0.18,0.15,-0.76
-0.06,0.82,0.48,-0.66,0.31,-0.15
-0.06,0.81,0.48,-1.08,0.55,0.06
-0.06,0.82,0.49,-0.81,0.43,0.60
-0.07,0.82,0.48,-0.55,0.06,0.70
-0.08,0.82,0.49,-0.18,-0.55,0.03
-0.08,0.81,0.49,0.41,-1.04,0.14
-0.07,0.81,0.49,0.66,-1.53,0.34
-0.06,0.81,0.47,0.95,-1.71,-0.52
-0.06,0.82,0.48,2.00,-1.48,-0.98
-0.05,0.81,0.48,3.25,-0.76,-3.83
-0.04,0.82,0.47,2.84,-0.50,-7.53
-0.05,0.80,0.48,3.39,0.06,-7.91
-0.05,0.81,0.49,4.78,1.10,-9.94
-0.04,0.84,0.49,5.42,2.17,-11.53
-0.03,0.83,0.49,6.35,2.66,-15.04
-0.04,0.83,0.49,7.82,4.49,-25.53
-0.05,0.84,0.49,9.28,3.30,-24.03
-0.04,0.81,0.50,11.60,4.99,-25.10
-0.04,0.81,0.51,11.62,6.38,-26.79
-0.06,0.79,0.48,11.71,9.77,-24.05
-0.10,0.78,0.44,11.54,10.96,-19.65
-0.13,0.82,0.43,9.16,12.52,-15.34
-0.14,0.87,0.46,4.89,12.84,-12.93
-0.14,0.83,0.47,4.41,12.15,-13.11
-0.13,0.65,0.50,4.72,13.94,-35.76
-0.21,0.82,0.46,10.63,0.14,-14.82
-0.19,0.80,0.47,10.50,-2.03,-10.76
-0.19,0.78,0.45,5.71,-2.67,-9.97
-0.18,0.79,0.44,-0.14,0.41,-8.82
-0.16,0.81,0.44,-4.43,3.13,-9.13
-0.17,0.82,0.43,-5.13,1.08,-10.49
-0.16,0.83,0.45,-2.72,-3.13,-10.73
-0.17,0.82,0.44,-2.03,-7.25,-11.83
-0.18,0.81,0.46,-4.20,-7.69,-13.85
-0.16,0.79,0.47,-9.95,-6.96,-14.38
-0.15,0.81,0.45,-17.28,-4.18,-17.11
-0.16,0.83,0.45,-22.31,-2.32,-21.05
-0.17,0.82,0.46,-20.02,-6.49,-21.73
-0.18,0.80,0.47,-16.35,-11.94,-22.75
-0.14,0.84,0.48,-19.04,-15.02,-20.79
-0.16,0.82,0.44,-21.76,-9.95,-24.08
-0.15,0.85,0.48,-23.40,-9.16,-23.16
-0.16,0.83,0.48,-23.44,-8.12,-22.82
-0.17,0.82,0.48,-22.34,-9.53,-24.43
-0.17,0.81,0.48,-22.56,-10.37,-26.29
-0.17,0.82,0.47,-24.44,-8.79,-26.32
-0.18,0.81,0.49,-26.98,-8.76,-22.08
-0.19,0.81,0.49,-30.75,-8.05,-18.26
-0.19,0.82,0.49,-36.47,-7.21,-14.02
-0.19,0.83,0.50,-41.88,-7.80,-10.34
-0.13,0.83,0.50,-45.74,-5.28,-9.36
-0.09,0.82,0.51,-46.20,-6.32,-8.27
-0.09,0.81,0.51,-46.50,-5.44,-9.83
-0.11,0.80,0.51,-46.95,-1.53,-9.80
-0.11,0.78,0.53,-43.80,1.54,-6.27
-0.13,0.77,0.55,-39.57,0.49,-1.37
-0.16,0.77,0.58,-34.44,-1.01,2.09
-0.15,0.76,0.58,-29.73,3.54,3.86
-0.17,0.76,0.56,-23.82,1.97,6.11
-0.17,0.76,0.56,-16.08,1.56,8.85
-0.16,0.76,0.57,-8.23,0.52,12.37
-0.18,0.76,0.58,0.66,1.62,15.86
-0.22,0.79,0.60,9.54,-2.49,21.97
-0.21,0.83,0.55,18.72,-2.93,33.39
-0.24,0.87,0.61,23.91,-16.26,49.34
-0.18,0.84,0.56,22.50,-21.24,54.70
-0.19,0.84,0.52,11.18,-27.82,53.04
-0.20,0.85,0.53,-1.91,-27.59,46.11
-0.15,0.81,0.57,-9.66,-29.98,37.88
-0.09,0.73,0.60,-7.15,-33.62,32.63
-0.06,0.71,0.60,-2.53,-37.57,29.16
-0.03,0.68,0.61,-0.49,-35.04,28.47
0.02,0.67,0.63,-1.50,-26.93,32.08
0.02,0.68,0.59,-4.34,-13.89,32.95
0.03,0.69,0.57,-6.14,-2.98,34.84
-0.04,0.76,0.50,-7.71,4.55,32.93
-0.06,0.82,0.49,-7.16,7.82,32.90
-0.02,0.82,0.54,-3.44,6.72,35.37
0.01,0.75,0.54,4.72,4.05,36.08
0.03,0.70,0.55,11.95,4.95,34.89
0.02,0.72,0.47,14.47,11.83,39.22
-0.01,0.75,0.53,7.44,16.90,30.41
-0.06,0.78,0.54,1.11,23.53,28.56
-0.06,0.79,0.56,-2.55,23.31,28.60
-0.06,0.76,0.57,-1.89,22.05,26.58
-0.05,0.77,0.57,-1.22,16.40,21.94
-0.08,0.77,0.58,-0.05,12.23,17.66
-0.09,0.74,0.58,1.44,8.81,13.97
-0.08,0.72,0.56,2.75,7.47,10.70
-0.06,0.72,0.56,2.09,7.89,7.30
-0.04,0.74,0.55,1.21,10.44,2.52
-0.06,0.77,0.56,-0.15,10.35,0.15
-0.06,0.76,0.55,0.31,9.45,-0.20
-0.05,0.77,0.56,1.10,6.27,-0.60
-0.05,0.77,0.55,1.66,6.40,-2.90
-0.04,0.77,0.54,2.11,5.18,-2.49
-0.04,0.76,0.54,3.10,5.66,-2.20
-0.01,0.78,0.50,7.74,11.02,-2.70
-0.03,0.78,0.56,6.11,3.36,0.63
-0.05,0.79,0.55,4.41,6.08,-0.18
-0.05,0.77,0.56,3.59,7.60,0.09
-0.05,0.76,0.56,3.76,7.13,-2.52
-0.06,0.76,0.55,4.64,6.38,-5.45
-0.07,0.77,0.55,5.22,5.45,-6.90
-0.07,0.78,0.54,5.45,4.21,-5.07
-0.06,0.79,0.52,5.89,4.69,-2.69
-0.06,0.79,0.54,4.34,3.65,-1.16
-0.05,0.78,0.54,3.65,5.31,-2.70
-0.05,0.78,0.54,3.15,5.39,-3.74
-0.06,0.79,0.53,3.51,4.69,-2.90
-0.07,0.80,0.55,3.98,3.51,-1.63
-0.06,0.79,0.54,4.66,2.72,-2.09
-0.07,0.79,0.54,4.60,1.83,-2.20
-0.07,0.80,0.55,3.30,0.61,-1.01
-0.07,0.78,0.55,3.63,0.05,-0.08
-0.05,0.77,0.54,4.85,-0.05,-0.12
-0.05,0.78,0.53,5.31,-0.05,-0.29
-0.07,0.78,0.53,5.19,0.53,-2.00
-0.06,0.79,0.53,5.31,0.58,-3.50
