acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,0.85,0.42,-1.25,0.23,0.99
0.16,0.85,0.41,-2.89,-3.28,1.59
0.15,0.86,0.43,-2.00,-0.41,1.22
0.15,0.85,0.42,-2.50,0.20,0.73
0.16,0.85,0.42,-2.84,-2.09,0.20
0.15,0.84,0.43,-1.48,-0.67,0.47
0.15,0.84,0.43,-2.05,-3.47,0.73
0.16,0.84,0.43,-1.24,-2.24,1.22
0.16,0.84,0.42,-1.62,-1.85,1.04
0.15,0.84,0.43,-1.63,-1.53,0.23
0.16,0.84,0.43,-1.27,-0.47,0.00
0.16,0.85,0.42,-1.53,-1.68,-0.96
0.16,0.84,0.42,-1.08,-1.94,-1.45
0.16,0.85,0.42,-0.99,-2.85,-1.31
0.15,0.85,0.42,-1.18,-3.16,-1.50
0.15,0.84,0.43,-1.31,-2.81,-2.15
0.15,0.84,0.44,-1.05,-3.79,-6.50
0.14,0.83,0.45,0.76,-5.22,-7.25
0.15,0.84,0.41,1.68,-5.85,-6.49
0.16,0.85,0.41,1.44,-5.88,-3.71
0.16,0.86,0.40,0.70,-3.79,-0.56
0.17,0.87,0.40,-0.34,-1.08,0.58
0.17,0.85,0.40,-1.68,1.02,0.40
0.17,0.86,0.40,-2.44,1.98,1.45
0.16,0.85,0.43,-2.40,1.60,1.36
0.17,0.85,0.40,-2.58,1.95,-1.16
0.15,0.83,0.42,-3.19,-0.98,1.59
0.15,0.85,0.42,-1.89,0.63,2.61
0.16,0.86,0.42,-3.13,1.69,2.15
0.16,0.85,0.42,-3.45,3.47,2.05
0.16,0.84,0.41,-3.68,3.76,2.27
0.16,0.84,0.41,-3.62,3.97,2.35
0.17,0.85,0.42,-2.99,3.66,2.47
0.16,0.84,0.42,-2.50,3.18,1.74
0.16,0.84,0.43,-2.29,3.05,2.38
0.16,0.85,0.43,-2.21,3.31,2.52
0.14,0.85,0.43,-2.60,2.52,2.96
0.13,0.84,0.43,-2.44,2.87,2.72
0.15,0.84,0.41,-2.70,2.82,2.17
0.14,0.85,0.41,-3.44,3.04,1.25
0.15,0.85,0.42,-4.27,3.33,1.34
0.17,0.84,0.41,-4.73,3.66,0.35
0.17,0.85,0.42,-5.36,3.28,-1.22
0.18,0.84,0.43,-4.24,3.57,-1.95
0.18,0.84,0.44,-3.18,2.90,-2.89
0.17,0.83,0.45,-1.65,1.94,-4.12
0.16,0.83,0.44,-0.21,1.08,-4.18
0.14,0.83,0.44,0.34,0.29,-2.47
0.13,0.84,0.44,0.95,0.34,-0.18
0.13,0.84,0.43,0.79,1.11,2.34
0.12,0.85,0.41,0.02,2.75,4.90
0.12,0.85,0.41,-1.16,2.89,6.29
0.12,0.85,0.41,-2.11,2.87,6.49
0.11,0.86,0.40,-3.27,1.02,9.01
0.12,0.85,0.42,-4.09,-0.61,10.24
0.13,0.85,0.41,-4.75,-1.13,10.40
0.14,0.87,0.40,-6.73,-0.63,14.31
0.15,0.89,0.40,-9.74,0.66,18.89
0.15,0.93,0.39,-13.79,1.83,24.50
0.16,0.97,0.38,-21.22,0.58,37.28
0.17,0.96,0.44,-30.64,-2.32,49.57
0.15,0.87,0.46,-33.10,-3.74,62.41
0.24,0.76,0.44,-30.84,2.70,58.23
0.23,0.77,0.40,-29.34,7.54,55.01
0.45,0.52,0.35,-8.14,34.87,90.61
0.30,0.85,0.49,-14.81,26.00,56.24
0.19,0.88,0.55,-15.01,25.47,37.62
0.23,0.78,0.49,-12.15,18.90,24.89
0.21,0.79,0.47,-11.60,9.07,17.53
0.20,0.79,0.47,-8.47,1.53,10.31
0.20,0.78,0.47,-5.39,-4.58,5.33
0.20,0.77,0.48,-2.89,-6.55,1.98
0.20,0.76,0.48,-1.24,-4.93,-2.09
0.19,0.77,0.47,-0.78,-2.18,-6.78
0.18,0.77,0.47,0.75,-1.16,-13.16
0.17,0.76,0.46,2.81,-3.88,-19.88
0.16,0.75,0.46,5.30,-10.84,-30.69
0.12,0.75,0.44,8.26,-21.94,-45.86
0.06,0.73,0.49,8.17,-37.66,-66.34
0.24,0.85,0.49,10.38,-31.80,-52.64
0.17,1.21,0.26,-5.76,-26.90,-48.89
0.18,0.94,0.35,-14.85,-18.05,-61.34
0.11,0.93,0.49,-21.53,-32.18,-55.13
0.24,0.87,0.46,-19.30,-32.95,-61.73
0.22,0.90,0.38,-21.21,-35.42,-43.07
0.31,0.86,0.41,-19.82,-34.85,-33.02
0.23,0.85,0.46,-19.01,-33.36,-23.82
0.15,0.86,0.44,-19.11,-35.51,-16.87
0.16,0.79,0.48,-18.60,-39.04,-14.95
0.16,0.77,0.48,-14.27,-37.79,-13.19
0.22,0.80,0.47,-11.69,-36.02,-13.16
0.20,0.79,0.47,-9.62,-31.04,-14.37
0.21,0.78,0.47,-6.79,-31.28,-14.26
0.20,0.79,0.47,-3.28,-29.51,-12.99
0.20,0.80,0.48,-2.44,-28.21,-10.64
0.23,0.79,0.46,-1.83,-22.23,-7.73
0.23,0.80,0.47,-2.12,-18.63,-3.92
0.20,0.81,0.46,-1.85,-14.72,-0.18
0.24,0.80,0.46,-1.68,-9.54,3.31
0.25,0.81,0.47,-2.99,-5.86,4.55
