acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.89,0.36,0.63,-0.63,1.19,32.06
0.18,0.9,0.35,0.2,-0.67,0.96,32.2
0.17,0.9,0.36,-0.52,-0.72,0.08,32.15
0.18,0.9,0.36,-1.33,-0.92,0.11,32.11
0.18,0.89,0.36,-1.51,-0.37,-0.27,32.15
0.18,0.9,0.37,-2.08,-0.12,-0.46,32.2
0.18,0.9,0.35,-2.02,-0.03,-0.21,32.2
0.18,0.89,0.36,-2.18,-0.08,-0.46,32.06
0.18,0.89,0.37,-2.27,-0.11,-0.52,32.2
0.19,0.89,0.36,-1.98,-0.41,-0.55,32.15
0.18,0.89,0.36,-1.88,-0.26,-0.89,32.06
0.19,0.9,0.36,-2.05,-0.53,-0.99,32.11
0.18,0.89,0.36,-1.6,-0.63,-1.01,32.15
0.18,0.89,0.36,-1.69,-0.14,-0.75,32.11
0.18,0.9,0.37,-1.48,-0.14,-0.17,32.11
0.18,0.9,0.36,-1.37,-0.17,-0.06,32.15
0.18,0.89,0.37,-1.44,-0.21,-0.06,32.15
0.18,0.9,0.37,-1.83,-0.38,0.08,32.2
0.18,0.9,0.36,-1.62,-0.27,0.11,32.15
0.18,0.89,0.37,-1.77,-0.18,0.09,32.11
0.18,0.9,0.36,-1.34,0.12,0.03,32.2
0.18,0.89,0.37,-1.33,0.08,0.0,32.15
0.17,0.89,0.36,-1.68,-0.12,0.02,32.2
0.18,0.89,0.35,-1.74,0.14,-0.11,32.15
0.18,0.89,0.36,-1.82,0.46,-0.06,32.25
0.18,0.9,0.36,-1.54,0.44,0.2,32.11
0.17,0.9,0.36,-2.06,0.4,0.21,32.15
0.18,0.89,0.37,-2.06,0.31,0.52,32.11
0.18,0.89,0.37,-1.97,0.66,0.79,32.2
0.19,0.89,0.36,-1.76,0.75,0.76,32.15
0.18,0.9,0.36,-1.6,0.76,1.05,32.11
0.18,0.89,0.35,-1.53,0.9,1.01,32.2
0.17,0.9,0.36,-1.56,1.05,1.22,32.15
0.18,0.89,0.36,-1.28,0.89,1.59,32.11
0.18,0.9,0.36,-1.19,0.89,1.68,32.15
0.18,0.89,0.35,-1.15,0.99,1.31,32.15
0.18,0.9,0.37,-1.6,0.9,0.9,32.11
0.18,0.9,0.37,-2.4,0.05,0.26,32.15
0.17,0.9,0.36,-3.01,-0.14,0.02,32.11
0.17,0.9,0.36,-3.59,0.38,-0.14,32.11
0.16,0.89,0.37,-3.25,0.82,0.18,32.15
0.17,0.9,0.36,-2.5,0.73,0.63,32.2
0.16,0.91,0.37,-1.16,0.92,1.34,32.06
0.16,0.91,0.36,1.66,4.89,5.11,32.15
0.15,0.91,0.36,2.67,6.98,7.28,32.2
0.15,0.94,0.35,0.05,5.08,5.44,32.06
0.15,0.93,0.34,-3.6,2.2,2.4,32.2
0.15,0.92,0.36,-5.16,1.44,2.11,32.11
0.16,0.91,0.37,-6.12,2.53,1.82,32.15
0.16,0.89,0.37,-3.27,3.22,6.79,32.2
0.17,0.88,0.35,-0.72,3.65,8.89,32.15
0.2,0.89,0.35,-0.98,1.44,7.11,32.15
0.19,0.89,0.37,-2.17,-0.14,5.69,32.11
0.19,0.89,0.35,-0.85,1.6,6.15,32.25
0.19,0.89,0.34,1.39,2.02,6.12,32.15
0.18,0.91,0.35,1.6,-1.62,6.24,32.11
0.19,0.89,0.33,4.67,-2.63,8.23,32.15
0.18,0.91,0.35,6.49,-1.71,9.4,32.11
0.19,0.89,0.32,9.28,0.92,10.02,32.2
0.2,0.91,0.32,9.54,-0.29,9.69,32.11
0.18,0.93,0.35,8.46,-2.32,8.84,32.2
0.19,0.89,0.35,11.85,0.35,9.62,32.15
0.2,0.84,0.34,16.03,0.38,10.81,32.15
0.2,0.82,0.38,19.71,-4.4,13.25,32.2
0.21,0.79,0.37,27.07,-5.77,16.79,32.06
0.21,0.76,0.41,35.77,-5.77,24.76,32.2
0.24,0.74,0.38,48.53,-5.36,36.92,32.2
0.25,0.81,0.34,54.41,-6.81,43.94,32.15
0.25,0.85,0.32,52.98,-10.73,46.23,32.2
0.25,0.9,0.31,49.44,-12.4,44.09,32.01
0.24,0.91,0.33,46.14,-11.8,43.53,32.15
0.28,0.85,0.32,47.69,-8.64,47.56,32.2
0.35,0.78,0.31,50.76,-6.46,55.66,32.15
0.44,0.73,0.33,53.77,-3.74,65.18,32.15
0.46,0.77,0.33,49.08,-3.27,67.11,32.2
0.41,0.82,0.29,40.27,-9.45,60.02,32.25
0.34,0.91,0.25,24.89,-13.92,46.82,32.29
0.28,0.96,0.27,16.95,-13.21,35.91,32.2
0.25,0.98,0.27,12.21,-7.71,29.13,32.25
0.26,0.99,0.27,4.75,-5.62,22.31,32.29
0.27,1.05,0.27,-3.5,-2.92,12.11,32.34
0.3,1.02,0.24,-11.56,-1.16,2.92,32.34
0.25,1.03,0.24,-13.68,0.75,-4.81,32.29
0.27,1.09,0.29,-32.73,3.44,-19.51,32.44
0.3,0.98,0.27,-36.93,10.89,-20.44,32.39
0.3,0.98,0.28,-46.58,18.75,-25.79,32.29
0.32,0.94,0.25,-56.38,24.69,-33.69,32.44
0.29,0.95,0.24,-62.93,29.45,-39.36,32.39
0.3,0.94,0.22,-62.18,32.35,-41.1,32.48
0.25,0.95,0.24,-59.8,30.69,-43.86,32.34
0.2,0.97,0.3,-77.27,16.24,-60.99,32.29
0.19,1.0,0.28,-54.27,26.95,-48.93,32.44
0.01,1.13,0.34,-61.66,28.96,-60.92,32.44
0.43,0.86,0.26,-39.08,47.88,-51.37,32.39
0.05,1.26,0.43,-59.28,49.39,-74.41,32.44
0.31,0.96,0.32,-41.91,60.35,-67.25,32.44
0.16,0.91,0.39,-35.77,56.66,-63.51,32.39
0.13,0.9,0.45,-28.66,62.26,-56.18,32.53
0.05,0.91,0.39,-22.49,65.51,-47.92,32.58
0.02,0.95,0.39,-32.21,50.56,-52.56,32.39
0.06,0.88,0.4,-36.66,39.65,-49.97,32.44
0.06,0.95,0.38,-36.44,36.17,-53.88,32.48
0.09,0.93,0.38,-35.82,34.41,-50.15,32.44
0.15,0.86,0.43,-34.02,22.79,-39.69,32.39
0.2,0.82,0.45,-50.79,14.44,-31.63,32.48
0.03,0.84,0.39,-37.91,15.18,-30.2,32.34
0.08,0.85,0.44,-35.04,13.13,-30.99,32.44
0.1,0.85,0.47,-35.71,14.6,-32.81,32.48
0.06,0.86,0.47,-41.62,6.95,-34.78,32.53
0.04,0.84,0.43,-41.82,-1.54,-36.06,32.48
0.07,0.82,0.41,-36.26,-2.87,-37.54,32.48
0.08,0.8,0.44,-31.77,-7.16,-34.32,32.44
0.08,0.86,0.49,-33.57,-2.75,-34.82,32.48
0.06,0.81,0.46,-30.02,-5.45,-28.78,32.39
0.07,0.83,0.47,-25.16,-7.83,-24.4,32.44
0.06,0.79,0.47,-22.55,-9.56,-19.4,32.39
0.08,0.85,0.48,-20.6,-10.37,-17.71,32.44
0.08,0.85,0.51,-29.36,-9.45,-19.47,32.44
0.07,0.82,0.48,-25.69,-13.88,-15.08,32.39
0.07,0.82,0.52,-26.26,-12.02,-12.89,32.44
0.07,0.86,0.52,-21.31,-3.42,-11.95,32.34
0.09,0.83,0.51,-30.15,-9.19,-8.26,32.39
0.08,0.86,0.5,-39.3,-12.08,-12.81,32.44
0.06,0.86,0.52,-40.34,-5.74,-15.13,32.39
0.04,0.87,0.52,-37.34,-7.77,-21.92,32.39
0.02,0.82,0.51,-29.39,-3.77,-27.24,32.44
0.02,0.84,0.5,-27.16,-3.77,-30.03,32.39
0.04,0.85,0.5,-33.3,-0.32,-31.59,32.39
0.0,0.79,0.49,-30.31,-2.0,-28.35,32.39
0.01,0.83,0.49,-28.2,-4.73,-31.6,32.39
-0.02,0.77,0.5,-23.1,-10.96,-29.15,32.34
0.02,0.81,0.52,-21.3,-9.44,-27.95,32.44
-0.01,0.76,0.51,-16.02,-14.03,-21.3,32.29
-0.02,0.72,0.51,-5.5,-21.8,-13.54,32.34
-0.03,0.7,0.53,3.63,-27.59,-7.3,32.29
-0.01,0.74,0.54,13.1,-27.05,-1.18,32.34
0.04,0.8,0.57,10.52,-16.53,-1.57,32.34
0.03,0.78,0.55,6.0,-20.44,-2.49,32.39
0.0,0.73,0.51,14.6,-33.01,2.69,32.34
-0.01,0.72,0.52,25.08,-35.34,12.21,32.39
0.01,0.75,0.53,31.71,-31.65,20.96,32.34
0.03,0.82,0.59,31.39,-26.06,20.06,32.39
0.05,0.87,0.57,21.92,-21.27,8.78,32.39
0.06,0.87,0.54,16.89,-22.23,4.09,32.25
0.02,0.87,0.57,30.93,-23.19,20.03,32.29
0.08,0.9,0.56,19.07,-5.77,13.88,32.39
0.08,0.83,0.53,12.78,-7.1,12.58,32.34
0.04,0.81,0.49,16.35,-18.47,12.52,32.29
0.04,0.72,0.47,29.44,-16.55,18.14,32.34
0.03,0.88,0.52,28.52,-7.13,17.97,32.29
0.05,0.86,0.49,23.73,-3.36,16.56,32.29
0.06,0.86,0.48,23.13,-3.25,16.17,32.25
0.1,0.78,0.39,37.92,4.44,21.45,32.29
0.09,0.86,0.54,19.28,-2.08,16.49,32.34
0.1,0.86,0.51,16.92,-1.98,16.85,32.29
0.1,0.88,0.49,11.89,-0.87,12.96,32.39
0.1,0.87,0.47,11.82,0.21,12.56,32.34
0.08,0.84,0.47,12.12,-3.13,13.3,32.29
0.07,0.81,0.46,15.65,-2.03,15.73,32.34
0.07,0.87,0.47,13.59,1.83,12.47,32.29
0.07,0.86,0.45,13.63,0.63,10.32,32.29
0.1,0.88,0.45,20.06,-0.31,12.73,32.34
0.11,0.88,0.48,12.43,1.25,8.44,32.29
0.11,0.85,0.47,9.77,2.6,10.84,32.34
0.1,0.88,0.46,7.33,3.15,12.12,32.25
0.1,0.88,0.45,5.13,3.45,12.23,32.39
0.09,0.88,0.45,2.55,1.69,11.44,32.34
0.09,0.87,0.45,5.07,2.49,11.6,32.29
0.08,0.86,0.45,6.03,2.27,10.63,32.34
0.09,0.89,0.44,5.66,0.58,9.73,32.34
0.08,0.87,0.44,6.38,-0.41,9.25,32.2
0.09,0.89,0.46,5.71,0.4,7.25,32.25
0.09,0.89,0.45,3.95,0.82,6.05,32.29
0.1,0.88,0.44,3.56,-0.78,6.09,32.34
0.1,0.86,0.44,4.92,-2.46,7.92,32.29
0.1,0.87,0.44,4.85,-0.38,8.11,32.29
0.1,0.88,0.45,3.15,1.57,8.23,32.34
0.11,0.87,0.43,2.64,1.44,7.89,32.39
0.11,0.88,0.45,1.22,0.73,7.27,32.25
0.12,0.86,0.44,0.78,0.63,7.44,32.34
0.11,0.86,0.44,1.97,0.46,7.92,32.29
0.1,0.85,0.44,3.48,-0.21,8.15,32.34
0.11,0.87,0.44,4.75,-0.67,7.59,32.29
0.1,0.86,0.44,5.3,-1.57,7.08,32.39
0.11,0.86,0.42,5.97,-1.91,7.95,32.25
0.11,0.88,0.44,3.16,-2.93,7.24,32.29
0.11,0.88,0.44,-2.75,-4.49,4.95,32.25
0.11,0.88,0.44,-0.85,-2.87,6.08,32.29
0.11,0.86,0.43,0.99,-3.89,6.96,32.29
0.12,0.87,0.43,2.53,-4.98,7.05,32.34
0.13,0.87,0.43,4.95,-3.22,6.84,32.29
0.12,0.86,0.44,5.19,-5.83,6.96,32.44
0.11,0.87,0.43,8.05,-5.42,7.89,32.34
0.12,0.87,0.44,8.21,-4.46,7.6,32.39
0.12,0.88,0.43,6.18,-4.17,6.41,32.25
0.12,0.88,0.43,4.87,-4.18,5.8,32.2
0.12,0.89,0.44,3.86,-3.51,5.36,32.25
0.13,0.89,0.43,2.63,-3.05,4.35,32.25
0.13,0.88,0.43,2.79,-2.84,4.9,32.29
0.13,0.9,0.43,-3.91,-5.4,3.22,32.25
0.13,0.87,0.42,-4.31,-6.2,3.5,32.29
0.13,0.86,0.42,-1.91,-4.26,3.36,32.2
0.13,0.88,0.43,-2.08,-3.53,2.75,32.25
0.13,0.88,0.43,-1.82,-3.51,2.18,32.2
0.13,0.89,0.44,1.98,-1.31,2.34,32.34
0.14,0.88,0.43,1.37,-1.3,2.09,32.29
0.14,0.88,0.42,-0.58,-2.55,1.6,32.29
0.13,0.87,0.43,-1.04,-2.12,2.05,32.29
0.13,0.87,0.43,-0.63,-0.49,2.61,32.39
0.14,0.87,0.43,-0.89,0.0,1.97,32.25
0.14,0.87,0.43,-1.19,-0.96,1.88,32.2
0.14,0.87,0.43,-1.02,-1.63,1.86,32.29
0.13,0.87,0.42,-1.02,-0.98,1.34,32.25
0.14,0.88,0.43,-0.89,-0.61,1.27,32.29
0.14,0.87,0.43,-0.24,-1.02,1.31,32.15
0.13,0.86,0.42,0.58,-1.33,1.91,32.29
0.13,0.87,0.42,1.28,-1.1,2.63,32.29
0.14,0.88,0.41,0.9,-0.85,2.64,32.34
0.14,0.88,0.41,-0.49,-0.58,2.0,32.29
0.14,0.89,0.42,-1.44,-0.79,0.96,32.25
0.14,0.89,0.42,-2.23,-0.87,0.7,32.2
0.14,0.88,0.43,-2.58,-0.14,0.64,32.29
0.14,0.87,0.42,-2.81,-0.12,0.79,32.25
0.14,0.87,0.43,-2.21,-0.17,1.24,32.2
0.15,0.87,0.41,-1.86,-0.03,1.13,32.34
0.14,0.87,0.42,-1.33,-0.29,0.53,32.15
0.14,0.87,0.42,-0.61,-0.58,0.75,32.29
0.14,0.87,0.41,-0.53,-0.29,1.13,32.25
0.15,0.86,0.42,0.63,-0.4,2.03,32.29
0.14,0.86,0.42,1.08,-0.85,2.49,32.25
0.14,0.87,0.42,1.8,-0.87,2.81,32.25
0.14,0.87,0.41,2.78,-1.1,3.15,32.2
0.14,0.87,0.42,3.36,-1.73,2.99,32.25
0.14,0.87,0.42,3.47,-2.4,2.84,32.2
0.14,0.88,0.42,3.5,-2.12,2.87,32.25
0.16,0.89,0.42,2.66,0.11,1.5,32.15
0.16,0.88,0.4,1.82,1.13,0.44,32.2
0.15,0.87,0.4,2.99,-1.16,1.4,32.25
0.14,0.87,0.4,5.02,-3.36,3.04,32.2
0.14,0.86,0.41,7.24,-3.05,4.81,32.25
0.13,0.88,0.42,8.23,-2.08,5.88,32.29
0.14,0.88,0.41,8.24,-2.43,6.31,32.2
0.14,0.89,0.41,7.24,-3.45,5.94,32.25
0.14,0.9,0.41,5.91,-3.08,4.9,32.29
0.15,0.89,0.41,5.48,-2.76,4.63,32.2
0.15,0.89,0.41,4.69,-1.04,4.72,32.25
0.15,0.91,0.39,-7.94,-7.02,1.95,32.39
0.15,0.87,0.4,-8.4,-6.55,2.23,32.25
0.15,0.87,0.41,-2.26,-2.15,4.0,32.2
0.15,0.89,0.41,-2.52,-1.69,3.08,32.2
0.16,0.88,0.42,-1.4,-1.79,2.67,32.25
0.16,0.88,0.41,-2.27,-4.03,2.11,32.2
0.15,0.88,0.41,1.13,-2.46,2.26,32.25
0.15,0.88,0.4,1.92,-0.24,2.31,32.2
0.15,0.87,0.4,0.18,-1.31,1.79,32.2
0.16,0.87,0.4,1.08,-2.2,2.12,32.25
0.16,0.87,0.4,2.05,-2.09,2.37,32.2
0.16,0.87,0.4,2.7,-1.59,2.78,32.15
0.15,0.88,0.4,2.7,-1.22,3.18,32.15
0.16,0.89,0.4,1.88,-0.49,2.72,32.2
0.16,0.88,0.4,0.81,0.05,2.81,32.15
0.16,0.88,0.39,0.56,0.29,2.5,32.29
0.16,0.89,0.39,0.34,-0.05,2.0,32.15
0.15,0.89,0.4,-0.11,-0.53,1.95,32.25
0.15,0.88,0.4,0.09,-0.37,1.8,32.29
0.16,0.89,0.39,-0.2,-0.55,1.73,32.25
0.16,0.89,0.4,-0.52,-0.58,1.54,32.2
0.15,0.88,0.4,-0.52,-0.84,1.65,32.25
0.16,0.88,0.4,-0.56,-0.76,1.79,32.25
0.16,0.88,0.4,-0.61,-0.12,1.28,32.29
0.16,0.88,0.4,-0.53,-0.41,1.82,32.25
0.16,0.87,0.4,-0.03,-0.44,1.98,32.11
0.16,0.88,0.4,0.08,-0.23,1.82,32.11
0.16,0.88,0.39,0.52,-0.4,1.89,32.11
0.16,0.88,0.4,0.41,-0.49,2.12,32.2
0.16,0.88,0.4,0.17,-0.35,1.94,32.25
0.16,0.88,0.39,-0.03,-0.2,1.63,32.29
0.16,0.88,0.4,0.18,-0.44,1.79,32.2
0.16,0.88,0.39,0.2,-0.73,1.94,32.25
0.16,0.88,0.4,0.46,-0.53,2.44,32.2
0.16,0.88,0.39,0.5,-0.78,2.46,32.34
0.16,0.89,0.4,0.24,-0.76,1.97,32.29
0.16,0.88,0.39,0.24,-0.75,2.0,32.2
0.16,0.88,0.39,0.08,-0.81,1.76,32.34
0.16,0.88,0.39,-0.32,-0.55,1.68,32.2
0.17,0.88,0.4,-1.05,-0.35,1.44,32.25
0.17,0.88,0.39,-1.18,0.02,1.6,32.2
0.17,0.87,0.4,-1.1,0.11,1.77,32.29
0.16,0.87,0.39,-0.95,-0.08,1.68,32.15
0.16,0.88,0.39,-0.56,0.0,1.95,32.2
0.17,0.89,0.39,-0.69,-0.02,1.59,32.15
0.16,0.89,0.39,-1.22,0.2,1.42,32.29
0.16,0.88,0.39,-0.92,0.08,1.4,32.2
0.17,0.89,0.39,-0.4,0.17,1.77,32.11
0.17,0.88,0.39,-0.46,-0.12,1.13,32.2
0.17,0.88,0.39,-0.31,-0.08,1.04,32.15
0.17,0.89,0.41,-0.15,-0.64,0.92,32.25
0.17,0.88,0.4,0.06,-1.11,0.85,32.2
0.16,0.89,0.39,0.06,-0.78,1.08,32.25
0.17,0.89,0.4,0.37,-0.66,1.28,32.2
0.17,0.89,0.39,0.72,-0.75,1.56,32.15
0.17,0.88,0.39,0.78,-0.55,1.5,32.25
0.17,0.88,0.39,0.66,-0.53,1.34,32.2
0.16,0.88,0.38,0.38,-0.12,1.56,32.25
0.17,0.89,0.39,-4.84,-2.35,0.96,32.29
0.16,0.88,0.39,-8.12,-4.0,0.2,32.34
0.16,0.89,0.38,-6.99,-2.63,-0.6,32.2
0.16,0.89,0.41,-5.63,-1.3,-0.27,32.29
