acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.92,0.26,0.15,-1.18,1.59,31.73
0.21,0.94,0.24,-0.6,-1.82,0.98,31.68
0.21,0.93,0.24,-1.42,-1.82,0.18,31.73
0.21,0.93,0.24,-1.47,-1.56,-0.26,31.68
0.21,0.92,0.25,-0.78,-1.5,0.43,31.78
0.21,0.92,0.24,-0.44,-1.54,0.98,31.73
0.22,0.93,0.25,-0.52,-1.53,1.25,31.68
0.22,0.92,0.24,-0.47,-1.28,1.15,31.73
0.21,0.93,0.24,-0.17,-0.99,1.15,31.59
0.21,0.92,0.25,-0.03,-1.07,0.99,31.68
0.2,0.93,0.25,0.32,-1.4,1.34,31.73
0.21,0.93,0.24,0.4,-1.3,1.37,31.68
0.21,0.93,0.24,0.34,-1.16,1.16,31.68
0.21,0.93,0.25,0.4,-1.1,0.67,31.73
0.21,0.93,0.25,-0.24,-1.21,0.69,31.78
0.21,0.93,0.23,-0.87,-1.74,0.4,31.73
0.21,0.91,0.25,-5.77,-1.54,-3.85,31.64
0.22,0.9,0.26,-3.53,-0.98,-2.44,31.68
0.22,0.91,0.25,-2.0,-0.67,-1.53,31.68
0.22,0.92,0.25,-1.07,-0.41,-1.02,31.73
0.21,0.93,0.25,-0.64,-0.41,-0.76,31.68
0.21,0.93,0.25,-0.79,-0.58,-0.9,31.82
0.21,0.92,0.24,0.08,-0.82,-0.27,31.78
0.2,0.92,0.25,1.85,-0.53,0.9,31.78
0.2,0.93,0.25,1.85,-0.63,0.81,31.73
0.2,0.94,0.26,1.07,-1.22,-0.24,31.73
0.19,0.93,0.26,2.4,-1.65,0.95,31.78
0.18,0.94,0.27,3.37,-2.5,1.42,31.64
0.18,0.94,0.27,5.37,-3.34,1.88,31.68
0.18,0.93,0.26,7.65,-4.0,2.76,31.59
0.18,0.93,0.26,10.05,-5.18,3.51,31.64
0.17,0.93,0.27,13.28,-7.08,6.29,31.68
0.15,0.95,0.25,15.05,-9.76,9.94,31.68
0.13,0.97,0.25,13.05,-15.08,12.5,31.73
0.13,0.95,0.22,11.94,-18.47,20.21,31.59
0.17,0.95,0.16,9.8,-21.48,24.67,31.73
0.24,0.93,0.19,3.31,-23.07,24.64,31.64
0.28,0.94,0.2,-4.18,-20.53,22.78,31.78
0.31,0.91,0.19,-3.76,-19.24,22.67,31.73
0.33,0.92,0.18,-2.21,-13.11,18.37,31.78
0.34,0.92,0.18,0.02,-7.73,13.27,31.78
0.32,0.9,0.19,5.28,-2.27,10.72,31.73
0.29,0.91,0.23,9.21,2.12,9.82,31.68
0.28,0.89,0.2,11.07,5.08,9.94,31.78
0.3,0.9,0.23,9.94,5.3,7.8,31.73
0.27,0.91,0.22,6.44,5.89,9.65,31.78
0.27,0.92,0.2,3.24,6.52,9.25,31.59
0.27,0.92,0.2,3.89,7.48,8.44,31.78
0.26,0.92,0.2,6.43,8.44,9.1,31.78
0.27,0.92,0.21,8.35,9.51,8.84,31.73
0.26,0.92,0.2,9.88,10.5,9.94,31.73
0.29,0.92,0.2,11.4,13.04,11.54,31.68
0.3,0.91,0.21,13.4,14.12,14.21,31.73
0.28,0.91,0.23,14.31,14.53,17.71,31.68
0.27,0.93,0.23,14.23,15.21,19.4,31.78
0.26,0.94,0.21,13.88,15.4,19.36,31.73
0.25,0.96,0.21,13.66,16.26,18.27,31.68
0.24,0.94,0.2,14.06,14.89,17.63,31.68
0.24,0.94,0.2,11.27,13.59,14.9,31.64
0.25,0.91,0.19,11.19,10.23,13.42,31.78
0.25,0.91,0.15,10.32,6.53,11.34,31.78
0.26,0.91,0.18,8.02,3.44,9.82,31.73
0.28,0.9,0.19,5.53,3.36,9.3,31.78
0.28,0.89,0.18,5.08,2.31,9.86,31.73
0.3,0.89,0.19,5.27,2.47,10.67,31.73
0.3,0.86,0.2,6.85,2.15,11.25,31.68
0.32,0.84,0.23,13.47,3.89,13.97,31.73
0.33,0.82,0.23,21.47,5.18,17.37,31.73
0.33,0.82,0.23,26.87,6.44,19.98,31.68
0.34,0.78,0.25,30.02,10.49,22.81,31.82
0.33,0.82,0.22,27.82,15.04,21.19,31.78
0.36,0.91,0.23,11.51,16.21,-3.08,31.78
0.38,1.03,0.2,-8.29,22.53,-37.33,31.82
0.32,1.02,0.09,-10.95,24.52,-48.47,31.78
0.19,1.18,0.05,-18.03,23.94,-48.73,31.78
0.08,1.18,0.1,-32.98,15.73,-54.92,31.82
0.1,1.12,0.06,-37.57,14.4,-51.98,31.78
0.15,1.07,0.08,-44.87,7.27,-42.52,31.73
0.11,1.01,0.19,-51.1,-2.76,-27.69,31.78
0.23,1.03,0.23,-56.67,1.98,-24.99,31.78
0.21,0.99,0.23,-54.18,-0.84,-28.15,31.82
0.23,0.96,0.29,-43.21,12.26,-23.82,31.82
0.19,0.94,0.26,-18.55,15.11,-18.26,31.78
0.22,0.93,0.28,5.05,27.19,-16.34,31.73
0.23,0.89,0.24,17.76,29.98,-15.62,31.78
0.21,0.89,0.26,15.07,30.2,-53.05,31.78
0.2,0.92,0.19,19.85,22.12,-16.96,31.73
0.19,0.91,0.21,9.83,16.18,-15.39,31.78
0.21,0.91,0.19,-2.18,9.11,-14.78,31.78
0.19,0.93,0.17,-6.99,4.21,-14.32,31.82
0.2,0.92,0.2,-9.97,-0.15,-16.21,31.87
0.18,0.94,0.22,-14.76,-3.76,-17.57,31.78
0.22,0.91,0.24,-11.86,-2.99,-17.83,31.82
0.18,0.94,0.23,-9.1,-5.59,-18.73,31.78
0.17,0.98,0.22,-13.74,-9.07,-21.88,31.73
0.17,0.98,0.31,-30.32,-23.05,-22.6,31.73
0.16,0.95,0.0,-41.28,-31.92,-29.34,31.78
0.15,0.97,0.18,-37.01,-39.86,-34.58,31.73
0.19,0.91,0.35,-25.1,-8.17,-32.64,31.82
