acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,0.85,0.41,1.69,-4.18,-1.10
0.17,0.85,0.41,0.81,-3.65,-0.55
0.17,0.86,0.42,-0.29,-1.56,-0.52
0.17,0.86,0.40,-1.74,0.05,-0.12
0.17,0.86,0.41,-2.34,0.49,0.38
0.17,0.85,0.40,-1.92,0.61,0.41
0.17,0.85,0.40,-2.00,-0.87,0.12
0.17,0.86,0.39,-1.42,-0.61,0.49
0.17,0.86,0.40,-1.86,-0.63,0.73
0.17,0.86,0.41,-1.77,0.05,0.27
0.17,0.85,0.41,-1.36,0.99,0.03
0.17,0.85,0.42,-0.98,0.58,0.34
0.16,0.85,0.41,-0.67,0.61,0.44
0.17,0.84,0.40,-0.76,1.04,0.24
0.18,0.85,0.42,-0.95,1.71,0.03
0.18,0.85,0.41,-0.98,1.65,-0.75
0.17,0.85,0.41,-0.41,1.62,-1.37
0.17,0.85,0.40,-0.17,1.27,-2.00
0.17,0.85,0.41,-0.24,0.43,-1.86
0.16,0.84,0.40,0.63,1.21,-2.05
0.17,0.85,0.40,1.22,2.06,-2.44
0.17,0.85,0.41,1.53,2.06,-2.50
0.16,0.85,0.40,1.62,2.32,-2.84
0.16,0.84,0.41,2.00,2.12,-3.73
0.15,0.85,0.39,2.32,2.09,-4.08
0.15,0.85,0.39,2.11,2.00,-4.02
0.15,0.86,0.41,1.85,1.53,-4.53
0.15,0.86,0.41,1.69,1.31,-4.47
0.15,0.86,0.40,1.08,1.51,-4.08
0.16,0.85,0.40,0.53,1.86,-3.91
0.15,0.85,0.40,0.38,1.95,-4.14
0.16,0.86,0.40,-0.23,1.95,-4.12
0.15,0.86,0.39,-0.24,1.74,-4.11
0.16,0.87,0.40,-0.58,1.50,-3.86
0.15,0.86,0.40,-0.67,0.72,-3.31
0.15,0.85,0.41,0.02,-0.26,-3.59
0.15,0.85,0.41,0.32,-1.02,-3.47
0.16,0.86,0.41,0.44,-0.64,-3.48
0.16,0.86,0.39,0.41,-0.35,-2.75
0.15,0.86,0.40,-0.15,0.79,-3.16
0.16,0.86,0.40,-0.37,1.80,-3.47
0.16,0.86,0.40,-0.11,1.85,-3.05
0.16,0.85,0.39,0.35,1.73,-2.85
0.15,0.86,0.40,0.89,0.92,-3.65
0.15,0.86,0.40,1.10,0.23,-4.66
0.14,0.85,0.41,1.42,-0.53,-5.77
0.13,0.86,0.40,0.93,-1.10,-6.99
0.14,0.87,0.39,0.55,-0.84,-6.53
0.14,0.86,0.39,-0.29,-0.93,-5.48
0.13,0.86,0.39,-0.67,-1.42,-5.86
0.13,0.86,0.40,-0.73,-2.15,-5.97
0.14,0.87,0.39,-1.16,-3.11,-4.90
0.13,0.87,0.40,-1.63,-3.63,-4.63
0.12,0.86,0.40,-1.83,-3.89,-6.38
0.11,0.85,0.41,-1.74,-4.76,-8.70
0.11,0.84,0.41,-1.89,-6.53,-10.11
0.11,0.85,0.42,-1.45,-6.92,-11.97
0.10,0.86,0.41,-2.66,-7.45,-13.85
0.12,0.85,0.38,-2.95,-6.32,-15.76
0.13,0.85,0.37,-3.73,-6.27,-13.04
0.14,0.88,0.38,-4.69,-6.18,-8.50
0.15,0.88,0.39,-3.82,-3.77,-4.99
0.15,0.88,0.39,-4.24,-3.37,-3.42
0.15,0.88,0.38,-3.77,-2.49,-2.63
0.15,0.88,0.36,-4.08,-0.43,1.34
0.18,0.88,0.36,-5.02,2.38,9.68
0.20,0.87,0.37,-5.40,6.52,13.69
0.17,0.88,0.35,-5.19,8.52,13.89
0.15,0.87,0.36,-4.02,7.30,13.86
0.14,0.86,0.38,-2.93,3.22,13.16
0.15,0.85,0.41,-1.56,1.74,14.66
0.13,0.85,0.40,-1.33,4.03,17.85
0.13,0.85,0.40,-3.77,7.69,18.84
0.12,0.86,0.39,-7.21,10.12,19.24
0.13,0.85,0.39,-7.73,11.11,18.17
0.13,0.87,0.39,-8.00,8.21,17.66
0.13,0.85,0.40,-5.48,5.11,16.26
0.09,0.91,0.28,-1.27,5.95,16.34
0.12,0.86,0.43,-5.15,-1.50,19.77
0.13,0.86,0.45,-3.40,1.48,17.33
0.14,0.87,0.43,-5.34,1.30,15.27
0.15,0.84,0.41,-6.23,1.24,15.69
0.15,0.83,0.43,-6.05,1.15,14.89
0.15,0.83,0.43,-3.94,0.41,9.79
0.17,0.84,0.41,-0.18,3.80,20.64
0.16,0.83,0.41,-0.61,-5.97,5.08
0.15,0.84,0.43,1.73,-4.17,0.84
0.14,0.85,0.40,0.26,-4.32,-1.45
0.13,0.85,0.40,-2.81,-3.88,-3.25
0.11,0.86,0.40,-8.40,-4.34,-3.89
0.13,0.93,0.42,-22.08,-3.65,-7.44
0.11,0.92,0.44,-39.59,0.47,-23.63
0.10,0.88,0.45,-52.89,-2.11,-40.21
0.03,0.84,0.36,-59.05,-11.01,-68.64
0.08,0.83,0.34,-51.68,-26.79,-60.06
0.14,0.87,0.41,-44.93,-26.21,-44.15
0.25,0.87,0.45,-42.12,-22.40,-24.38
0.21,0.84,0.40,-37.50,-13.21,-14.50
0.20,0.88,0.47,-35.82,-15.65,-3.68
0.18,0.80,0.47,-27.65,-10.03,0.56
0.21,0.78,0.47,-21.45,-10.06,3.31
0.19,0.78,0.45,-17.98,-12.50,7.28
0.16,0.80,0.52,-13.63,-9.04,6.43
0.16,0.80,0.49,-11.21,-6.89,4.61
0.17,0.79,0.52,-9.15,-8.23,3.73
0.16,0.76,0.49,-4.61,-7.22,2.35
0.17,0.79,0.49,-3.51,-8.64,2.47
0.18,0.82,0.50,-4.03,-6.29,2.50
0.17,0.81,0.48,-3.88,-1.40,2.17
0.17,0.79,0.48,-2.73,-1.74,2.82
0.13,0.83,0.50,-2.00,-5.10,4.05
0.14,0.79,0.47,-0.56,-4.75,3.10
0.17,0.81,0.48,-1.66,-2.15,4.20
0.16,0.84,0.49,-4.11,0.64,4.20
0.16,0.81,0.48,-2.18,0.64,3.60
0.15,0.79,0.48,1.18,-2.66,2.21
0.15,0.83,0.49,0.90,-4.46,3.18
0.15,0.82,0.47,-0.12,-1.04,2.32
0.16,0.78,0.46,-0.58,0.31,1.48
0.16,0.82,0.49,-1.04,-1.10,2.38
0.16,0.81,0.49,0.02,1.39,-0.06
0.17,0.80,0.48,0.64,-0.29,0.37
0.15,0.80,0.47,2.95,-0.06,-0.15
0.18,0.80,0.48,4.46,0.29,0.17
