acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.40,0.84,0.27,-3.82,1.92,0.29
0.39,0.84,0.26,-3.31,3.01,0.37
0.39,0.85,0.27,-2.17,3.36,0.05
0.38,0.84,0.26,-1.34,3.19,-0.64
0.38,0.84,0.27,-1.86,2.78,-0.84
0.38,0.84,0.28,-2.58,1.07,-0.69
0.38,0.84,0.27,-3.76,-0.55,-0.87
0.38,0.84,0.28,-3.50,-2.46,-1.11
0.39,0.84,0.28,-3.11,-3.02,-1.07
0.39,0.83,0.28,-2.46,-3.28,-1.10
0.39,0.84,0.27,-1.28,-2.79,-0.18
0.40,0.84,0.27,-1.76,-1.73,0.55
0.40,0.84,0.28,-1.56,-1.02,0.98
0.41,0.85,0.28,-1.34,-0.32,1.07
0.40,0.84,0.27,-1.21,0.46,0.66
0.40,0.83,0.28,-0.44,0.81,0.38
0.40,0.84,0.27,-0.18,0.95,0.46
0.39,0.84,0.27,-0.05,0.78,0.58
0.38,0.84,0.28,-0.67,0.03,-0.24
0.38,0.84,0.28,-1.30,-0.70,-0.46
0.38,0.85,0.28,-1.66,-1.44,-0.79
0.38,0.84,0.28,-1.98,-1.98,-0.72
0.38,0.84,0.27,-1.88,-2.66,-0.95
0.39,0.84,0.28,-1.60,-2.70,-1.01
0.39,0.84,0.27,-1.42,-2.53,-0.06
0.39,0.85,0.27,-1.11,-2.03,0.18
0.39,0.85,0.27,-1.08,-1.22,0.43
0.39,0.85,0.27,-1.25,-0.84,0.96
0.40,0.85,0.28,-0.99,-0.31,1.08
0.39,0.83,0.26,-1.31,0.38,-0.09
0.40,0.84,0.26,-1.16,0.95,0.09
0.39,0.84,0.27,-1.40,0.38,0.43
0.38,0.84,0.28,-1.18,-0.31,0.78
0.39,0.84,0.27,-1.65,-0.20,0.84
0.38,0.85,0.26,-3.86,-0.14,2.90
0.36,0.82,0.29,-4.87,-2.41,0.53
0.40,0.84,0.28,-2.27,-1.89,0.84
0.40,0.85,0.27,-3.60,-0.93,1.53
0.40,0.84,0.28,-2.20,0.23,0.63
0.39,0.84,0.28,-3.42,1.44,0.09
0.39,0.85,0.28,-2.55,1.08,0.69
0.39,0.84,0.27,-1.69,0.70,1.11
0.39,0.84,0.27,-1.66,0.31,1.15
0.39,0.84,0.27,-1.56,0.73,0.69
0.39,0.84,0.28,-2.02,1.21,0.05
0.39,0.84,0.27,-2.03,1.82,0.17
0.39,0.84,0.28,-2.21,1.24,0.27
0.38,0.84,0.28,-2.43,0.87,0.58
0.39,0.84,0.29,-2.11,0.56,1.07
0.39,0.85,0.28,-2.41,0.79,1.59
0.39,0.84,0.28,-2.40,1.73,1.89
0.39,0.85,0.28,-2.09,2.14,1.85
0.40,0.84,0.28,-2.00,2.20,2.87
0.41,0.85,0.28,-2.08,1.56,3.39
0.40,0.85,0.29,-2.49,1.01,3.51
0.40,0.84,0.27,-2.72,1.33,3.16
0.39,0.84,0.28,-3.25,1.47,3.22
0.39,0.84,0.28,-3.34,1.89,3.02
0.38,0.84,0.28,-3.44,1.80,2.34
0.39,0.83,0.28,-3.08,2.27,2.17
0.39,0.83,0.28,-3.01,2.46,1.60
0.39,0.83,0.28,-3.19,3.05,0.61
0.39,0.84,0.29,-4.27,2.09,-0.14
0.40,0.83,0.28,-3.68,1.66,0.00
0.39,0.84,0.28,-3.94,0.90,-0.56
0.39,0.83,0.27,-4.44,1.10,-0.70
0.38,0.84,0.26,-3.74,2.26,1.01
0.39,0.84,0.25,-2.79,4.21,2.72
0.38,0.86,0.26,-2.84,6.90,4.75
0.36,0.84,0.31,-4.49,3.56,3.36
0.32,0.84,0.32,-6.00,-4.26,1.60
0.31,0.85,0.31,-9.69,-12.82,-2.31
0.29,0.89,0.28,-17.91,-21.50,-6.37
0.34,0.90,0.34,-25.60,-23.97,-10.02
0.43,0.85,0.31,-20.70,-18.79,-6.26
0.43,0.83,0.26,-21.59,-12.02,-4.96
0.41,0.83,0.28,-18.76,-8.35,-9.28
0.40,0.82,0.29,-19.30,-12.64,-10.78
0.40,0.83,0.30,-18.99,-12.43,-10.29
0.41,0.84,0.32,-18.09,-9.82,-10.03
0.40,0.81,0.31,-15.07,0.93,-8.82
0.39,0.81,0.31,-14.26,-0.61,-10.98
0.38,0.85,0.32,-16.03,-1.04,-11.59
0.38,0.80,0.32,-12.08,-7.85,-12.81
0.39,0.81,0.31,-13.34,-8.75,-11.56
0.37,0.83,0.33,-10.93,-9.28,-11.19
0.38,0.83,0.33,-10.49,-11.15,-7.44
0.36,0.84,0.30,-13.79,-18.98,-12.85
