acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,0.82,0.51,-4.81,-5.30,0.99
0.01,0.81,0.50,-5.97,-5.08,1.04
0.01,0.82,0.50,-6.12,-4.08,1.59
0.01,0.81,0.50,-5.13,-3.71,1.51
0.02,0.80,0.51,-4.47,-4.12,1.98
0.02,0.80,0.51,-3.56,-3.71,1.95
0.02,0.81,0.51,-3.36,-3.95,1.69
0.02,0.80,0.51,-2.95,-2.72,1.74
0.02,0.80,0.51,-2.89,-1.68,1.48
0.02,0.80,0.51,-2.32,-0.82,1.40
0.02,0.80,0.51,-1.47,-1.04,1.19
0.02,0.80,0.51,-1.31,-1.82,0.96
0.02,0.80,0.51,-1.42,-2.00,0.89
0.02,0.80,0.51,-1.74,-1.74,0.40
0.01,0.80,0.51,-2.17,-1.62,0.05
0.01,0.80,0.50,-2.27,-0.90,0.03
0.01,0.81,0.50,-2.23,-0.85,0.58
0.02,0.80,0.51,-2.00,-0.90,1.10
0.01,0.81,0.51,-2.15,-0.55,0.55
0.02,0.80,0.50,-1.97,-0.32,0.27
0.02,0.81,0.51,-2.05,0.05,-0.35
0.01,0.80,0.51,-1.48,-0.09,-0.58
0.01,0.81,0.52,-0.99,-0.61,-0.34
0.02,0.80,0.51,-0.99,-1.11,-0.29
0.02,0.81,0.51,-1.05,-0.79,-0.37
0.02,0.80,0.51,-1.74,-0.27,-0.75
0.02,0.80,0.51,-2.00,0.34,-1.25
0.02,0.81,0.51,-1.71,0.99,-1.13
0.02,0.81,0.51,-1.63,1.42,-1.63
0.03,0.81,0.51,-1.36,1.56,-2.67
0.02,0.80,0.51,-0.58,1.15,-3.88
0.02,0.82,0.51,-0.11,1.04,-3.18
0.02,0.82,0.50,-0.20,1.65,-1.63
0.01,0.81,0.51,-0.60,2.11,-0.24
0.01,0.80,0.51,-0.53,2.58,0.49
0.01,0.80,0.50,-0.50,2.69,0.67
-0.00,0.80,0.50,-0.81,3.16,0.64
0.01,0.80,0.51,-1.40,3.36,0.69
0.01,0.81,0.49,-1.98,3.83,0.70
0.01,0.80,0.51,-1.77,3.83,1.39
0.01,0.80,0.51,-1.71,3.50,1.28
0.01,0.81,0.51,-1.11,2.66,0.75
