acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.27,0.80,0.48,-2.26,-0.50,-1.50
0.26,0.79,0.48,-1.71,-1.19,-1.69
0.26,0.79,0.48,-0.75,-1.85,-2.12
0.26,0.79,0.46,-0.75,-1.88,-2.02
0.26,0.79,0.46,-0.90,-1.62,-2.09
0.26,0.80,0.46,-1.48,-0.53,-1.77
0.26,0.79,0.46,-1.91,-0.14,-1.28
0.27,0.79,0.47,-1.66,-0.05,-1.15
0.26,0.79,0.48,-1.01,-0.96,-1.30
0.26,0.79,0.47,-0.76,-1.73,-0.95
0.26,0.79,0.47,-0.61,-2.08,-0.87
0.25,0.78,0.48,-0.93,-2.02,-0.92
0.26,0.79,0.47,-1.56,-1.36,-0.75
0.26,0.80,0.47,-2.37,-0.34,-0.93
0.26,0.79,0.47,-2.85,0.23,-1.92
0.26,0.80,0.47,-1.89,-0.08,-2.37
0.26,0.79,0.46,-1.21,-0.73,-3.21
0.25,0.80,0.46,-0.82,-1.18,-3.15
0.26,0.80,0.46,-0.78,-0.87,-2.99
0.25,0.80,0.45,-1.11,-0.26,-2.63
0.26,0.80,0.46,-1.56,0.15,-2.50
0.25,0.79,0.46,-1.50,0.27,-2.67
0.25,0.80,0.46,-1.34,0.05,-1.63
0.26,0.80,0.46,-1.57,-0.29,-1.66
0.26,0.79,0.47,-1.39,-0.27,-1.76
0.25,0.79,0.47,-1.02,-0.75,-2.02
0.25,0.80,0.47,-1.10,-0.52,-1.80
0.25,0.79,0.47,-1.15,-0.34,-1.65
0.25,0.80,0.47,-1.24,0.26,-1.33
0.26,0.80,0.47,-1.25,0.32,-1.16
0.25,0.79,0.46,-0.69,0.61,-0.99
0.26,0.79,0.46,-0.38,0.41,-0.85
0.25,0.80,0.47,-0.31,0.37,-0.63
0.25,0.80,0.46,-0.27,0.34,-0.87
0.25,0.80,0.47,-0.38,0.21,-1.66
0.24,0.79,0.47,-0.49,0.70,-3.25
0.24,0.80,0.47,-0.66,0.17,-2.09
0.24,0.81,0.47,-1.73,0.43,-1.28
0.24,0.80,0.47,-1.65,0.09,-1.04
0.25,0.81,0.46,-1.69,-1.27,0.40
0.25,0.79,0.47,-1.44,-1.66,0.06
0.25,0.80,0.47,-1.13,-1.76,0.41
0.25,0.79,0.46,-1.42,-1.79,1.85
0.25,0.80,0.46,-2.03,-1.68,3.19
0.25,0.80,0.47,-1.91,-1.62,3.40
0.25,0.81,0.48,-1.57,-2.18,2.67
0.24,0.81,0.48,-1.53,-2.67,2.23
0.25,0.79,0.48,-1.19,-2.67,1.22
0.25,0.80,0.48,-2.02,-2.81,0.70
0.25,0.80,0.48,-2.46,-2.73,0.49
0.24,0.79,0.48,-3.04,-3.16,0.00
0.23,0.79,0.47,-2.89,-3.68,-1.34
0.22,0.78,0.47,-3.31,-4.40,-1.19
0.23,0.79,0.47,-4.81,-4.14,-0.98
0.25,0.79,0.46,-6.03,-2.31,-0.35
0.26,0.80,0.47,-6.70,-2.17,0.40
0.26,0.81,0.46,-5.68,-3.30,0.70
0.26,0.80,0.46,-2.79,-5.91,1.79
0.28,0.80,0.46,-1.39,-7.76,3.22
0.27,0.80,0.46,-1.11,-6.69,4.95
0.27,0.80,0.46,-2.06,-4.37,5.54
