acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,0.89,0.34,-1.77,-0.63,0.40
0.12,0.89,0.35,-1.71,-0.38,-0.02
0.12,0.89,0.35,-2.05,0.96,-0.85
0.12,0.89,0.36,-2.14,0.84,-1.51
0.11,0.89,0.36,-1.98,0.46,-2.05
0.10,0.88,0.36,-1.47,-0.44,-2.82
0.11,0.87,0.35,-1.48,-0.81,-3.37
0.12,0.89,0.36,-2.55,-0.95,-2.20
0.11,0.90,0.34,-3.59,-0.18,-2.35
0.12,0.90,0.35,-3.65,-0.53,-3.01
0.13,0.89,0.34,-2.75,-1.21,-3.10
0.12,0.88,0.35,-2.17,-1.62,-2.09
0.12,0.89,0.34,-1.86,-1.22,-0.63
0.12,0.89,0.35,-1.73,0.40,0.50
0.11,0.88,0.35,-1.83,1.66,0.78
0.11,0.89,0.35,-1.71,2.58,0.92
0.12,0.89,0.34,-1.98,2.66,1.71
0.11,0.89,0.35,-2.17,2.49,2.40
0.11,0.88,0.35,-2.03,2.05,2.34
0.10,0.89,0.36,-2.02,2.34,2.67
0.10,0.88,0.35,-2.27,2.55,3.33
0.11,0.89,0.35,-2.67,2.60,4.26
0.11,0.89,0.35,-3.24,2.63,3.92
0.11,0.89,0.36,-2.85,2.00,2.84
0.10,0.88,0.36,-2.14,1.37,1.60
0.10,0.88,0.36,-1.63,0.85,1.27
0.10,0.88,0.36,-1.89,1.42,1.22
0.10,0.89,0.36,-2.27,1.44,1.54
0.11,0.90,0.35,-2.27,1.56,1.59
0.12,0.89,0.36,-2.47,2.23,0.78
0.12,0.89,0.35,-2.99,2.29,0.61
0.13,0.88,0.35,-3.11,2.69,0.60
0.13,0.88,0.35,-2.90,2.40,0.00
0.13,0.89,0.35,-2.58,1.47,-0.98
0.12,0.88,0.35,-1.86,0.69,-2.40
0.11,0.88,0.35,-1.15,-0.60,-3.15
0.12,0.88,0.34,-0.99,-0.70,-3.45
0.12,0.89,0.34,-1.68,-0.46,-2.70
0.12,0.89,0.35,-2.50,-0.20,-1.05
0.11,0.89,0.35,-2.31,-0.49,-1.02
0.12,0.88,0.36,-1.63,-2.20,-1.39
0.12,0.88,0.35,-0.98,-3.11,-1.31
0.11,0.88,0.35,-1.65,-2.53,0.08
0.11,0.89,0.35,-2.05,-1.44,1.33
0.11,0.89,0.35,-2.61,-0.47,1.21
0.11,0.88,0.35,-3.02,-0.38,0.78
0.11,0.89,0.34,-3.05,-0.89,0.76
0.12,0.89,0.34,-2.73,-2.00,1.57
0.12,0.89,0.34,-2.09,-3.07,3.39
0.12,0.90,0.35,-1.97,-4.03,4.58
0.12,0.89,0.35,-1.66,-4.76,6.08
0.12,0.90,0.34,-2.41,-5.79,8.98
0.13,0.90,0.35,-2.82,-6.46,12.47
0.14,0.91,0.33,-3.63,-7.33,16.26
0.16,0.92,0.34,-3.62,-8.99,21.50
0.15,0.92,0.36,-3.80,-12.06,23.66
0.14,0.90,0.37,-2.81,-16.08,26.12
0.13,0.91,0.39,-3.68,-18.90,27.94
0.13,0.88,0.36,-6.20,-18.93,25.92
0.12,0.86,0.38,-7.50,-19.69,25.07
0.15,0.86,0.38,-7.91,-16.37,21.62
0.16,0.85,0.37,-7.65,-14.99,19.08
0.17,0.85,0.35,-6.38,-15.77,18.99
0.16,0.86,0.34,-4.58,-16.76,19.01
0.15,0.86,0.35,-3.63,-16.95,16.89
0.16,0.86,0.34,-3.31,-14.55,13.33
0.18,0.86,0.34,-3.88,-14.46,14.69
0.17,0.88,0.34,-4.38,-13.28,14.18
0.17,0.88,0.34,-4.82,-12.63,12.99
0.19,0.88,0.35,-6.35,-14.03,11.50
0.20,0.86,0.37,-5.19,-11.15,8.43
0.19,0.84,0.35,-4.53,-10.55,6.72
0.20,0.85,0.34,-3.79,-8.55,7.74
0.20,0.86,0.35,-4.05,-7.48,8.38
0.20,0.87,0.34,-3.79,-4.82,8.99
0.21,0.87,0.35,-3.98,-5.07,9.07
0.21,0.87,0.34,-3.07,-4.43,6.76
0.21,0.86,0.34,-3.08,-6.12,6.66
0.21,0.87,0.35,-2.56,-5.83,5.86
0.21,0.87,0.35,-2.31,-5.91,6.41
0.23,0.87,0.35,-2.73,-4.55,4.60
0.23,0.85,0.34,-1.69,-1.48,2.72
0.24,0.85,0.36,-1.28,-0.46,-0.50
0.23,0.85,0.36,-0.05,1.30,-4.14
0.23,0.84,0.35,1.48,1.21,-7.60
0.24,0.84,0.35,3.54,1.71,-11.31
0.25,0.84,0.35,5.33,3.51,-16.82
0.26,0.84,0.36,6.87,5.76,-25.48
0.26,0.84,0.35,8.15,9.50,-37.47
0.24,0.84,0.34,9.39,14.02,-51.45
0.20,0.84,0.32,10.11,19.18,-63.91
0.16,0.83,0.34,10.05,24.49,-71.36
0.14,0.86,0.35,9.05,28.78,-74.50
0.12,0.86,0.37,9.18,31.68,-71.10
0.04,0.83,0.39,11.18,30.49,-64.75
0.01,0.84,0.39,12.87,28.89,-63.42
0.06,0.90,0.38,9.77,25.71,-60.08
0.08,0.95,0.35,6.60,25.82,-54.99
0.11,0.93,0.32,6.06,27.74,-45.13
0.05,0.96,0.31,3.80,15.37,-42.20
0.05,0.90,0.31,6.69,16.21,-42.12
0.04,0.87,0.31,6.75,10.70,-38.08
0.04,0.88,0.33,6.34,9.34,-29.85
0.05,0.91,0.33,5.25,15.19,-23.22
0.07,0.92,0.31,2.46,17.02,-17.51
0.08,0.93,0.29,1.15,15.60,-10.55
0.05,0.91,0.30,1.42,12.52,-8.29
0.03,0.97,0.32,2.89,6.75,-7.21
-0.01,0.91,0.35,6.15,3.10,-4.70
-0.01,0.89,0.35,6.76,4.64,-3.42
-0.00,0.89,0.36,2.12,7.79,-5.24
0.02,0.91,0.35,-3.36,11.25,-5.19
0.00,0.91,0.36,-3.27,11.79,-6.82
-0.02,0.91,0.35,-0.18,8.11,-9.97
-0.01,0.92,0.33,0.49,4.96,-14.85
-0.03,0.91,0.32,-0.24,3.48,-17.71
-0.05,0.89,0.32,-0.72,5.65,-20.21
-0.02,0.90,0.32,-2.14,5.97,-18.76
0.00,0.91,0.34,-2.66,5.31,-16.84
0.03,0.92,0.33,-2.00,5.89,-14.63
0.03,0.92,0.31,-1.91,1.48,-11.98
-0.00,0.91,0.33,0.73,0.20,-9.91
-0.04,0.89,0.32,2.66,-0.41,-6.24
-0.07,0.88,0.33,2.87,1.05,-2.35
-0.09,0.88,0.34,2.53,3.18,2.60
-0.10,0.88,0.33,2.34,3.36,5.71
-0.10,0.88,0.33,2.53,1.18,8.81
-0.10,0.88,0.33,2.93,-2.90,12.92
-0.08,0.90,0.32,2.87,-6.02,18.11
-0.04,0.91,0.32,0.64,-7.83,24.90
0.04,0.92,0.31,-2.53,-9.62,29.66
0.09,0.97,0.31,-7.01,-8.93,24.47
0.10,0.95,0.32,-8.23,-9.02,23.05
0.12,0.95,0.32,-7.30,-7.44,15.82
0.13,0.95,0.32,-5.79,-5.10,10.08
0.12,0.94,0.32,-5.21,-4.58,10.02
0.09,0.93,0.31,-5.73,-1.71,10.82
0.05,0.91,0.33,-6.53,-0.75,12.15
0.03,0.90,0.33,-6.89,0.18,12.84
0.02,0.89,0.33,-6.92,0.23,13.02
0.01,0.88,0.34,-6.96,0.06,12.18
0.01,0.89,0.34,-6.63,-0.55,10.47
0.02,0.89,0.35,-6.61,-0.66,8.99
0.03,0.90,0.34,-6.41,-1.34,8.23
0.06,0.90,0.34,-6.43,-2.61,8.31
0.06,0.91,0.34,-5.16,-3.82,8.17
0.07,0.91,0.34,-3.51,-5.65,8.69
0.11,0.92,0.34,-2.81,-6.37,6.47
0.09,0.92,0.31,-2.58,-1.82,1.77
0.06,0.91,0.32,-3.82,-1.37,0.47
0.07,0.90,0.34,-4.44,-0.46,-2.90
0.11,0.94,0.34,-5.76,0.93,-8.27
0.19,0.98,0.33,-9.50,4.17,-19.54
0.18,0.99,0.28,-13.21,4.72,-29.62
0.10,0.97,0.27,-15.36,0.69,-29.25
0.03,0.94,0.31,-16.89,-3.74,-19.69
-0.01,0.90,0.35,-18.70,-1.51,-17.80
-0.07,0.84,0.35,-19.69,2.20,-16.46
-0.06,0.79,0.38,-20.29,1.62,-11.11
-0.05,0.80,0.42,-16.14,3.07,-5.51
-0.02,0.83,0.41,-12.08,3.73,-4.76
-0.02,0.83,0.39,-9.54,-0.08,-5.92
-0.03,0.83,0.40,-5.04,-1.76,-6.23
-0.02,0.82,0.41,-1.62,-1.54,-6.63
-0.00,0.83,0.38,2.00,1.60,-6.53
0.02,0.84,0.37,2.49,2.61,-5.92
-0.01,0.86,0.35,4.15,3.53,-4.64
-0.01,0.84,0.35,7.36,2.78,-2.98
-0.01,0.86,0.34,9.83,2.00,-1.80
-0.03,0.86,0.34,11.11,3.82,-3.40
-0.02,0.89,0.34,10.21,3.22,-3.80
-0.03,0.89,0.33,9.65,4.02,-5.57
-0.02,0.88,0.34,10.93,4.29,-5.50
-0.04,0.89,0.33,11.79,2.12,-2.78
-0.07,0.85,0.35,14.72,1.01,1.25
-0.09,0.82,0.35,18.02,1.56,9.51
-0.11,0.83,0.33,18.47,4.12,18.58
-0.08,0.84,0.32,16.11,7.45,28.53
0.06,0.94,0.32,8.99,12.14,31.18
0.12,0.99,0.30,1.92,14.23,26.99
0.16,1.02,0.32,0.37,12.15,16.18
0.14,1.01,0.32,1.48,6.37,6.05
0.09,0.97,0.31,3.51,1.69,1.10
0.04,0.94,0.33,3.05,-1.45,1.91
0.02,0.92,0.33,0.02,-0.66,4.85
-0.00,0.90,0.34,-3.50,1.54,9.37
0.00,0.89,0.34,-4.92,3.05,13.21
0.01,0.90,0.34,-5.60,1.57,15.50
0.01,0.90,0.34,-4.23,-0.34,15.18
0.01,0.91,0.34,-2.95,-2.58,14.38
0.01,0.91,0.33,-2.96,-3.19,12.17
0.02,0.92,0.33,-5.01,-3.47,10.99
0.05,0.92,0.33,-6.52,-2.72,9.63
0.04,0.92,0.34,-6.05,-2.02,6.56
0.03,0.91,0.35,-5.24,-3.54,4.98
0.04,0.91,0.34,-4.08,-5.18,4.12
0.05,0.91,0.33,-4.58,-6.03,5.60
0.05,0.91,0.33,-5.15,-6.17,7.65
0.04,0.90,0.34,-5.27,-6.37,9.53
0.03,0.90,0.33,-4.98,-6.72,10.34
0.04,0.90,0.34,-4.96,-7.79,10.84
0.05,0.91,0.33,-5.50,-6.95,10.41
0.05,0.90,0.34,-6.46,-6.63,10.63
0.05,0.90,0.35,-6.76,-6.32,11.30
0.04,0.89,0.34,-6.85,-7.31,13.88
0.05,0.90,0.34,-7.30,-7.54,15.54
0.07,0.91,0.33,-7.97,-7.28,15.92
0.07,0.91,0.35,-9.01,-7.22,15.94
0.08,0.90,0.34,-9.74,-6.24,15.18
0.08,0.90,0.34,-10.14,-6.89,15.62
0.08,0.90,0.35,-9.56,-7.24,16.21
0.07,0.89,0.35,-9.24,-7.39,16.05
0.07,0.90,0.35,-8.99,-7.21,14.66
0.08,0.89,0.36,-8.89,-6.56,12.63
0.08,0.89,0.36,-9.16,-6.58,10.29
0.08,0.89,0.37,-9.42,-6.18,8.92
0.09,0.89,0.36,-9.45,-6.02,7.74
0.09,0.89,0.36,-9.27,-6.00,6.99
0.10,0.88,0.35,-9.01,-6.61,7.34
0.10,0.88,0.34,-8.66,-6.27,7.66
0.11,0.87,0.36,-7.97,-5.68,8.92
0.12,0.88,0.34,-7.44,-4.44,11.48
0.12,0.89,0.37,-6.52,-3.77,11.89
0.11,0.88,0.37,-5.73,-3.53,9.82
0.10,0.88,0.36,-5.53,-3.86,7.97
0.10,0.87,0.34,-5.82,-3.82,7.21
0.11,0.89,0.36,-5.88,-3.44,7.02
0.12,0.87,0.36,-5.42,-2.70,6.53
0.11,0.87,0.35,-4.98,-2.66,6.84
0.13,0.87,0.35,-4.38,-3.22,7.54
0.12,0.88,0.36,-4.34,-3.60,8.09
0.12,0.88,0.36,-3.77,-4.70,7.92
0.11,0.87,0.37,-3.19,-5.66,6.84
0.11,0.87,0.36,-2.47,-6.52,6.55
0.11,0.87,0.36,-2.46,-6.44,6.53
0.11,0.87,0.36,-2.84,-5.74,6.12
0.11,0.87,0.36,-2.52,-4.63,5.07
0.12,0.88,0.36,-2.75,-4.02,5.54
0.13,0.87,0.37,-2.53,-3.11,5.51
0.13,0.87,0.36,-2.34,-2.21,4.87
0.13,0.87,0.36,-1.77,-2.44,4.56
0.14,0.87,0.36,-1.11,-2.75,4.37
0.13,0.87,0.37,-0.11,-2.32,3.92
0.13,0.88,0.36,-0.27,-2.50,3.97
0.13,0.88,0.36,-0.72,-2.18,3.47
0.13,0.88,0.36,-1.11,-1.48,3.36
0.13,0.87,0.36,-1.39,-0.93,3.97
0.13,0.88,0.35,-1.91,-0.72,4.76
0.13,0.88,0.36,-1.82,-0.02,3.53
0.13,0.87,0.35,-0.95,-0.55,1.53
0.13,0.88,0.36,-0.63,-1.25,1.11
0.13,0.88,0.36,-0.55,-1.05,0.47
0.14,0.89,0.36,-0.38,-0.95,0.76
0.14,0.87,0.36,-0.34,-0.52,0.50
0.13,0.86,0.36,-0.21,-0.29,-0.49
0.13,0.88,0.35,-0.14,0.05,-2.06
0.13,0.88,0.35,-0.41,-0.40,-1.66
0.12,0.88,0.36,-0.69,-0.66,-1.11
0.12,0.87,0.36,-0.64,-0.73,-1.02
0.12,0.88,0.36,-0.60,-0.60,-1.16
0.13,0.88,0.36,-1.07,-0.12,-1.65
0.13,0.88,0.35,-1.45,-0.14,-1.95
0.14,0.88,0.36,-1.15,-0.14,-2.34
0.13,0.87,0.37,-0.72,-0.11,-2.50
0.14,0.88,0.36,-0.58,-0.32,-2.12
0.13,0.87,0.37,-0.56,-0.21,-1.89
0.13,0.88,0.36,-0.44,0.20,-2.20
0.13,0.88,0.36,-0.67,0.52,-2.85
0.13,0.88,0.35,-0.90,0.38,-2.50
0.13,0.88,0.36,-0.56,0.66,-2.18
0.12,0.89,0.35,-0.67,0.44,-1.77
0.12,0.89,0.36,-0.66,0.58,-1.68
0.13,0.88,0.35,-0.85,0.47,-1.16
0.13,0.88,0.36,-1.16,0.23,-0.29
0.12,0.89,0.36,-1.28,0.14,0.79
0.12,0.89,0.36,-1.92,-0.09,1.76
0.11,0.90,0.36,-2.90,-1.05,3.60
0.12,0.89,0.37,-4.08,-2.09,4.81
0.13,0.88,0.36,-4.73,-1.71,5.08
0.12,0.87,0.36,-5.04,-3.10,7.22
0.13,0.87,0.36,-4.49,-1.85,6.61
0.12,0.88,0.36,-5.25,-2.60,8.47
0.13,0.88,0.37,-5.50,-2.20,8.53
0.14,0.87,0.36,-5.27,-0.98,6.44
0.15,0.87,0.36,-4.98,-0.85,5.24
0.14,0.87,0.35,-3.98,-0.73,4.23
0.14,0.87,0.37,-3.30,-0.79,3.22
0.14,0.86,0.37,-2.08,-0.20,1.68
0.14,0.87,0.36,-1.88,0.34,0.64
0.14,0.87,0.35,-1.08,0.82,-0.05
0.14,0.87,0.37,-0.55,1.47,-0.09
0.13,0.86,0.36,0.08,1.54,0.08
0.13,0.87,0.35,0.44,2.08,0.89
0.13,0.88,0.35,-0.26,2.27,0.96
0.13,0.89,0.36,-0.60,2.53,0.49
0.13,0.88,0.37,-0.98,2.37,0.26
0.13,0.88,0.37,-0.99,1.69,-0.08
0.13,0.87,0.37,-0.58,1.60,-0.27
0.13,0.87,0.37,-0.85,1.24,-0.11
0.13,0.88,0.37,-1.57,0.72,0.56
0.14,0.88,0.36,-1.28,1.95,0.20
0.14,0.88,0.37,-1.57,1.92,1.21
0.14,0.88,0.37,-1.66,1.56,2.23
0.14,0.88,0.37,-1.19,1.50,2.02
0.14,0.88,0.36,-0.66,0.75,1.83
0.13,0.88,0.36,0.12,-0.05,1.47
0.13,0.88,0.38,0.35,-0.63,0.96
0.13,0.88,0.37,0.49,-0.66,0.60
0.13,0.87,0.37,0.17,-0.55,0.26
0.13,0.87,0.37,0.49,-0.49,-0.82
0.13,0.87,0.37,0.02,-0.11,-1.74
0.13,0.88,0.36,0.14,-0.44,-1.57
0.13,0.88,0.36,0.31,-0.63,-1.36
0.13,0.88,0.36,0.69,-1.15,-1.21
0.13,0.87,0.35,0.93,-1.47,-1.56
0.13,0.89,0.35,1.07,-1.39,-1.66
0.14,0.89,0.35,0.90,-0.95,-1.07
0.14,0.88,0.35,1.33,-1.05,-0.67
0.14,0.89,0.35,1.69,-0.93,0.70
0.13,0.89,0.35,1.42,-1.02,1.86
0.13,0.89,0.35,0.56,-1.39,3.22
0.13,0.89,0.35,0.46,-0.96,3.97
0.13,0.88,0.35,-0.61,-1.27,4.17
0.12,0.88,0.36,-1.77,-1.94,4.17
0.11,0.89,0.35,-1.91,-1.94,3.18
0.12,0.89,0.36,-1.97,-2.66,2.40
0.13,0.88,0.36,-1.76,-2.38,1.89
0.14,0.88,0.35,-1.45,-2.03,1.97
0.14,0.88,0.36,-1.66,-1.13,1.66
0.13,0.88,0.36,-1.85,-0.05,0.92
0.14,0.88,0.35,-1.59,1.50,0.00
0.13,0.88,0.36,-2.06,1.83,-0.49
0.13,0.88,0.36,-2.61,1.85,-0.63
0.13,0.88,0.36,-2.81,1.63,0.05
0.13,0.88,0.36,-3.07,0.84,-0.05
0.13,0.88,0.36,-2.34,0.14,-0.12
0.13,0.88,0.36,-2.09,-0.75,-0.15
0.13,0.88,0.35,-2.05,-1.24,0.09
0.13,0.88,0.36,-1.60,-0.93,0.29
0.13,0.88,0.36,-2.05,-0.66,-0.37
0.14,0.88,0.34,-1.80,-0.40,-0.08
