acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.48,0.82,0.18,-1.92,0.60,0.31
0.48,0.82,0.19,-2.06,0.32,0.11
0.49,0.82,0.18,-2.06,0.18,0.61
0.50,0.82,0.19,-2.02,0.09,0.70
0.48,0.81,0.19,-2.26,-0.38,0.60
0.48,0.82,0.20,-2.05,-0.17,0.40
0.48,0.81,0.19,-1.76,-0.03,0.31
0.48,0.81,0.19,-1.74,-0.81,0.40
0.48,0.82,0.18,-1.62,-0.29,0.44
0.48,0.83,0.18,-1.74,-0.70,0.50
0.49,0.82,0.19,-1.39,-0.34,0.60
0.48,0.82,0.18,-0.85,-0.09,0.38
0.49,0.82,0.18,-0.63,-0.12,0.76
0.48,0.81,0.19,-0.66,-0.52,0.58
0.49,0.81,0.18,-0.34,-0.82,0.81
0.49,0.83,0.18,-0.61,-1.48,0.67
0.48,0.82,0.19,-1.39,-1.51,0.26
0.48,0.82,0.19,-1.31,-1.18,-0.11
0.48,0.82,0.18,-1.08,-1.25,0.02
0.49,0.82,0.19,-1.89,-1.51,0.17
0.49,0.83,0.20,-1.77,-1.65,-0.11
0.48,0.83,0.19,-1.65,-1.53,-0.06
0.48,0.83,0.19,-0.69,-1.18,0.29
0.49,0.82,0.19,-0.23,-0.35,0.72
0.50,0.82,0.18,0.18,-0.55,0.76
0.49,0.81,0.18,0.27,-0.69,0.67
0.49,0.82,0.18,-0.15,-0.24,0.08
0.49,0.82,0.18,0.53,-0.17,0.11
0.48,0.82,0.19,0.37,-0.35,0.46
0.49,0.83,0.19,-0.34,-0.35,0.43
0.49,0.82,0.19,-4.06,-0.96,2.44
0.48,0.82,0.20,-2.06,-2.92,2.12
0.49,0.81,0.19,-1.57,-0.98,2.31
0.49,0.83,0.19,-0.24,0.53,2.93
0.49,0.84,0.18,-0.53,0.95,2.18
0.48,0.82,0.18,-0.87,0.52,1.97
0.49,0.83,0.18,-1.31,0.46,2.18
0.49,0.83,0.19,-1.92,-0.06,1.44
0.48,0.82,0.19,-2.15,0.34,0.52
0.48,0.84,0.19,-1.65,0.06,0.99
0.49,0.83,0.18,-0.34,0.66,1.77
0.49,0.83,0.19,-0.20,0.82,2.31
0.49,0.82,0.18,-0.27,1.11,2.23
0.49,0.82,0.17,-0.58,0.58,2.32
0.48,0.82,0.19,-1.44,0.12,1.80
0.49,0.82,0.19,-1.74,-0.78,2.12
0.49,0.82,0.20,-1.05,-0.32,1.77
0.49,0.82,0.19,-0.23,0.21,1.33
0.48,0.82,0.19,0.38,0.02,0.93
0.49,0.82,0.18,0.00,0.06,0.75
0.49,0.82,0.18,-1.47,-1.11,1.59
0.50,0.83,0.18,-1.76,-1.60,1.83
0.50,0.83,0.18,-1.91,-0.89,2.00
0.49,0.83,0.17,-2.11,0.76,2.03
0.49,0.82,0.19,-2.26,0.08,1.98
0.48,0.82,0.18,-0.84,0.23,1.82
0.49,0.82,0.19,-0.52,0.18,2.27
0.49,0.82,0.18,-0.52,0.20,2.29
0.49,0.82,0.18,-1.77,-0.18,2.09
0.49,0.82,0.19,-1.65,-1.57,2.44
0.49,0.83,0.19,-1.31,-1.65,2.72
0.48,0.82,0.19,-1.11,-1.51,2.53
0.48,0.81,0.19,-0.72,-1.76,2.17
0.49,0.82,0.18,-0.66,-1.51,2.56
0.49,0.82,0.18,-0.76,-2.26,2.37
0.49,0.81,0.18,-0.81,-2.29,2.23
0.50,0.82,0.19,-0.95,-2.20,2.05
0.50,0.82,0.18,-1.16,-2.99,1.48
