acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.28,0.81,0.45,-3.97,-0.40,0.66
0.28,0.80,0.44,-2.82,-2.34,1.24
0.28,0.79,0.45,-1.39,-2.85,1.65
0.28,0.79,0.45,-1.02,-3.08,1.62
0.28,0.79,0.45,-1.28,-2.66,1.62
0.27,0.80,0.45,-1.56,-1.44,1.21
0.28,0.80,0.45,-1.82,-1.56,1.73
0.28,0.80,0.44,-1.74,-1.76,2.43
0.29,0.80,0.45,-1.59,-1.86,2.43
0.27,0.80,0.44,-2.35,-2.63,2.63
0.27,0.80,0.45,-2.92,-2.61,2.61
0.28,0.79,0.46,-3.66,-2.15,2.14
0.27,0.80,0.45,-3.54,-1.85,1.73
0.28,0.79,0.45,-2.78,-1.05,1.19
0.28,0.80,0.45,-2.44,-1.07,0.55
0.28,0.79,0.45,-1.59,-0.84,-0.27
0.28,0.79,0.44,-0.58,-0.60,-1.45
0.28,0.79,0.44,-0.03,0.03,-1.82
0.28,0.79,0.45,-0.15,0.76,-2.46
0.28,0.79,0.45,-0.34,0.70,-2.61
0.28,0.80,0.45,-1.04,0.31,-2.31
0.28,0.79,0.46,-1.25,0.34,-2.34
0.28,0.79,0.45,-0.87,0.12,-2.37
0.27,0.79,0.44,-0.96,-0.12,-2.49
0.28,0.80,0.45,-0.99,0.69,-1.98
0.28,0.80,0.45,-1.24,1.27,-1.57
0.28,0.80,0.44,-1.24,1.98,-1.57
0.28,0.80,0.45,-0.40,2.55,-1.34
0.27,0.80,0.44,-0.23,2.37,-1.56
0.27,0.80,0.45,-0.46,1.62,-1.57
0.26,0.81,0.45,-0.53,1.63,-1.69
0.26,0.80,0.45,-0.50,1.97,-2.12
0.26,0.79,0.45,-0.61,0.61,-2.81
0.26,0.79,0.45,0.12,0.40,-3.63
0.26,0.80,0.45,-0.02,-0.08,-4.84
0.26,0.80,0.46,-0.84,-0.70,-5.69
0.26,0.80,0.46,-1.68,-0.14,-6.38
0.27,0.81,0.46,-2.49,0.06,-6.00
0.27,0.81,0.45,-2.56,-0.29,-4.46
0.26,0.81,0.45,-2.69,-0.95,-3.25
0.26,0.81,0.43,-2.84,-0.82,-2.43
0.25,0.80,0.45,-4.21,-2.00,-0.95
0.26,0.81,0.46,-3.83,0.15,-1.68
0.27,0.81,0.44,-4.38,-0.75,-1.57
0.26,0.81,0.44,-3.88,-0.23,-0.66
0.27,0.80,0.44,-3.48,-0.12,0.12
0.27,0.80,0.45,-2.46,-2.98,2.03
0.27,0.81,0.46,-1.83,-2.89,4.69
0.27,0.81,0.44,-2.40,-1.86,7.21
0.29,0.80,0.43,-4.08,-1.80,10.24
0.30,0.82,0.44,-4.15,-1.71,14.34
0.30,0.83,0.45,-3.77,-3.19,18.31
0.31,0.85,0.46,-3.94,-5.54,24.72
0.32,0.84,0.45,-3.82,-6.29,28.90
0.32,0.83,0.43,-3.01,-3.62,32.63
0.32,0.80,0.43,-4.31,-4.03,32.53
0.28,0.79,0.45,-4.75,-2.79,29.21
0.26,0.77,0.46,-5.16,-2.37,22.84
0.26,0.76,0.45,-5.02,-1.59,18.44
0.27,0.75,0.46,-5.42,-0.18,15.30
0.29,0.75,0.45,-5.25,0.75,12.79
0.28,0.75,0.44,-4.23,0.34,10.29
0.31,0.78,0.47,-3.16,-1.15,8.76
0.31,0.77,0.45,-2.35,-2.35,6.24
0.30,0.76,0.45,-1.44,-2.00,4.03
0.30,0.77,0.46,-2.11,-0.96,4.11
0.30,0.78,0.46,-3.10,0.64,1.83
0.31,0.78,0.46,-2.96,2.29,-0.20
0.31,0.77,0.46,-2.03,1.53,-1.39
0.32,0.77,0.46,0.06,1.48,-4.00
0.31,0.76,0.47,1.80,1.33,-6.29
0.31,0.76,0.46,2.49,1.53,-8.03
0.32,0.76,0.47,3.85,4.40,-12.20
0.31,0.76,0.47,5.44,5.05,-16.90
0.33,0.74,0.47,7.74,6.12,-24.24
0.30,0.73,0.47,10.75,7.98,-32.06
0.30,0.74,0.51,13.15,7.85,-43.85
