acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.19,0.78,0.52,-3.40,-4.89,-0.92
0.19,0.77,0.53,-4.24,-4.69,-1.37
0.19,0.78,0.52,-4.02,-2.44,-0.95
0.20,0.78,0.53,-3.56,-1.15,-0.32
0.20,0.78,0.54,-4.11,-2.08,0.21
0.20,0.77,0.53,-3.51,-1.98,0.44
0.20,0.77,0.53,-3.62,-3.01,1.08
0.20,0.78,0.53,-2.75,-2.47,1.62
0.20,0.76,0.53,-2.75,-1.74,2.20
0.20,0.76,0.53,-2.43,-1.21,2.67
0.21,0.77,0.53,-2.63,-1.51,3.16
0.21,0.77,0.54,-3.27,-1.74,3.47
0.21,0.78,0.53,-4.15,-1.85,3.68
0.21,0.77,0.54,-4.72,-1.62,4.15
0.21,0.76,0.54,-4.92,-0.66,3.98
0.21,0.77,0.53,-4.90,-0.55,4.26
0.21,0.77,0.54,-5.02,-0.15,4.20
0.20,0.77,0.53,-4.31,0.03,4.66
0.20,0.76,0.54,-4.11,-0.37,4.15
0.20,0.76,0.52,-3.51,-0.12,3.85
0.21,0.76,0.53,-3.10,0.32,3.80
0.20,0.77,0.53,-3.28,0.35,3.95
0.20,0.77,0.55,-3.22,0.14,3.36
0.20,0.77,0.55,-3.45,-0.64,2.89
0.19,0.76,0.54,-3.44,-1.86,2.92
0.18,0.75,0.54,-3.01,-3.15,2.09
0.20,0.75,0.53,-2.70,-3.02,2.09
0.20,0.75,0.52,-2.47,-2.34,2.24
0.22,0.76,0.53,-2.76,-1.13,2.17
0.22,0.76,0.52,-3.01,-0.06,2.34
0.23,0.77,0.54,-3.15,0.37,2.90
0.22,0.78,0.54,-3.33,0.58,2.73
0.22,0.77,0.53,-3.63,0.75,3.54
0.22,0.77,0.54,-3.80,1.42,4.18
0.21,0.77,0.54,-3.88,2.47,4.37
0.21,0.75,0.54,-3.69,3.24,4.12
0.21,0.76,0.54,-3.76,2.78,4.15
0.21,0.75,0.54,-3.05,2.47,4.55
0.21,0.76,0.54,-3.56,2.14,4.32
0.21,0.76,0.54,-3.88,2.09,4.87
0.21,0.75,0.55,-3.16,1.76,4.15
0.21,0.76,0.55,-3.02,1.77,4.60
0.21,0.75,0.54,-2.34,2.05,5.07
