acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.21,0.9,0.32,1.73,-2.0,0.47,33.57
0.21,0.9,0.32,1.71,-2.05,0.27,33.52
0.2,0.91,0.32,2.03,-2.14,-0.02,33.47
0.2,0.9,0.32,1.98,-2.08,-0.06,33.52
0.2,0.91,0.32,1.59,-2.06,-0.52,33.52
0.2,0.9,0.32,1.39,-2.05,-0.49,33.38
0.21,0.91,0.32,0.99,-1.77,-0.31,33.57
0.21,0.91,0.32,0.32,-1.51,-0.49,33.52
0.2,0.92,0.31,-0.76,-1.45,-1.21,33.47
0.21,0.91,0.32,-1.04,-1.34,-1.36,33.61
0.2,0.91,0.31,-0.7,-0.67,-1.37,33.52
0.21,0.91,0.31,-1.5,-1.02,-1.98,33.52
0.21,0.92,0.32,-2.96,-1.47,-3.18,33.57
0.2,0.91,0.33,-3.27,-1.45,-3.3,33.52
0.19,0.9,0.32,-2.9,-1.01,-2.7,33.52
0.2,0.91,0.32,-2.92,-1.08,-2.99,33.47
0.2,0.92,0.3,-2.24,-1.05,-2.5,33.52
0.2,0.91,0.31,-2.32,-2.17,-3.25,33.57
0.2,0.91,0.31,-3.05,-2.56,-3.76,33.52
0.19,0.9,0.34,-3.16,-2.38,-3.21,33.61
0.2,0.91,0.33,-2.99,-1.97,-2.96,33.57
0.2,0.91,0.32,-2.75,-1.21,-2.37,33.61
0.2,0.9,0.33,-2.17,-0.85,-0.67,33.52
0.2,0.88,0.33,-0.43,0.41,1.94,33.47
0.21,0.89,0.3,3.42,3.19,5.24,33.52
0.21,0.91,0.25,10.35,5.42,7.27,33.61
0.2,0.93,0.26,14.03,4.21,5.24,33.66
0.18,0.9,0.33,14.29,2.82,2.58,33.52
0.16,0.86,0.39,18.41,5.5,4.79,33.52
0.16,0.85,0.39,25.59,10.0,12.03,33.47
0.21,0.84,0.34,32.32,12.64,19.18,33.47
0.26,0.85,0.36,29.13,11.79,20.47,33.52
0.31,0.82,0.4,23.01,10.7,21.79,33.47
0.32,0.81,0.45,14.41,14.32,24.24,33.61
0.31,0.75,0.43,10.38,20.44,28.64,33.52
0.26,0.84,0.38,11.08,27.28,32.35,33.57
0.23,0.91,0.31,10.32,26.72,32.82,33.57
0.2,0.95,0.21,2.06,20.08,26.34,33.61
0.19,1.06,0.16,-9.39,14.85,13.5,33.57
0.18,1.02,0.14,-9.85,5.97,6.15,33.52
0.17,1.06,0.17,-19.24,-0.03,-5.56,33.52
0.17,1.06,0.28,-25.36,-4.29,-16.98,33.52
0.17,1.01,0.26,-24.81,0.82,-21.47,33.57
0.19,0.94,0.27,-24.69,0.03,-25.22,33.42
0.21,0.92,0.31,-26.5,-3.27,-26.79,33.61
0.23,0.92,0.32,-28.61,2.98,-29.02,33.57
0.21,0.93,0.36,-33.07,7.6,-31.62,33.61
0.18,0.94,0.31,-36.29,6.27,-33.71,33.52
0.2,0.96,0.3,-42.11,4.23,-36.85,33.57
