acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.2,0.88,0.39,-1.11,-0.61,1.02,32.15
0.19,0.88,0.38,-0.72,-0.82,0.69,32.11
0.2,0.88,0.4,-0.72,-0.73,0.6,32.15
0.2,0.87,0.39,-0.6,-0.82,0.75,32.11
0.19,0.88,0.39,-0.41,-0.58,0.81,32.15
0.19,0.88,0.39,-0.64,-0.5,0.87,32.2
0.19,0.88,0.39,-0.76,-0.53,0.89,32.11
0.2,0.88,0.39,-0.87,-0.41,0.99,32.15
0.19,0.88,0.38,-1.1,-0.5,0.93,32.11
0.19,0.89,0.38,-1.21,-0.18,0.58,32.11
0.19,0.88,0.39,-1.69,-0.52,0.18,32.06
0.19,0.89,0.38,-1.76,-0.64,-0.03,32.11
0.2,0.89,0.4,-1.76,-0.79,-0.47,32.2
0.19,0.88,0.39,-1.95,-0.41,-0.23,32.15
0.2,0.88,0.39,-1.76,-0.4,0.06,32.11
0.2,0.87,0.39,-1.57,-0.47,-0.18,32.15
0.2,0.88,0.38,-1.59,-0.43,0.12,32.15
0.19,0.88,0.38,-1.11,-0.66,0.27,32.15
0.2,0.88,0.39,-1.45,-0.53,-0.08,32.11
0.19,0.88,0.39,-1.66,-0.52,-0.24,32.15
0.2,0.88,0.38,-1.62,-0.7,-0.32,32.29
0.2,0.88,0.39,-1.57,-0.9,-0.44,32.01
0.2,0.88,0.39,-1.48,-0.69,-0.35,32.15
0.19,0.88,0.39,-1.28,-0.79,-0.37,32.11
0.19,0.88,0.39,-1.1,-0.92,-0.44,32.11
0.2,0.87,0.4,-1.01,-0.84,-0.37,32.15
0.2,0.88,0.39,-0.64,-0.93,-0.14,32.11
0.2,0.88,0.38,-0.61,-1.08,-0.63,32.2
0.19,0.88,0.38,-0.76,-1.15,-0.4,32.15
0.2,0.88,0.38,-0.47,-1.44,-0.56,32.2
0.19,0.88,0.38,-0.31,-1.18,-0.37,32.06
0.19,0.88,0.39,-0.38,-1.1,-0.08,32.11
0.2,0.89,0.38,-0.44,-1.11,-0.2,32.2
0.19,0.88,0.38,-0.08,-0.93,0.05,32.15
0.19,0.88,0.38,-0.11,-1.02,-0.08,32.15
0.2,0.88,0.39,0.41,-1.3,0.0,32.2
0.2,0.88,0.39,0.44,-1.42,0.12,32.06
0.2,0.88,0.39,1.11,-1.45,0.31,32.2
0.19,0.88,0.39,1.27,-1.79,0.32,32.2
0.2,0.89,0.38,1.05,-2.18,0.05,32.06
0.2,0.88,0.38,0.47,-1.85,0.43,32.15
0.19,0.88,0.38,1.01,-1.45,0.5,32.2
0.19,0.89,0.38,0.76,-1.28,0.43,32.06
0.19,0.9,0.38,0.2,-1.39,-0.12,32.11
0.19,0.9,0.38,-0.82,-1.4,-0.09,32.2
0.19,0.89,0.38,-0.72,-0.56,0.7,32.15
0.19,0.9,0.38,-0.98,0.09,0.66,32.11
0.19,0.89,0.38,-2.27,-0.49,-0.35,32.11
0.19,0.89,0.38,-3.19,-0.58,-1.31,32.06
0.18,0.89,0.39,-3.98,-0.34,-1.83,32.2
0.17,0.89,0.39,-3.91,0.43,-0.9,32.11
0.19,0.88,0.38,-2.95,0.27,-1.5,32.15
0.19,0.88,0.39,-3.01,-1.22,-1.68,32.2
0.19,0.89,0.39,-2.84,-2.38,-2.08,32.15
0.18,0.89,0.39,-2.63,-2.29,-2.49,32.15
0.18,0.89,0.41,-2.15,-2.03,-1.01,32.11
0.17,0.89,0.39,-0.84,-0.53,2.06,32.15
0.17,0.91,0.37,-1.94,-1.88,1.34,32.06
0.16,0.92,0.38,-5.59,-4.44,-1.13,32.2
0.17,0.92,0.38,-7.79,-5.47,-2.34,32.15
0.17,0.94,0.33,-9.31,-5.77,-5.31,32.15
0.14,0.94,0.38,-9.45,-9.5,-4.76,32.2
0.17,0.93,0.39,-9.82,-6.27,-4.85,32.15
0.2,0.9,0.35,-6.67,-0.15,-2.79,32.11
0.2,0.91,0.35,-5.71,-0.56,-2.56,32.2
0.18,0.92,0.36,-6.61,-3.48,-3.39,32.06
0.18,0.9,0.36,-5.04,-3.19,-3.28,32.11
0.15,0.95,0.44,-14.89,-8.09,-8.44,32.2
0.2,0.89,0.34,-6.06,-4.66,-8.08,32.11
0.19,0.87,0.39,-3.07,-2.95,-5.89,32.11
0.21,0.83,0.37,3.1,-2.64,-2.99,32.15
0.21,0.84,0.4,6.5,-5.18,-2.17,32.06
0.21,0.87,0.38,9.07,-4.38,-2.29,32.11
0.23,0.84,0.39,13.6,-3.59,0.2,32.06
0.22,0.83,0.38,18.37,-5.04,4.11,32.11
0.23,0.82,0.36,22.37,-6.46,7.95,32.11
0.24,0.78,0.38,28.56,-5.53,13.73,32.15
0.23,0.79,0.4,33.4,-5.53,17.6,32.06
0.2,0.82,0.39,34.96,-6.6,19.82,32.2
0.22,0.8,0.39,36.64,-7.3,22.63,32.15
0.23,0.77,0.4,39.01,-6.41,27.62,32.2
0.23,0.74,0.42,43.01,-7.3,34.93,32.11
0.26,0.74,0.39,47.19,-8.21,41.59,32.15
0.27,0.72,0.4,53.4,-8.08,50.29,32.11
0.26,0.75,0.38,58.93,-9.34,56.43,32.2
0.27,0.82,0.35,60.63,-11.5,59.08,32.15
0.32,0.79,0.36,61.69,-5.15,66.64,32.11
0.37,0.78,0.36,65.59,2.52,73.86,32.2
0.42,0.78,0.35,63.19,4.38,79.07,32.25
0.44,0.79,0.32,53.8,2.12,79.8,32.2
0.38,0.93,0.28,45.97,2.02,77.98,32.11
0.27,1.08,0.22,28.5,-4.2,64.41,32.25
0.25,1.1,0.19,15.44,-3.69,47.8,32.29
0.27,1.06,0.13,18.41,4.34,42.5,32.34
0.26,1.05,0.18,11.66,5.62,29.62,32.25
0.33,0.94,0.2,-0.93,0.37,14.58,32.29
0.32,0.96,0.22,-15.5,-6.4,-0.76,32.34
0.32,0.98,0.23,-13.37,0.27,-2.08,32.25
0.3,1.05,0.3,-28.82,8.89,-10.95,32.29
0.33,0.97,0.28,-48.2,7.56,-23.02,32.44
0.33,0.93,0.28,-51.33,16.85,-27.16,32.34
0.34,0.91,0.26,-55.27,24.63,-34.46,32.39
0.37,0.86,0.23,-56.03,26.61,-38.43,32.34
0.25,0.96,0.26,-67.4,15.94,-49.77,32.34
0.29,0.91,0.27,-80.6,7.69,-61.36,32.48
0.45,0.78,0.23,-49.04,29.89,-41.92,32.44
0.27,0.94,0.29,-58.29,23.02,-54.75,32.34
0.27,0.86,0.27,-45.95,18.72,-45.85,32.39
-0.04,1.18,0.37,-61.5,18.63,-55.44,32.44
0.29,0.86,0.32,-35.01,33.59,-39.82,32.39
0.27,0.87,0.33,-28.46,36.4,-35.01,32.48
0.27,0.88,0.31,-22.92,31.53,-33.5,32.44
