acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.36,0.75,0.50,0.24,0.40,0.63
0.35,0.74,0.50,0.49,0.50,0.58
0.35,0.75,0.50,0.50,-0.15,0.27
0.35,0.74,0.51,0.43,-0.05,-0.02
0.37,0.74,0.51,0.23,0.52,0.21
0.36,0.73,0.50,-0.12,0.84,0.40
0.37,0.74,0.50,-0.03,2.15,0.60
0.38,0.74,0.49,0.17,3.65,1.18
0.37,0.74,0.49,0.12,4.06,2.12
0.38,0.75,0.49,0.90,3.74,2.44
0.38,0.74,0.49,1.92,3.36,2.76
0.37,0.73,0.49,2.90,3.13,3.19
0.37,0.74,0.50,3.40,3.53,3.45
0.36,0.74,0.50,3.40,4.52,3.97
0.35,0.73,0.49,3.01,6.00,4.31
0.35,0.73,0.49,2.53,7.16,4.93
0.35,0.74,0.50,2.08,7.45,5.57
0.34,0.74,0.49,2.20,7.62,5.57
0.34,0.74,0.49,2.38,6.32,4.92
0.33,0.75,0.50,2.60,4.63,4.60
0.33,0.75,0.50,2.56,2.26,4.40
0.33,0.75,0.49,2.63,0.64,3.40
0.33,0.74,0.50,2.09,-0.18,2.43
0.34,0.74,0.50,0.82,0.20,1.51
0.34,0.75,0.49,0.00,1.48,0.50
0.35,0.74,0.48,-0.70,2.66,0.02
0.36,0.74,0.48,-0.75,2.87,-0.67
0.36,0.74,0.48,-0.06,2.79,-1.18
0.35,0.74,0.48,0.69,2.29,-1.68
0.35,0.74,0.48,1.91,2.31,-1.80
0.35,0.74,0.48,2.12,2.18,-1.86
0.35,0.74,0.48,2.08,2.96,-2.03
0.35,0.74,0.49,1.85,3.80,-2.24
0.34,0.75,0.50,1.19,3.82,-2.02
0.34,0.76,0.50,0.82,3.33,-1.69
0.35,0.75,0.50,0.93,2.96,-1.95
0.34,0.74,0.49,1.47,2.32,-1.47
0.34,0.73,0.49,2.02,2.40,-1.77
0.34,0.74,0.49,1.80,2.89,-2.31
0.35,0.74,0.50,1.60,3.30,-2.89
0.34,0.75,0.48,1.28,4.09,-2.87
0.34,0.75,0.48,0.78,3.92,-2.53
0.34,0.75,0.48,0.67,3.34,-2.26
0.34,0.76,0.49,0.66,2.27,-2.75
0.34,0.75,0.48,0.76,1.63,-2.70
0.33,0.75,0.49,1.04,1.21,-2.92
0.33,0.76,0.49,0.99,0.92,-3.11
0.33,0.75,0.50,0.09,0.81,-3.01
0.32,0.76,0.49,-0.24,1.22,-2.95
0.33,0.76,0.49,-0.67,1.08,-3.10
0.33,0.76,0.48,-1.01,0.58,-2.44
0.33,0.76,0.49,-1.76,0.81,-1.86
0.33,0.77,0.49,-2.43,0.81,-1.04
0.33,0.76,0.48,-3.25,0.66,-0.58
0.34,0.75,0.48,-2.79,0.92,-0.85
0.33,0.76,0.48,-2.69,-0.18,-1.05
0.33,0.76,0.49,-2.20,-0.58,-0.93
0.32,0.76,0.48,-2.47,-0.93,-0.75
0.33,0.75,0.48,-2.47,-1.08,-1.28
0.33,0.75,0.49,-2.95,-0.72,-1.50
0.33,0.75,0.48,-3.15,-0.35,-1.85
0.33,0.75,0.48,-2.95,-0.49,-2.15
0.32,0.75,0.49,-2.37,-0.43,-2.49
0.33,0.75,0.50,-2.32,-1.36,-2.15
0.33,0.77,0.49,-2.43,-1.83,-1.24
0.33,0.76,0.49,-2.11,-2.40,-1.31
