acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.08,0.86,0.46,-0.92,-0.53,0.03,32.39
0.08,0.86,0.45,-0.9,-0.66,-0.06,32.25
0.08,0.87,0.44,-1.15,-1.25,-0.15,32.34
0.09,0.87,0.45,-1.1,-1.65,-0.41,32.34
0.08,0.88,0.45,-0.35,-1.27,0.06,32.29
0.09,0.87,0.44,0.11,-0.85,0.35,32.39
0.09,0.87,0.44,-0.58,-1.27,0.43,32.25
0.08,0.87,0.45,-1.79,-2.15,0.37,32.39
0.09,0.87,0.45,-1.65,-1.77,0.03,32.25
0.09,0.88,0.44,-1.1,-0.66,-0.05,32.25
0.09,0.88,0.45,-0.92,0.11,0.17,32.29
0.08,0.86,0.46,-0.79,0.72,0.34,32.34
0.08,0.87,0.45,-1.04,0.24,0.4,32.34
0.08,0.87,0.45,-1.56,-0.93,0.58,32.29
0.09,0.87,0.44,-0.98,-1.47,0.03,32.44
0.09,0.86,0.45,-0.23,-1.25,0.0,32.29
0.08,0.88,0.45,-1.3,-2.26,0.52,32.29
0.09,0.87,0.44,-0.49,-1.33,1.1,32.25
0.08,0.88,0.44,-0.38,-1.3,1.44,32.34
0.09,0.88,0.44,-0.58,-0.46,0.53,32.29
0.1,0.87,0.44,-1.44,-0.2,-0.02,32.25
0.08,0.88,0.44,-2.5,-0.92,-0.11,32.34
0.08,0.87,0.43,-3.19,-1.97,-0.23,32.34
0.1,0.87,0.45,-3.08,-1.6,-0.82,32.25
0.08,0.88,0.45,-3.74,-2.43,-0.89,32.29
0.08,0.88,0.45,-3.62,-4.15,-0.46,32.29
0.09,0.86,0.43,-2.41,-3.19,-0.66,32.25
0.08,0.87,0.44,-0.85,-3.71,0.08,32.29
0.1,0.86,0.43,-0.44,-3.8,0.18,32.25
0.08,0.87,0.43,-0.55,-4.81,0.29,32.34
0.08,0.87,0.45,-0.75,-5.71,1.56,32.39
0.09,0.86,0.45,-0.14,-4.29,2.44,32.25
0.09,0.87,0.44,1.8,-4.06,4.05,32.25
0.09,0.87,0.43,5.37,-2.75,6.14,32.29
0.1,0.86,0.41,9.19,-2.78,9.94,32.34
0.11,0.87,0.39,12.05,-3.37,12.6,32.29
0.12,0.87,0.4,11.91,-3.27,15.5,32.39
0.12,0.88,0.42,11.37,-3.6,18.64,32.44
0.1,0.89,0.43,10.21,-6.02,22.17,32.29
0.11,0.88,0.41,12.35,-5.6,22.75,32.39
0.13,0.86,0.41,16.87,-2.46,23.28,32.34
0.17,0.84,0.42,19.79,0.64,23.97,32.39
0.17,0.83,0.45,18.08,3.04,24.64,32.34
0.17,0.82,0.45,16.0,4.41,25.13,32.25
0.16,0.78,0.49,16.6,6.31,27.1,32.29
0.17,0.78,0.51,19.34,10.75,27.39,32.25
0.2,0.78,0.49,22.08,17.69,26.72,32.39
0.21,0.78,0.48,25.33,25.21,25.18,32.34
0.21,0.79,0.47,28.89,32.9,25.31,32.25
0.2,0.8,0.44,31.59,41.6,24.96,32.29
0.22,0.86,0.46,31.44,53.47,21.47,32.39
0.31,0.95,0.43,26.72,62.5,15.36,32.34
0.06,1.0,0.39,25.63,64.2,16.12,32.29
0.12,1.07,0.34,22.6,67.59,13.22,32.34
0.18,1.07,0.34,19.33,70.5,19.74,32.25
0.07,1.11,0.22,19.69,63.79,19.05,32.29
0.33,0.98,0.23,11.98,38.61,7.97,32.34
0.12,0.95,0.36,21.4,40.08,14.26,32.34
0.01,1.12,0.37,2.52,39.91,-8.63,32.29
-0.0,1.1,0.22,-0.27,19.69,-12.23,32.34
0.15,0.88,0.38,3.42,25.77,3.42,32.34
0.23,0.82,0.46,-7.74,24.89,-3.4,32.39
0.11,0.93,0.42,3.98,23.57,-5.74,32.34
-0.0,0.99,0.37,-12.99,19.76,-20.31,32.34
0.04,0.91,0.38,-10.08,20.32,-18.52,32.39
0.07,0.91,0.39,-6.79,27.42,-23.51,32.44
0.05,0.99,0.34,-7.07,27.18,-29.94,32.29
0.14,0.85,0.36,-5.94,24.05,-31.02,32.39
0.09,0.88,0.34,-12.09,23.77,-32.75,32.34
0.06,0.89,0.34,-24.15,11.59,-39.62,32.39
0.06,0.87,0.44,-18.9,13.48,-37.65,32.34
0.06,0.87,0.39,-19.04,15.02,-37.24,32.34
0.07,0.85,0.36,-24.2,4.95,-35.37,32.39
0.04,0.87,0.41,-30.43,-6.12,-33.63,32.44
0.05,0.87,0.42,-34.27,-8.55,-32.47,32.34
0.04,0.89,0.44,-38.98,-10.43,-32.73,32.29
0.04,0.88,0.43,-45.45,-12.18,-35.11,32.34
0.03,0.86,0.42,-48.79,-12.61,-36.06,32.29
0.03,0.88,0.46,-52.58,-11.07,-37.04,32.44
0.06,0.84,0.45,-53.71,-8.05,-33.08,32.34
0.06,0.84,0.45,-54.53,-8.03,-26.06,32.39
0.07,0.82,0.46,-52.99,-6.02,-18.84,32.39
0.06,0.81,0.46,-47.05,-3.07,-9.51,32.34
0.04,0.83,0.46,-44.14,0.06,-7.04,32.29
0.02,0.85,0.45,-45.1,-0.21,-9.33,32.34
-0.0,0.82,0.43,-43.91,-1.39,-12.81,32.34
-0.0,0.79,0.44,-38.43,-4.46,-12.43,32.39
0.01,0.75,0.46,-31.68,-8.35,-9.54,32.34
0.0,0.75,0.48,-26.08,-11.62,-6.82,32.34
-0.0,0.75,0.44,-18.96,-16.49,-4.17,32.39
-0.0,0.79,0.45,-12.5,-21.83,-3.05,32.25
-0.01,0.77,0.45,-6.23,-25.66,-2.15,32.39
-0.01,0.75,0.46,2.44,-33.15,2.53,32.39
-0.02,0.72,0.46,13.31,-39.66,9.89,32.25
0.11,0.7,0.43,36.61,-38.11,23.11,32.29
