acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.18,0.89,0.38,-3.04,-0.08,0.06,32.25
0.18,0.88,0.38,-2.72,0.03,0.41,32.2
0.18,0.89,0.39,-3.02,0.02,-0.55,32.25
0.18,0.89,0.37,-3.98,-0.05,-0.56,32.25
0.18,0.89,0.38,-4.4,0.11,-0.67,32.29
0.18,0.88,0.39,-4.7,0.0,-0.35,32.25
0.18,0.88,0.38,-3.83,0.14,-0.08,32.29
0.17,0.87,0.38,-3.5,0.03,-0.46,32.29
0.18,0.89,0.37,-2.75,-0.53,-0.63,32.15
0.18,0.88,0.38,-2.31,-0.82,-0.95,32.29
0.18,0.88,0.38,-1.68,-0.95,-0.55,32.2
0.18,0.88,0.39,-1.91,-0.79,-0.23,32.25
0.18,0.88,0.38,-1.57,-0.03,0.55,32.2
0.18,0.88,0.38,-1.25,-0.14,0.47,32.25
0.18,0.88,0.38,-1.45,-0.2,0.14,32.15
0.17,0.89,0.38,-1.63,-0.34,-0.18,32.29
0.17,0.89,0.38,-2.03,0.24,0.17,32.2
0.17,0.88,0.38,-1.79,0.15,-0.11,32.15
0.18,0.88,0.38,-1.48,-0.21,-0.17,32.2
0.17,0.89,0.39,-1.21,-0.6,-0.32,32.29
0.17,0.88,0.39,-0.66,-0.66,0.02,32.25
0.18,0.88,0.38,0.24,-0.78,0.32,32.2
0.18,0.89,0.37,0.23,-1.31,-0.44,32.2
0.18,0.88,0.38,-0.03,-1.57,-0.37,32.25
0.18,0.88,0.38,-0.38,-1.16,-0.02,32.2
0.17,0.89,0.38,-0.78,-0.38,0.61,32.29
0.17,0.89,0.38,-0.82,-0.35,1.05,32.29
0.17,0.89,0.38,-1.13,-0.63,0.7,32.29
0.17,0.89,0.37,-1.34,-1.1,-0.18,32.25
0.18,0.89,0.38,-1.66,-1.74,-0.81,32.25
0.17,0.89,0.38,-1.15,-1.48,-0.53,32.2
0.17,0.88,0.38,0.29,-1.22,0.24,32.25
0.17,0.89,0.38,0.6,-1.3,0.43,32.2
0.19,0.89,0.38,0.87,-1.85,0.18,32.2
0.18,0.89,0.38,1.48,-1.95,0.12,32.25
0.18,0.9,0.37,1.86,-1.76,-0.11,32.2
0.17,0.89,0.37,1.39,-1.71,-0.24,32.29
0.18,0.9,0.38,0.58,-1.51,-0.66,32.25
0.17,0.89,0.37,0.67,-1.51,-0.55,32.29
0.17,0.9,0.38,0.53,-1.44,-0.05,32.25
0.17,0.91,0.38,-0.46,-0.58,-0.35,32.34
0.16,0.91,0.37,-1.1,0.2,-0.23,32.2
0.16,0.93,0.35,-1.3,0.4,-0.66,32.25
0.15,0.96,0.34,-2.14,-1.02,-2.89,32.34
0.14,0.97,0.35,-5.04,-3.37,-5.79,32.2
0.13,0.99,0.35,-10.67,-5.69,-12.08,32.25
0.14,0.95,0.38,-15.34,-8.31,-16.02,32.34
0.13,0.9,0.44,-17.19,-7.92,-14.9,32.29
0.14,0.87,0.42,-15.25,-2.58,-11.24,32.25
0.17,0.84,0.42,-12.58,1.79,-7.44,32.29
0.18,0.87,0.39,-12.58,-0.7,-5.88,32.2
0.17,0.86,0.4,-15.4,-4.23,-6.7,32.25
0.17,0.83,0.4,-11.02,-1.07,-2.03,32.2
0.19,0.83,0.4,-4.95,3.65,2.32,32.2
0.19,0.84,0.39,-2.34,4.38,4.23,32.25
0.18,0.89,0.36,-2.43,1.57,3.92,32.2
0.18,0.91,0.37,-3.69,-1.02,2.87,32.2
0.15,0.91,0.39,-2.37,0.7,2.78,32.2
0.15,0.92,0.39,-2.27,2.18,2.21,32.2
0.15,0.92,0.39,-3.31,0.9,1.51,32.15
0.15,0.91,0.37,-2.53,-1.33,0.99,32.34
0.14,0.91,0.39,-2.7,-1.65,0.6,32.2
