acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.02,0.81,0.50,-1.15,-4.40,-1.34
-0.03,0.81,0.50,-1.80,-2.61,-1.53
-0.03,0.81,0.50,-3.59,-1.94,-1.50
-0.03,0.81,0.49,-4.12,0.69,-1.34
-0.03,0.80,0.50,-3.66,1.47,-1.66
-0.02,0.81,0.49,-2.84,0.72,-1.62
-0.02,0.80,0.51,-1.62,0.78,-0.93
-0.03,0.80,0.51,-0.95,-0.02,-0.92
-0.03,0.80,0.52,-0.46,-0.37,-1.73
-0.04,0.80,0.50,-1.04,-0.27,-1.73
-0.03,0.80,0.51,-1.25,-0.15,-1.69
-0.03,0.81,0.50,-1.57,-0.03,-1.05
-0.03,0.81,0.51,-1.77,0.08,-1.15
-0.03,0.81,0.52,-1.65,0.08,-1.68
-0.02,0.80,0.50,-1.25,0.27,-2.38
-0.03,0.81,0.50,-0.93,0.58,-2.56
-0.03,0.80,0.50,-1.13,1.16,-2.75
-0.04,0.81,0.49,-1.34,1.82,-2.78
-0.04,0.81,0.50,-0.81,2.34,-2.61
-0.03,0.80,0.50,-0.70,2.18,-2.05
-0.03,0.81,0.50,-0.37,2.37,-1.60
-0.03,0.80,0.50,-0.18,2.46,-1.40
-0.03,0.81,0.51,-0.23,2.23,-1.34
-0.03,0.81,0.50,-0.09,2.18,-1.51
-0.05,0.81,0.50,-0.27,1.79,-1.44
-0.05,0.81,0.49,-0.78,1.83,-1.80
-0.05,0.81,0.51,-1.24,1.56,-1.08
-0.05,0.82,0.51,-1.77,1.25,-0.18
-0.04,0.81,0.51,-1.86,0.76,0.26
-0.03,0.82,0.49,-1.86,0.99,0.44
-0.03,0.81,0.50,-1.94,1.24,0.11
-0.05,0.80,0.51,-1.68,1.24,0.00
-0.04,0.80,0.51,-1.34,1.33,0.06
-0.04,0.80,0.50,-0.69,1.21,-0.17
-0.04,0.80,0.51,-0.76,0.90,0.02
-0.04,0.80,0.50,-0.55,1.22,0.38
-0.04,0.80,0.50,-0.75,1.50,0.55
-0.04,0.81,0.49,-0.72,2.02,0.55
-0.04,0.80,0.50,-1.05,2.63,0.03
-0.04,0.80,0.51,-0.72,2.53,0.06
-0.04,0.81,0.50,-0.73,2.43,-0.15
-0.05,0.80,0.51,-0.29,2.02,-0.64
-0.05,0.81,0.50,-0.09,1.30,-0.52
-0.05,0.81,0.50,-0.32,1.36,-0.76
-0.05,0.81,0.50,-0.75,1.65,-0.17
-0.05,0.81,0.50,-1.04,1.65,0.23
-0.04,0.81,0.50,-1.18,1.51,0.11
-0.05,0.80,0.50,-0.64,1.33,-0.34
-0.04,0.80,0.48,-0.34,0.95,-0.60
-0.05,0.82,0.50,-0.43,0.82,-0.32
-0.05,0.81,0.50,-0.52,0.96,-0.40
