acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.1,0.88,0.43,-2.5,-0.23,0.76,32.25
0.1,0.88,0.43,-2.34,-0.49,0.6,32.2
0.1,0.88,0.43,-1.94,-0.66,0.73,32.34
0.1,0.87,0.43,-1.82,-0.81,0.7,32.34
0.1,0.88,0.43,-2.03,-1.22,0.98,32.29
0.1,0.88,0.44,-2.11,-1.31,0.53,32.39
0.1,0.88,0.43,-2.15,-1.59,0.4,32.34
0.1,0.88,0.44,-2.18,-2.06,0.27,32.29
0.1,0.88,0.43,-2.78,-2.37,0.05,32.34
0.1,0.89,0.43,-3.33,-2.7,-0.14,32.34
0.1,0.88,0.43,-3.82,-2.31,-0.58,32.29
0.11,0.88,0.43,-3.27,-1.76,-0.31,32.34
0.11,0.88,0.44,-3.62,-1.82,-0.79,32.34
0.1,0.87,0.43,-3.47,-2.12,-0.44,32.29
0.11,0.87,0.44,-3.24,-2.23,-0.14,32.25
0.1,0.87,0.44,-3.22,-2.2,-0.18,32.25
0.1,0.87,0.43,-1.08,-2.82,0.96,32.29
0.1,0.87,0.43,-0.69,-2.63,1.04,32.39
0.11,0.88,0.44,-0.11,-2.02,0.84,32.34
0.11,0.87,0.44,-0.55,-1.79,0.75,32.29
0.1,0.87,0.43,-0.55,-2.26,0.5,32.34
0.11,0.88,0.43,-0.18,-2.38,0.56,32.34
0.1,0.88,0.44,-0.31,-2.08,0.93,32.29
0.1,0.88,0.44,-0.41,-2.6,1.54,32.34
0.1,0.87,0.43,-0.49,-2.63,1.86,32.25
0.1,0.89,0.45,-0.14,-1.62,1.79,32.29
0.1,0.89,0.43,-0.37,-0.96,0.99,32.44
0.1,0.88,0.42,-0.72,-1.15,0.81,32.29
0.09,0.89,0.44,-2.96,-2.76,0.5,32.25
0.09,0.9,0.43,-5.22,-4.78,-0.84,32.44
0.08,0.93,0.36,-7.63,-9.91,-4.06,32.39
0.08,0.93,0.37,-11.95,-15.54,-6.76,32.29
0.1,0.92,0.41,-17.47,-19.95,-7.16,32.25
0.11,0.87,0.46,-20.67,-19.97,-6.66,32.39
0.14,0.8,0.49,-16.4,-13.82,-5.74,32.34
0.14,0.83,0.45,-8.99,-7.27,-4.14,32.25
0.12,0.84,0.45,-1.86,-3.85,-1.6,32.39
0.13,0.85,0.45,1.57,-2.66,0.73,32.34
0.12,0.87,0.45,0.41,-3.98,1.57,32.34
0.12,0.87,0.43,-2.38,-6.4,1.4,32.29
0.11,0.87,0.44,-3.11,-6.84,2.08,32.34
0.12,0.87,0.46,-2.75,-5.76,2.24,32.39
0.11,0.86,0.45,-1.83,-4.03,2.79,32.29
0.11,0.87,0.44,-1.04,-3.47,2.26,32.34
0.09,0.88,0.45,-1.92,-3.82,2.64,32.2
0.11,0.87,0.44,-2.47,-4.35,2.75,32.2
0.11,0.87,0.45,-3.34,-4.37,3.15,32.25
0.12,0.87,0.45,-3.76,-3.59,2.7,32.39
0.12,0.86,0.45,-2.23,-2.03,5.11,32.25
0.12,0.88,0.43,-4.79,-1.24,1.79,32.34
0.14,0.87,0.42,-5.62,-1.44,0.32,32.39
0.14,0.84,0.44,-5.63,-0.52,0.82,32.25
0.14,0.84,0.44,-4.7,-0.38,2.32,32.25
0.14,0.86,0.43,-3.59,0.66,3.83,32.34
0.16,0.85,0.42,0.02,3.22,7.01,32.44
0.18,0.83,0.43,4.03,7.01,9.95,32.39
0.19,0.8,0.46,6.9,12.18,12.23,32.29
0.21,0.74,0.46,11.65,17.34,16.06,32.34
0.23,0.7,0.48,15.6,19.76,14.47,32.29
0.29,0.65,0.49,24.92,33.82,27.91,32.34
0.24,0.72,0.5,32.27,41.57,28.63,32.34
0.18,0.89,0.4,28.29,44.7,15.62,32.39
0.15,1.04,0.36,16.12,44.87,-2.56,32.39
0.03,1.17,0.41,2.92,36.18,-6.72,32.34
0.01,1.13,0.41,-3.15,37.28,-8.38,32.29
0.13,1.03,0.36,4.55,45.1,-7.3,32.25
0.07,0.96,0.36,17.79,52.31,-2.82,32.34
0.04,0.92,0.49,24.21,53.63,2.82,32.29
0.01,0.89,0.39,1.42,58.17,-20.06,32.25
0.09,0.84,0.34,20.63,50.98,0.98,32.25
0.09,0.92,0.43,14.02,41.85,-4.18,32.29
0.06,0.83,0.38,6.75,33.04,-4.38,32.34
0.06,0.92,0.38,8.61,31.25,-2.5,32.2
-0.01,0.93,0.38,5.47,26.9,-4.99,32.39
-0.01,0.88,0.37,-0.49,18.21,-7.98,32.44
0.01,0.92,0.39,-6.24,17.34,-13.97,32.39
