acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.24,0.86,0.38,9.51,-10.49,-0.2,33.38
0.23,0.86,0.4,9.24,-10.98,-0.93,33.28
0.24,0.87,0.4,9.54,-10.55,-1.71,33.33
0.24,0.88,0.38,7.11,-9.98,-2.49,33.28
0.23,0.89,0.39,5.77,-10.26,-3.02,33.28
0.24,0.87,0.4,6.93,-8.66,-2.5,33.33
0.25,0.87,0.4,7.63,-6.89,-1.97,33.33
0.24,0.87,0.38,6.89,-4.52,-1.97,33.38
0.24,0.88,0.39,6.14,-3.5,-2.02,33.33
0.24,0.89,0.39,3.88,-1.88,-2.96,33.33
0.22,0.89,0.39,4.23,0.75,-2.96,33.38
0.21,0.89,0.38,2.23,1.68,-2.92,33.38
0.21,0.89,0.39,-0.64,2.06,-3.4,33.33
0.2,0.88,0.38,-1.8,2.95,-3.45,33.28
0.21,0.89,0.38,-2.26,3.8,-3.25,33.28
0.21,0.89,0.38,-4.15,4.72,-3.44,33.24
0.21,0.87,0.39,-6.92,6.02,-2.37,33.38
0.21,0.87,0.4,-5.37,5.73,-2.17,33.42
0.22,0.86,0.41,-4.66,5.31,-2.18,33.42
0.22,0.86,0.4,-3.88,4.32,-1.73,33.38
0.22,0.86,0.39,-2.87,4.15,-1.33,33.33
0.22,0.87,0.4,-1.8,3.31,-0.81,33.33
0.22,0.88,0.39,-1.68,3.82,-1.53,33.28
0.21,0.88,0.39,-1.79,3.54,-1.3,33.28
0.2,0.87,0.4,-0.87,2.96,-0.38,33.42
0.2,0.88,0.39,-0.81,2.6,0.2,33.47
0.21,0.88,0.39,-1.88,2.6,-0.02,33.28
0.2,0.88,0.4,-2.2,2.76,-0.23,33.33
0.21,0.88,0.39,-1.77,1.94,0.5,33.33
0.21,0.89,0.39,-2.5,1.24,0.72,33.28
0.21,0.88,0.4,-3.16,1.15,0.81,33.33
0.21,0.87,0.39,-2.98,1.42,1.8,33.38
0.22,0.87,0.4,-2.79,0.53,1.68,33.28
0.22,0.87,0.41,-3.79,-0.79,1.59,33.38
